model,substrate,quant,stack,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
35b_a3b_moe,degraded_instruct,damaged_q4,tri_naive_all_fire,4800,0.8933,0.474,0.9186,0.9908,0.0754,0.3273,0.2527,0.0481,0.3633,none
35b_a3b_moe,degraded_instruct,damaged_q4,tri_routed_68_20_12,4800,0.9398,0.7621,0.9621,0.989,0.0437,0.0392,0.171,0.0469,0.7251,none
35b_a3b_moe,degraded_instruct,damaged_q4,tri_routed_72_18_10,4800,0.9413,0.7692,0.963,0.9894,0.0448,0.0437,0.1619,0.0452,0.7318,none
35b_a3b_moe,degraded_instruct,damaged_q4,tri_stability_70,4800,0.9404,0.7583,0.9631,0.9906,0.0408,0.0435,0.1694,0.0473,0.7215,none
35b_a3b_moe,degraded_instruct,damaged_q4,tri_structural_65,4800,0.9406,0.7515,0.9626,0.991,0.0415,0.0467,0.176,0.0477,0.7132,none
35b_a3b_moe,degraded_instruct,healthy_q6,baseline,4800,0.7873,0.6867,0.8709,0.9179,0.0427,0.0133,0.1423,0.4415,0.6377,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_25_structural_75,4800,0.951,0.8152,0.9684,0.9917,0.0329,0.021,0.136,0.0473,0.7879,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_cyber_equal,4800,0.9408,0.739,0.9627,0.9906,0.0421,0.0785,0.1556,0.0531,0.6955,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_only,4800,0.9394,0.7623,0.9607,0.9915,0.0415,0.0508,0.1554,0.0671,0.7239,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_equal,4800,0.9494,0.7923,0.9666,0.9862,0.0317,0.0408,0.1435,0.0496,0.7607,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_25_structural_75,4800,0.9469,0.7998,0.967,0.9921,0.0392,0.0377,0.1333,0.0469,0.7675,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_only,4800,0.9315,0.7252,0.9574,0.9867,0.0448,0.0919,0.1556,0.0721,0.6773,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_equal,4800,0.9552,0.7798,0.9687,0.9892,0.0294,0.0606,0.1406,0.0477,0.7452,none
35b_a3b_moe,degraded_instruct,healthy_q6,structural_only,4800,0.9483,0.8221,0.9687,0.99,0.0335,0.015,0.1308,0.0448,0.7963,none
35b_a3b_moe,degraded_instruct,healthy_q6,tri_equal,4800,0.9469,0.7623,0.9662,0.9912,0.0379,0.074,0.14,0.0488,0.7225,none
35b_a3b_moe,degraded_instruct,healthy_q6,tri_naive_all_fire,4800,0.9133,0.5133,0.9278,0.9898,0.0579,0.3154,0.2142,0.0469,0.4134,none
35b_a3b_moe,degraded_instruct,healthy_q6,tri_routed_68_20_12,4800,0.95,0.791,0.9681,0.9908,0.0325,0.0521,0.1338,0.0488,0.7577,none
35b_a3b_moe,degraded_instruct,healthy_q6,tri_routed_72_18_10,4800,0.9473,0.7919,0.9679,0.9888,0.0344,0.0471,0.1333,0.0444,0.7593,none
35b_a3b_moe,degraded_instruct,healthy_q6,tri_stability_70,4800,0.954,0.8096,0.9694,0.9896,0.0275,0.0452,0.1231,0.0519,0.7798,none
35b_a3b_moe,degraded_instruct,healthy_q6,tri_structural_65,4800,0.9485,0.7927,0.9672,0.9908,0.0369,0.0471,0.1325,0.0479,0.7592,none
35b_a3b_moe,degraded_instruct,healthy_q8,baseline,4800,0.85,0.7556,0.9037,0.9398,0.0238,0.0117,0.1204,0.3385,0.7196,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_25_structural_75,4800,0.9692,0.8396,0.9742,0.9892,0.0175,0.0246,0.1194,0.0462,0.8176,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_cyber_equal,4800,0.9479,0.7592,0.9662,0.9885,0.0335,0.0879,0.1344,0.0523,0.7182,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_only,4800,0.9467,0.7748,0.9654,0.9883,0.0298,0.0527,0.1465,0.0577,0.7407,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_equal,4800,0.955,0.8135,0.9698,0.989,0.0277,0.04,0.1231,0.0485,0.785,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_25_structural_75,4800,0.9642,0.8252,0.9739,0.9912,0.0215,0.0375,0.1167,0.0446,0.7997,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_only,4800,0.9456,0.7569,0.9652,0.9875,0.0294,0.0894,0.1335,0.0638,0.7163,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_equal,4800,0.9594,0.8133,0.9723,0.9892,0.0235,0.056,0.1121,0.0473,0.7837,none
35b_a3b_moe,degraded_instruct,healthy_q8,structural_only,4800,0.9633,0.8483,0.9737,0.989,0.0219,0.0152,0.115,0.0433,0.8274,none
35b_a3b_moe,degraded_instruct,healthy_q8,tri_equal,4800,0.955,0.7798,0.9688,0.9883,0.0288,0.0762,0.1263,0.0504,0.7433,none
35b_a3b_moe,degraded_instruct,healthy_q8,tri_naive_all_fire,4800,0.9142,0.5096,0.9284,0.9896,0.0527,0.3348,0.1942,0.051,0.4087,none
35b_a3b_moe,degraded_instruct,healthy_q8,tri_routed_68_20_12,4800,0.9633,0.8254,0.9725,0.9877,0.0227,0.0456,0.1085,0.0479,0.7984,none
35b_a3b_moe,degraded_instruct,healthy_q8,tri_routed_72_18_10,4800,0.9648,0.83,0.9734,0.9894,0.0233,0.0402,0.1058,0.045,0.8042,none
35b_a3b_moe,degraded_instruct,healthy_q8,tri_stability_70,4800,0.9608,0.8154,0.9724,0.9925,0.0242,0.0431,0.1206,0.0467,0.7876,none
35b_a3b_moe,degraded_instruct,healthy_q8,tri_structural_65,4800,0.9642,0.8135,0.9727,0.9885,0.0231,0.0508,0.1177,0.0444,0.7848,none
35b_a3b_moe,degraded_instruct,q1_k_m,baseline,4800,0.001,0.0006,0.02,0.1971,0.6254,0.0123,0.5656,4.7392,-0.4717,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_25_structural_75,4800,0.1037,0.0785,0.345,0.6042,0.3073,0.0252,0.4558,2.4325,-0.1768,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_cyber_equal,4800,0.01,0.0071,0.1103,0.5017,0.5073,0.08,0.5215,3.9287,-0.3993,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_only,4800,0.0054,0.0044,0.0691,0.4125,0.5752,0.0567,0.555,4.3073,-0.4393,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cognitive_structural_equal,4800,0.0406,0.0323,0.2435,0.5781,0.3746,0.0385,0.4983,2.9896,-0.2771,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cyber_25_structural_75,4800,0.1225,0.0906,0.3669,0.6196,0.3204,0.0408,0.4248,2.3048,-0.1629,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cyber_only,4800,0.0067,0.0046,0.088,0.4217,0.5204,0.0877,0.506,4.0923,-0.4142,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,cyber_structural_equal,4800,0.0698,0.0554,0.275,0.569,0.3548,0.0563,0.4383,2.7973,-0.2372,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,structural_only,4800,0.0725,0.0571,0.298,0.5167,0.3419,0.0185,0.4548,2.6063,-0.2159,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,tri_equal,4800,0.0762,0.0571,0.2986,0.6312,0.354,0.0746,0.4671,2.6881,-0.2358,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,tri_naive_all_fire,4800,0.1204,0.0729,0.383,0.6733,0.3023,0.3221,0.5069,2.1323,-0.2294,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,tri_routed_68_20_12,4800,0.2233,0.1631,0.4966,0.7013,0.2498,0.0456,0.4363,1.7381,-0.0427,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,tri_routed_72_18_10,4800,0.2375,0.1758,0.5128,0.6992,0.2406,0.039,0.42,1.6704,-0.0213,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,tri_stability_70,4800,0.2246,0.165,0.4978,0.7077,0.2427,0.0402,0.4329,1.739,-0.0374,cascade
35b_a3b_moe,degraded_instruct,q1_k_m,tri_structural_65,4800,0.1921,0.1415,0.4711,0.6829,0.2608,0.0504,0.4244,1.8508,-0.0734,cascade
35b_a3b_moe,degraded_instruct,q8_k_m,baseline,4800,0.8556,0.7681,0.9083,0.9427,0.0248,0.01,0.11,0.3204,0.7339,none
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_25_structural_75,4800,0.9627,0.8469,0.9732,0.9902,0.0206,0.0267,0.1073,0.0515,0.8242,none
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_cyber_equal,4800,0.9506,0.7756,0.9695,0.9929,0.0306,0.0842,0.1212,0.0504,0.7374,none
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_only,4800,0.9554,0.8075,0.9696,0.9896,0.0258,0.0548,0.12,0.0556,0.7764,none
35b_a3b_moe,degraded_instruct,q8_k_m,cognitive_structural_equal,4800,0.9652,0.8158,0.9717,0.9879,0.0196,0.0408,0.1281,0.0494,0.7891,none
35b_a3b_moe,degraded_instruct,q8_k_m,cyber_25_structural_75,4800,0.9581,0.8331,0.9719,0.9879,0.0246,0.0335,0.1071,0.0481,0.8081,none
35b_a3b_moe,degraded_instruct,q8_k_m,cyber_only,4800,0.9508,0.7638,0.9671,0.9871,0.0308,0.0877,0.1327,0.051,0.7238,none
35b_a3b_moe,degraded_instruct,q8_k_m,cyber_structural_equal,4800,0.9596,0.8056,0.9714,0.9873,0.0235,0.0658,0.109,0.0502,0.7742,none
35b_a3b_moe,degraded_instruct,q8_k_m,structural_only,4800,0.9667,0.8585,0.9748,0.9904,0.0194,0.0177,0.1046,0.0471,0.8385,none
35b_a3b_moe,degraded_instruct,q8_k_m,tri_equal,4800,0.9556,0.7856,0.9695,0.99,0.0262,0.07,0.1267,0.0517,0.751,none
35b_a3b_moe,degraded_instruct,q8_k_m,tri_naive_all_fire,4800,0.9221,0.5369,0.9324,0.9906,0.0506,0.319,0.18,0.0465,0.4412,none
35b_a3b_moe,degraded_instruct,q8_k_m,tri_routed_68_20_12,4800,0.964,0.8256,0.9733,0.9873,0.0206,0.0465,0.1083,0.046,0.7992,none
35b_a3b_moe,degraded_instruct,q8_k_m,tri_routed_72_18_10,4800,0.9625,0.8294,0.9733,0.9912,0.0204,0.041,0.1069,0.0523,0.8039,none
35b_a3b_moe,degraded_instruct,q8_k_m,tri_stability_70,4800,0.9683,0.8344,0.9748,0.9902,0.0187,0.0433,0.1075,0.0458,0.8092,none
35b_a3b_moe,degraded_instruct,q8_k_m,tri_structural_65,4800,0.961,0.8185,0.974,0.9925,0.0206,0.0502,0.1115,0.0462,0.7911,none
35b_a3b_moe,instruct,base_f16,baseline,4800,0.8831,0.8023,0.9242,0.9552,0.0133,0.0115,0.0935,0.2721,0.7749,none
35b_a3b_moe,instruct,base_f16,cognitive_25_structural_75,4800,0.9685,0.8635,0.9762,0.99,0.0152,0.0194,0.0977,0.0479,0.8449,none
35b_a3b_moe,instruct,base_f16,cognitive_cyber_equal,4800,0.9602,0.7883,0.9716,0.9915,0.024,0.0667,0.1252,0.0481,0.7554,none
35b_a3b_moe,instruct,base_f16,cognitive_only,4800,0.9471,0.8,0.9626,0.9898,0.0271,0.0517,0.1225,0.0908,0.7672,none
35b_a3b_moe,instruct,base_f16,cognitive_structural_equal,4800,0.966,0.8454,0.9751,0.9931,0.0179,0.0271,0.1085,0.0494,0.8235,none
35b_a3b_moe,instruct,base_f16,cyber_25_structural_75,4800,0.9637,0.859,0.9751,0.9915,0.02,0.0279,0.0883,0.051,0.8378,none
35b_a3b_moe,instruct,base_f16,cyber_only,4800,0.9392,0.7631,0.9606,0.9777,0.0308,0.0754,0.1313,0.076,0.7245,none
35b_a3b_moe,instruct,base_f16,cyber_structural_equal,4800,0.9583,0.8194,0.9717,0.9898,0.0238,0.0537,0.1008,0.0527,0.7908,none
35b_a3b_moe,instruct,base_f16,structural_only,4800,0.9735,0.8692,0.976,0.9885,0.014,0.0152,0.0985,0.0498,0.8516,none
35b_a3b_moe,instruct,base_f16,tri_equal,4800,0.9663,0.804,0.9728,0.99,0.0202,0.0648,0.1133,0.05,0.7734,none
35b_a3b_moe,instruct,base_f16,tri_naive_all_fire,4800,0.9204,0.5367,0.933,0.9919,0.0504,0.3117,0.1742,0.0515,0.4427,none
35b_a3b_moe,instruct,base_f16,tri_routed_68_20_12,4800,0.9694,0.8471,0.9753,0.9892,0.0187,0.0323,0.1027,0.0444,0.8246,none
35b_a3b_moe,instruct,base_f16,tri_routed_72_18_10,4800,0.966,0.8496,0.9757,0.9885,0.0179,0.0342,0.0973,0.0435,0.8274,none
35b_a3b_moe,instruct,base_f16,tri_stability_70,4800,0.9673,0.8485,0.9751,0.9908,0.0169,0.0379,0.0948,0.0515,0.8257,none
35b_a3b_moe,instruct,base_f16,tri_structural_65,4800,0.9667,0.8423,0.9753,0.9912,0.0213,0.045,0.094,0.0452,0.8171,none
35b_a3b_moe,instruct,collapsed_q2_edge,baseline,4800,0.0071,0.0056,0.092,0.3648,0.4313,0.0106,0.4688,4.0283,-0.3648,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_25_structural_75,4800,0.2354,0.1827,0.512,0.7273,0.2192,0.0206,0.4004,1.7385,-0.0061,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_cyber_equal,4800,0.0277,0.0187,0.2,0.5696,0.3571,0.0737,0.4715,3.2975,-0.3057,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_only,4800,0.015,0.0133,0.143,0.4813,0.404,0.0462,0.49,3.6948,-0.341,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_equal,4800,0.1212,0.0992,0.3918,0.6804,0.2579,0.0279,0.416,2.3,-0.1321,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_25_structural_75,4800,0.271,0.2073,0.5347,0.7221,0.2127,0.0269,0.3604,1.6254,0.028,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_only,4800,0.0231,0.0175,0.1862,0.5217,0.3725,0.0823,0.4556,3.3744,-0.3159,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_equal,4800,0.1663,0.1292,0.4353,0.6798,0.2515,0.0523,0.3785,2.06,-0.09,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,structural_only,4800,0.2146,0.1635,0.4926,0.6781,0.2263,0.0154,0.3987,1.7785,-0.0282,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,tri_equal,4800,0.1523,0.1125,0.4411,0.7046,0.2371,0.0673,0.4127,2.0627,-0.1082,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,tri_naive_all_fire,4800,0.201,0.1225,0.4788,0.7119,0.2231,0.3102,0.4579,1.7373,-0.13,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,tri_routed_68_20_12,4800,0.415,0.3096,0.6518,0.7946,0.1808,0.0348,0.3673,1.1298,0.1625,none
35b_a3b_moe,instruct,collapsed_q2_edge,tri_routed_72_18_10,4800,0.4544,0.3365,0.6783,0.8008,0.1665,0.0281,0.3648,1.0323,0.2001,none
35b_a3b_moe,instruct,collapsed_q2_edge,tri_stability_70,4800,0.4325,0.3148,0.6667,0.796,0.1606,0.0312,0.3852,1.0885,0.1751,none
35b_a3b_moe,instruct,collapsed_q2_edge,tri_structural_65,4800,0.384,0.2877,0.6349,0.7917,0.1842,0.0375,0.3821,1.2063,0.1341,none
35b_a3b_moe,instruct,damaged_q2,baseline,4800,0.0417,0.0358,0.2427,0.5188,0.266,0.0098,0.4021,3.0775,-0.232,classification_miss
35b_a3b_moe,instruct,damaged_q2,cognitive_25_structural_75,4800,0.5473,0.4138,0.7418,0.8644,0.1288,0.0185,0.3385,0.8417,0.3023,none
35b_a3b_moe,instruct,damaged_q2,cognitive_cyber_equal,4800,0.1037,0.08,0.3799,0.7075,0.2429,0.0752,0.3971,2.4102,-0.1602,primitive_gap
35b_a3b_moe,instruct,damaged_q2,cognitive_only,4800,0.0677,0.0542,0.3013,0.6242,0.2585,0.0529,0.4277,2.7917,-0.2078,primitive_gap
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_equal,4800,0.3362,0.2596,0.6161,0.8229,0.1531,0.029,0.3554,1.3973,0.1096,none
35b_a3b_moe,instruct,damaged_q2,cyber_25_structural_75,4800,0.5694,0.4308,0.7487,0.836,0.1377,0.0227,0.305,0.7608,0.3225,none
35b_a3b_moe,instruct,damaged_q2,cyber_only,4800,0.1048,0.0769,0.3645,0.6608,0.2335,0.0773,0.3785,2.46,-0.1619,primitive_gap
35b_a3b_moe,instruct,damaged_q2,cyber_structural_equal,4800,0.4021,0.3046,0.6444,0.8023,0.1512,0.0512,0.3306,1.2237,0.1613,none
35b_a3b_moe,instruct,damaged_q2,structural_only,4800,0.5071,0.3946,0.7119,0.81,0.1365,0.0169,0.3306,0.9277,0.2774,none
35b_a3b_moe,instruct,damaged_q2,tri_equal,4800,0.4025,0.2948,0.6525,0.8352,0.1606,0.0731,0.3621,1.2019,0.1429,none
35b_a3b_moe,instruct,damaged_q2,tri_naive_all_fire,4800,0.4429,0.2546,0.6772,0.8113,0.1571,0.3054,0.4119,0.9127,0.0678,none
35b_a3b_moe,instruct,damaged_q2,tri_routed_68_20_12,4800,0.7575,0.5583,0.8566,0.9035,0.1027,0.0354,0.3165,0.3471,0.4778,none
35b_a3b_moe,instruct,damaged_q2,tri_routed_72_18_10,4800,0.7987,0.5842,0.8814,0.9152,0.0952,0.0312,0.3073,0.2473,0.5124,none
35b_a3b_moe,instruct,damaged_q2,tri_stability_70,4800,0.7596,0.5485,0.8615,0.9073,0.1073,0.0338,0.3208,0.3165,0.4681,none
35b_a3b_moe,instruct,damaged_q2,tri_structural_65,4800,0.7306,0.5375,0.8404,0.8948,0.1029,0.0383,0.3115,0.419,0.4531,none
35b_a3b_moe,instruct,damaged_q3,baseline,4800,0.2331,0.199,0.5283,0.7304,0.1323,0.0112,0.2519,1.8096,0.0464,primitive_gap
35b_a3b_moe,instruct,damaged_q3,cognitive_25_structural_75,4800,0.9065,0.7146,0.948,0.9875,0.0719,0.0148,0.2231,0.056,0.6694,none
35b_a3b_moe,instruct,damaged_q3,cognitive_cyber_equal,4800,0.4633,0.3569,0.6985,0.8873,0.1092,0.0748,0.2727,1.1196,0.2314,none
35b_a3b_moe,instruct,damaged_q3,cognitive_only,4800,0.3246,0.2598,0.6068,0.8194,0.1277,0.0523,0.2869,1.5063,0.1128,primitive_gap
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_equal,4800,0.8358,0.645,0.904,0.9796,0.0819,0.0321,0.2448,0.2533,0.5818,none
35b_a3b_moe,instruct,damaged_q3,cyber_25_structural_75,4800,0.9038,0.7075,0.9432,0.9663,0.0646,0.0279,0.2242,0.0671,0.6613,none
35b_a3b_moe,instruct,damaged_q3,cyber_only,4800,0.4169,0.3152,0.6573,0.821,0.1135,0.0829,0.2821,1.2385,0.1801,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_equal,4800,0.8321,0.6369,0.901,0.934,0.0717,0.049,0.2394,0.2271,0.5751,none
35b_a3b_moe,instruct,damaged_q3,structural_only,4800,0.8898,0.7058,0.9387,0.9648,0.0704,0.0185,0.2206,0.0798,0.6594,none
35b_a3b_moe,instruct,damaged_q3,tri_equal,4800,0.8585,0.6456,0.9154,0.9627,0.0773,0.0665,0.235,0.1848,0.5811,none
35b_a3b_moe,instruct,damaged_q3,tri_naive_all_fire,4800,0.8321,0.4494,0.8912,0.9498,0.091,0.3073,0.2996,0.1148,0.3309,none
35b_a3b_moe,instruct,damaged_q3,tri_routed_68_20_12,4800,0.9242,0.7183,0.954,0.9904,0.0581,0.0325,0.215,0.0525,0.6746,none
35b_a3b_moe,instruct,damaged_q3,tri_routed_72_18_10,4800,0.9115,0.7196,0.9519,0.9917,0.0679,0.0325,0.209,0.0488,0.6736,none
35b_a3b_moe,instruct,damaged_q3,tri_stability_70,4800,0.9144,0.714,0.9508,0.9896,0.0673,0.0329,0.215,0.0519,0.6674,none
35b_a3b_moe,instruct,damaged_q3,tri_structural_65,4800,0.9075,0.7096,0.9494,0.9927,0.0744,0.0373,0.2117,0.0525,0.6603,none
35b_a3b_moe,instruct,damaged_q4,baseline,4800,0.4612,0.4006,0.6923,0.8196,0.0777,0.0117,0.1985,1.1587,0.3012,none
35b_a3b_moe,instruct,damaged_q4,cognitive_25_structural_75,4800,0.931,0.7642,0.9596,0.9921,0.051,0.0181,0.1817,0.0488,0.7283,none
35b_a3b_moe,instruct,damaged_q4,cognitive_cyber_equal,4800,0.7104,0.5448,0.8393,0.9552,0.0785,0.0777,0.2152,0.5552,0.4607,none
35b_a3b_moe,instruct,damaged_q4,cognitive_only,4800,0.5677,0.4558,0.7608,0.9279,0.0854,0.049,0.2313,0.91,0.3564,none
35b_a3b_moe,instruct,damaged_q4,cognitive_structural_equal,4800,0.9227,0.7362,0.955,0.9906,0.0565,0.0262,0.1985,0.0565,0.6954,none
35b_a3b_moe,instruct,damaged_q4,cyber_25_structural_75,4800,0.931,0.7594,0.959,0.9912,0.0535,0.0273,0.1769,0.0473,0.7213,none
35b_a3b_moe,instruct,damaged_q4,cyber_only,4800,0.6427,0.4967,0.7957,0.8881,0.0775,0.079,0.2098,0.6858,0.4066,none
35b_a3b_moe,instruct,damaged_q4,cyber_structural_equal,4800,0.9254,0.7348,0.957,0.9865,0.0533,0.0498,0.1775,0.0519,0.692,none
35b_a3b_moe,instruct,damaged_q4,structural_only,4800,0.9256,0.7612,0.9576,0.9875,0.0529,0.0154,0.1783,0.0517,0.7254,none
35b_a3b_moe,instruct,damaged_q4,tri_equal,4800,0.9296,0.7102,0.9561,0.9883,0.051,0.0602,0.2079,0.0523,0.6636,none
35b_a3b_moe,instruct,damaged_q4,tri_naive_all_fire,4800,0.8835,0.4856,0.9163,0.9848,0.0833,0.3015,0.2562,0.05,0.3773,none
35b_a3b_moe,instruct,damaged_q4,tri_routed_68_20_12,4800,0.94,0.759,0.9615,0.9912,0.0425,0.0312,0.1831,0.0506,0.7228,none
35b_a3b_moe,instruct,damaged_q4,tri_routed_72_18_10,4800,0.9433,0.7646,0.9625,0.9888,0.0394,0.0296,0.1779,0.049,0.7302,none
35b_a3b_moe,instruct,damaged_q4,tri_stability_70,4800,0.9375,0.7596,0.9614,0.9919,0.0448,0.0331,0.181,0.0496,0.7226,none
35b_a3b_moe,instruct,damaged_q4,tri_structural_65,4800,0.9354,0.7554,0.9605,0.9892,0.0527,0.0362,0.1775,0.0398,0.7162,none
35b_a3b_moe,instruct,healthy_q6,baseline,4800,0.8013,0.7029,0.8759,0.9273,0.0348,0.0133,0.1465,0.4415,0.656,none
35b_a3b_moe,instruct,healthy_q6,cognitive_25_structural_75,4800,0.9467,0.809,0.9655,0.9917,0.036,0.0192,0.1406,0.0548,0.7803,none
35b_a3b_moe,instruct,healthy_q6,cognitive_cyber_equal,4800,0.9304,0.7265,0.956,0.9894,0.0492,0.0704,0.1775,0.0696,0.6799,none
35b_a3b_moe,instruct,healthy_q6,cognitive_only,4800,0.8952,0.7244,0.9315,0.9873,0.0446,0.0544,0.1731,0.2081,0.6759,none
35b_a3b_moe,instruct,healthy_q6,cognitive_structural_equal,4800,0.9502,0.7973,0.9655,0.9885,0.0346,0.0281,0.1506,0.0512,0.7667,none
35b_a3b_moe,instruct,healthy_q6,cyber_25_structural_75,4800,0.9513,0.8187,0.9677,0.9904,0.0333,0.021,0.1335,0.0502,0.7913,none
35b_a3b_moe,instruct,healthy_q6,cyber_only,4800,0.8933,0.7075,0.9335,0.9573,0.0504,0.08,0.1592,0.1527,0.656,none
35b_a3b_moe,instruct,healthy_q6,cyber_structural_equal,4800,0.9463,0.7881,0.9666,0.989,0.0369,0.0465,0.1408,0.0444,0.7543,none
35b_a3b_moe,instruct,healthy_q6,structural_only,4800,0.9515,0.8063,0.9675,0.9915,0.0327,0.0208,0.1425,0.0504,0.7784,none
35b_a3b_moe,instruct,healthy_q6,tri_equal,4800,0.9481,0.7598,0.9639,0.9904,0.0385,0.0633,0.1569,0.0531,0.7204,none
35b_a3b_moe,instruct,healthy_q6,tri_naive_all_fire,4800,0.9021,0.5302,0.9274,0.9906,0.0656,0.2883,0.2173,0.049,0.433,none
35b_a3b_moe,instruct,healthy_q6,tri_routed_68_20_12,4800,0.9535,0.796,0.9679,0.989,0.0333,0.0335,0.1444,0.0437,0.7656,none
35b_a3b_moe,instruct,healthy_q6,tri_routed_72_18_10,4800,0.9527,0.806,0.969,0.9925,0.0317,0.0302,0.1402,0.046,0.777,none
35b_a3b_moe,instruct,healthy_q6,tri_stability_70,4800,0.9487,0.8048,0.9664,0.9885,0.0377,0.0275,0.1356,0.0471,0.7748,none
35b_a3b_moe,instruct,healthy_q6,tri_structural_65,4800,0.9504,0.8021,0.9666,0.9894,0.0356,0.0317,0.1404,0.0483,0.7714,none
35b_a3b_moe,instruct,healthy_q8,baseline,4800,0.8523,0.7602,0.9028,0.9427,0.0265,0.0112,0.121,0.3427,0.7232,none
35b_a3b_moe,instruct,healthy_q8,cognitive_25_structural_75,4800,0.9567,0.8319,0.9711,0.9921,0.0258,0.0192,0.1204,0.0502,0.8081,none
35b_a3b_moe,instruct,healthy_q8,cognitive_cyber_equal,4800,0.9408,0.7498,0.9635,0.9896,0.0387,0.0794,0.1437,0.0571,0.7079,none
35b_a3b_moe,instruct,healthy_q8,cognitive_only,4800,0.9215,0.7529,0.9477,0.9885,0.0402,0.0531,0.1529,0.1381,0.7111,none
35b_a3b_moe,instruct,healthy_q8,cognitive_structural_equal,4800,0.9544,0.804,0.9684,0.9881,0.0296,0.0327,0.1419,0.0467,0.7749,none
35b_a3b_moe,instruct,healthy_q8,cyber_25_structural_75,4800,0.961,0.8294,0.9711,0.9883,0.0223,0.0215,0.1296,0.0494,0.8056,none
35b_a3b_moe,instruct,healthy_q8,cyber_only,4800,0.919,0.7288,0.9476,0.9665,0.0365,0.0867,0.15,0.114,0.6828,none
35b_a3b_moe,instruct,healthy_q8,cyber_structural_equal,4800,0.9519,0.7996,0.968,0.989,0.0271,0.0506,0.1263,0.0581,0.7683,none
35b_a3b_moe,instruct,healthy_q8,structural_only,4800,0.9598,0.8446,0.9732,0.99,0.025,0.0165,0.1125,0.0419,0.8227,none
35b_a3b_moe,instruct,healthy_q8,tri_equal,4800,0.9458,0.7748,0.9667,0.9912,0.0379,0.0656,0.1379,0.0452,0.737,none
35b_a3b_moe,instruct,healthy_q8,tri_naive_all_fire,4800,0.9131,0.5348,0.9304,0.9917,0.056,0.3017,0.2065,0.049,0.4387,none
35b_a3b_moe,instruct,healthy_q8,tri_routed_68_20_12,4800,0.954,0.8075,0.9689,0.991,0.0277,0.0408,0.1298,0.0542,0.7779,none
35b_a3b_moe,instruct,healthy_q8,tri_routed_72_18_10,4800,0.9533,0.8242,0.9703,0.99,0.0279,0.0306,0.1163,0.05,0.7979,none
35b_a3b_moe,instruct,healthy_q8,tri_stability_70,4800,0.9604,0.8275,0.972,0.9898,0.0229,0.0335,0.1175,0.0494,0.802,none
35b_a3b_moe,instruct,healthy_q8,tri_structural_65,4800,0.9571,0.81,0.9691,0.9902,0.0281,0.0373,0.1254,0.0535,0.7814,none
