model,substrate,quant,stack,pass_lift,clean_pass_lift,score_lift,cascade_delta,echo_delta,distractor_delta
2b_reference,base,q8_k_m,tri_routed_72_18_10,0.2958,0.2325,0.1702,-0.0096,0.0248,-0.0112
2b_reference,base,q8_k_m,tri_stability_70,0.299,0.2306,0.1711,-0.0129,0.0304,-0.0152
2b_reference,base,q8_k_m,tri_structural_65,0.3,0.2248,0.1705,-0.0137,0.0364,-0.0079
2b_reference,degraded_instruct,base_f16,cognitive_25_structural_75,0.1925,0.1492,0.113,-0.0039,0.0137,-0.0102
2b_reference,degraded_instruct,base_f16,cognitive_cyber_equal,0.1879,0.0769,0.1099,0.0002,0.0723,0.0135
2b_reference,degraded_instruct,base_f16,cognitive_only,0.1794,0.0835,0.1037,0.0023,0.0498,0.0148
2b_reference,degraded_instruct,base_f16,cognitive_structural_equal,0.1902,0.1219,0.1122,-0.0035,0.0289,0.0019
2b_reference,degraded_instruct,base_f16,cyber_25_structural_75,0.1931,0.135,0.1123,-0.0015,0.0285,-0.0106
2b_reference,degraded_instruct,base_f16,cyber_only,0.1737,0.0558,0.1009,0.0017,0.081,0.0168
2b_reference,degraded_instruct,base_f16,cyber_structural_equal,0.1871,0.1046,0.1103,0.0019,0.0523,-0.0004
2b_reference,degraded_instruct,base_f16,structural_only,0.1914,0.1419,0.1119,-0.0042,0.0044,0.0035
2b_reference,degraded_instruct,base_f16,tri_equal,0.1894,0.0933,0.1108,0.0008,0.0673,-0.0023
2b_reference,degraded_instruct,base_f16,tri_naive_all_fire,0.1491,-0.1758,0.0711,0.0202,0.3285,0.0656
2b_reference,degraded_instruct,base_f16,tri_routed_68_20_12,0.1946,0.1342,0.1138,-0.0042,0.0367,-0.0184
2b_reference,degraded_instruct,base_f16,tri_routed_72_18_10,0.195,0.1221,0.1134,-0.0073,0.0327,-0.0002
2b_reference,degraded_instruct,base_f16,tri_stability_70,0.1925,0.1267,0.1124,-0.0033,0.0358,-0.0094
2b_reference,degraded_instruct,base_f16,tri_structural_65,0.1896,0.1223,0.1122,-0.0033,0.0362,-0.0029
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_25_structural_75,0.0583,0.0423,0.243,-0.3373,0.0115,-0.1298
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0019,0.0013,0.0535,-0.1015,0.075,-0.0477
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_only,0.0025,0.0013,0.029,-0.0583,0.0319,-0.006
2b_reference,degraded_instruct,collapsed_q2_edge,cognitive_structural_equal,0.0304,0.0227,0.1614,-0.2727,0.0258,-0.0835
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_25_structural_75,0.0717,0.0523,0.2576,-0.3506,0.0262,-0.1729
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_only,0.0031,0.0015,0.0404,-0.0848,0.0762,-0.0712
2b_reference,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,0.0348,0.0256,0.1757,-0.2723,0.0423,-0.1617
2b_reference,degraded_instruct,collapsed_q2_edge,structural_only,0.0465,0.0369,0.1956,-0.301,0.0052,-0.1356
2b_reference,degraded_instruct,collapsed_q2_edge,tri_equal,0.0431,0.0298,0.2036,-0.3013,0.0573,-0.1071
2b_reference,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,0.0894,0.0488,0.2906,-0.395,0.3083,-0.0852
2b_reference,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,0.1381,0.0967,0.3793,-0.4508,0.0342,-0.1654
2b_reference,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,0.161,0.109,0.3982,-0.455,0.031,-0.1725
2b_reference,degraded_instruct,collapsed_q2_edge,tri_stability_70,0.1385,0.0938,0.3809,-0.446,0.029,-0.1596
2b_reference,degraded_instruct,collapsed_q2_edge,tri_structural_65,0.1315,0.0942,0.3662,-0.4483,0.0394,-0.1617
2b_reference,degraded_instruct,damaged_q2,cognitive_25_structural_75,0.2071,0.1516,0.425,-0.3513,0.0159,-0.13
2b_reference,degraded_instruct,damaged_q2,cognitive_cyber_equal,0.0267,0.0196,0.1381,-0.1561,0.0713,-0.071
2b_reference,degraded_instruct,damaged_q2,cognitive_only,0.0111,0.0091,0.08,-0.09,0.0463,-0.0019
2b_reference,degraded_instruct,damaged_q2,cognitive_structural_equal,0.1142,0.0812,0.3222,-0.3084,0.0265,-0.0833
2b_reference,degraded_instruct,damaged_q2,cyber_25_structural_75,0.2496,0.1867,0.4552,-0.3692,0.0265,-0.1635
2b_reference,degraded_instruct,damaged_q2,cyber_only,0.0205,0.0158,0.1153,-0.1503,0.0709,-0.0823
2b_reference,degraded_instruct,damaged_q2,cyber_structural_equal,0.1361,0.0975,0.3415,-0.2992,0.0471,-0.1485
2b_reference,degraded_instruct,damaged_q2,structural_only,0.1671,0.1258,0.373,-0.3265,0.0063,-0.1212
2b_reference,degraded_instruct,damaged_q2,tri_equal,0.1609,0.111,0.387,-0.3342,0.0694,-0.1169
2b_reference,degraded_instruct,damaged_q2,tri_naive_all_fire,0.2638,0.1344,0.4792,-0.3898,0.3173,-0.0806
2b_reference,degraded_instruct,damaged_q2,tri_routed_68_20_12,0.389,0.2789,0.5832,-0.4126,0.0354,-0.1723
2b_reference,degraded_instruct,damaged_q2,tri_routed_72_18_10,0.4419,0.3073,0.6137,-0.4348,0.0307,-0.1758
2b_reference,degraded_instruct,damaged_q2,tri_stability_70,0.418,0.2898,0.6049,-0.4275,0.0365,-0.1641
2b_reference,degraded_instruct,damaged_q2,tri_structural_65,0.385,0.2681,0.5753,-0.4248,0.0382,-0.1677
2b_reference,degraded_instruct,damaged_q3,cognitive_25_structural_75,0.6711,0.4894,0.5777,-0.2025,0.0098,-0.0523
2b_reference,degraded_instruct,damaged_q3,cognitive_cyber_equal,0.1696,0.1129,0.2505,-0.095,0.0664,0.0056
2b_reference,degraded_instruct,damaged_q3,cognitive_only,0.0734,0.0533,0.1495,-0.0542,0.036,0.0031
2b_reference,degraded_instruct,damaged_q3,cognitive_structural_equal,0.4611,0.3227,0.4649,-0.1629,0.0268,-0.0206
2b_reference,degraded_instruct,damaged_q3,cyber_25_structural_75,0.6561,0.4796,0.5697,-0.1967,0.0216,-0.0798
2b_reference,degraded_instruct,damaged_q3,cyber_only,0.1431,0.0973,0.2051,-0.0881,0.0695,-0.0277
2b_reference,degraded_instruct,damaged_q3,cyber_structural_equal,0.5106,0.3683,0.4867,-0.1744,0.0462,-0.0767
2b_reference,degraded_instruct,damaged_q3,structural_only,0.5779,0.435,0.5207,-0.1765,0.0029,-0.0581
2b_reference,degraded_instruct,damaged_q3,tri_equal,0.5579,0.3804,0.5176,-0.1717,0.0652,-0.0442
2b_reference,degraded_instruct,damaged_q3,tri_naive_all_fire,0.6281,0.3073,0.5501,-0.1785,0.3233,-0.004
2b_reference,degraded_instruct,damaged_q3,tri_routed_68_20_12,0.7788,0.5408,0.6435,-0.2185,0.0389,-0.0764
2b_reference,degraded_instruct,damaged_q3,tri_routed_72_18_10,0.7825,0.5552,0.6492,-0.2162,0.0295,-0.086
2b_reference,degraded_instruct,damaged_q3,tri_stability_70,0.7794,0.5441,0.6476,-0.2125,0.0381,-0.0806
2b_reference,degraded_instruct,damaged_q3,tri_structural_65,0.7683,0.5362,0.6393,-0.2171,0.0366,-0.0725
2b_reference,degraded_instruct,damaged_q4,cognitive_25_structural_75,0.7214,0.5354,0.4858,-0.1121,0.0133,-0.0458
2b_reference,degraded_instruct,damaged_q4,cognitive_cyber_equal,0.3085,0.2141,0.2541,-0.0373,0.0656,-0.0081
2b_reference,degraded_instruct,damaged_q4,cognitive_only,0.1598,0.1221,0.1601,-0.026,0.0373,0.0065
2b_reference,degraded_instruct,damaged_q4,cognitive_structural_equal,0.6562,0.4716,0.4459,-0.0914,0.0265,-0.0304
2b_reference,degraded_instruct,damaged_q4,cyber_25_structural_75,0.6937,0.5139,0.4729,-0.0975,0.024,-0.0538
2b_reference,degraded_instruct,damaged_q4,cyber_only,0.2448,0.1679,0.2055,-0.0506,0.0685,-0.03
2b_reference,degraded_instruct,damaged_q4,cyber_structural_equal,0.6366,0.4683,0.4325,-0.0962,0.0427,-0.0492
2b_reference,degraded_instruct,damaged_q4,structural_only,0.6791,0.506,0.4622,-0.1004,0.0031,-0.0388
2b_reference,degraded_instruct,damaged_q4,tri_equal,0.685,0.4727,0.4635,-0.0966,0.0602,-0.0271
2b_reference,degraded_instruct,damaged_q4,tri_naive_all_fire,0.666,0.2762,0.4413,-0.081,0.3071,0.0142
2b_reference,degraded_instruct,damaged_q4,tri_routed_68_20_12,0.7239,0.526,0.489,-0.1031,0.0352,-0.0575
2b_reference,degraded_instruct,damaged_q4,tri_routed_72_18_10,0.7342,0.5512,0.4927,-0.1141,0.0242,-0.0725
2b_reference,degraded_instruct,damaged_q4,tri_stability_70,0.7291,0.5391,0.492,-0.1121,0.0325,-0.07
2b_reference,degraded_instruct,damaged_q4,tri_structural_65,0.7277,0.5279,0.4912,-0.1114,0.0367,-0.0527
2b_reference,degraded_instruct,healthy_q6,cognitive_25_structural_75,0.4848,0.3773,0.282,-0.0408,0.0119,-0.0204
2b_reference,degraded_instruct,healthy_q6,cognitive_cyber_equal,0.3906,0.2564,0.2268,-0.0167,0.075,-0.0046
2b_reference,degraded_instruct,healthy_q6,cognitive_only,0.2741,0.1877,0.1634,-0.0146,0.04,0.0098
2b_reference,degraded_instruct,healthy_q6,cognitive_structural_equal,0.4806,0.3544,0.2807,-0.0358,0.0226,-0.0117
2b_reference,degraded_instruct,healthy_q6,cyber_25_structural_75,0.4781,0.3723,0.2817,-0.0383,0.0207,-0.0325
2b_reference,degraded_instruct,healthy_q6,cyber_only,0.2852,0.1798,0.1691,-0.0177,0.0761,0.0015
2b_reference,degraded_instruct,healthy_q6,cyber_structural_equal,0.4785,0.3425,0.2791,-0.0369,0.05,-0.026
2b_reference,degraded_instruct,healthy_q6,structural_only,0.4804,0.3787,0.2805,-0.0381,0.0063,-0.0242
2b_reference,degraded_instruct,healthy_q6,tri_equal,0.482,0.3256,0.2813,-0.0358,0.0611,-0.0108
2b_reference,degraded_instruct,healthy_q6,tri_naive_all_fire,0.4404,0.1014,0.2408,-0.0092,0.3086,0.0467
2b_reference,degraded_instruct,healthy_q6,tri_routed_68_20_12,0.4879,0.3714,0.2857,-0.0477,0.033,-0.0342
2b_reference,degraded_instruct,healthy_q6,tri_routed_72_18_10,0.4925,0.376,0.2861,-0.0489,0.0328,-0.0344
2b_reference,degraded_instruct,healthy_q6,tri_stability_70,0.4962,0.3781,0.287,-0.0494,0.028,-0.0317
2b_reference,degraded_instruct,healthy_q6,tri_structural_65,0.4862,0.356,0.2827,-0.0406,0.0403,-0.0271
2b_reference,degraded_instruct,healthy_q8,cognitive_25_structural_75,0.3498,0.2745,0.1993,-0.0177,0.0175,-0.0232
2b_reference,degraded_instruct,healthy_q8,cognitive_cyber_equal,0.324,0.1902,0.1822,-0.0027,0.0667,0.0091
2b_reference,degraded_instruct,healthy_q8,cognitive_only,0.2619,0.1875,0.145,-0.0035,0.0375,-0.0034
2b_reference,degraded_instruct,healthy_q8,cognitive_structural_equal,0.3513,0.2562,0.1991,-0.0206,0.0242,-0.0082
2b_reference,degraded_instruct,healthy_q8,cyber_25_structural_75,0.3565,0.2758,0.2006,-0.0204,0.021,-0.0257
2b_reference,degraded_instruct,healthy_q8,cyber_only,0.2519,0.1396,0.1437,-0.0064,0.0773,0.007
2b_reference,degraded_instruct,healthy_q8,cyber_structural_equal,0.3465,0.2446,0.1989,-0.0144,0.054,-0.0282
2b_reference,degraded_instruct,healthy_q8,structural_only,0.3536,0.2835,0.1998,-0.0177,0.0062,-0.0217
2b_reference,degraded_instruct,healthy_q8,tri_equal,0.3486,0.2354,0.1989,-0.0168,0.0575,-0.019
2b_reference,degraded_instruct,healthy_q8,tri_naive_all_fire,0.3086,-0.0161,0.1592,0.0067,0.3183,0.0393
2b_reference,degraded_instruct,healthy_q8,tri_routed_68_20_12,0.3521,0.2673,0.2004,-0.0183,0.0312,-0.0263
2b_reference,degraded_instruct,healthy_q8,tri_routed_72_18_10,0.3548,0.2664,0.2007,-0.0237,0.0281,-0.0219
2b_reference,degraded_instruct,healthy_q8,tri_stability_70,0.3577,0.2731,0.201,-0.0243,0.0321,-0.0298
2b_reference,degraded_instruct,healthy_q8,tri_structural_65,0.3546,0.2666,0.2013,-0.0208,0.0375,-0.0315
2b_reference,degraded_instruct,q1_k_m,cognitive_25_structural_75,0.0096,0.0069,0.083,-0.1852,0.0144,-0.155
2b_reference,degraded_instruct,q1_k_m,cognitive_cyber_equal,0.0,0.0,0.009,-0.0379,0.0688,-0.1023
2b_reference,degraded_instruct,q1_k_m,cognitive_only,0.0,0.0,0.0034,-0.0187,0.0417,-0.008
2b_reference,degraded_instruct,q1_k_m,cognitive_structural_equal,0.0029,0.0021,0.0451,-0.1254,0.0236,-0.1436
2b_reference,degraded_instruct,q1_k_m,cyber_25_structural_75,0.0121,0.0081,0.0912,-0.19,0.0236,-0.2171
2b_reference,degraded_instruct,q1_k_m,cyber_only,0.0,0.0,0.0063,-0.0379,0.0736,-0.0969
2b_reference,degraded_instruct,q1_k_m,cyber_structural_equal,0.0042,0.0029,0.0522,-0.1333,0.0513,-0.2234
2b_reference,degraded_instruct,q1_k_m,structural_only,0.0067,0.0054,0.0613,-0.152,0.0042,-0.1721
2b_reference,degraded_instruct,q1_k_m,tri_equal,0.0058,0.0035,0.0625,-0.1485,0.0548,-0.1717
2b_reference,degraded_instruct,q1_k_m,tri_naive_all_fire,0.0163,0.0079,0.1138,-0.2479,0.3165,-0.1257
2b_reference,degraded_instruct,q1_k_m,tri_routed_68_20_12,0.0354,0.0275,0.166,-0.2908,0.0325,-0.2192
2b_reference,degraded_instruct,q1_k_m,tri_routed_72_18_10,0.0356,0.0273,0.1759,-0.3033,0.0323,-0.2144
2b_reference,degraded_instruct,q1_k_m,tri_stability_70,0.0362,0.0269,0.1705,-0.2981,0.0261,-0.219
2b_reference,degraded_instruct,q1_k_m,tri_structural_65,0.0271,0.0181,0.1515,-0.2818,0.0425,-0.2388
2b_reference,degraded_instruct,q8_k_m,cognitive_25_structural_75,0.2969,0.2365,0.1723,-0.0058,0.0127,-0.0054
2b_reference,degraded_instruct,q8_k_m,cognitive_cyber_equal,0.2808,0.1686,0.1623,0.0033,0.0621,0.016
2b_reference,degraded_instruct,q8_k_m,cognitive_only,0.2469,0.1636,0.1345,0.0008,0.0356,0.0208
2b_reference,degraded_instruct,q8_k_m,cognitive_structural_equal,0.3065,0.224,0.1749,-0.0085,0.0256,0.0012
2b_reference,degraded_instruct,q8_k_m,cyber_25_structural_75,0.3004,0.2329,0.1745,-0.0102,0.0204,-0.009
2b_reference,degraded_instruct,q8_k_m,cyber_only,0.2313,0.1177,0.1321,0.0081,0.0806,0.0227
2b_reference,degraded_instruct,q8_k_m,cyber_structural_equal,0.2994,0.21,0.1728,-0.005,0.0452,-0.0061
2b_reference,degraded_instruct,q8_k_m,structural_only,0.3015,0.2448,0.174,-0.0092,0.0017,-0.004
2b_reference,degraded_instruct,q8_k_m,tri_equal,0.2992,0.194,0.1728,-0.0069,0.0623,-0.0009
2b_reference,degraded_instruct,q8_k_m,tri_naive_all_fire,0.2633,-0.0533,0.1344,0.0148,0.3048,0.0639
2b_reference,degraded_instruct,q8_k_m,tri_routed_68_20_12,0.3013,0.2238,0.1734,-0.0056,0.0289,-0.004
2b_reference,degraded_instruct,q8_k_m,tri_routed_72_18_10,0.3052,0.2342,0.1748,-0.0115,0.0275,-0.01
2b_reference,degraded_instruct,q8_k_m,tri_stability_70,0.3075,0.2282,0.1759,-0.0121,0.0335,-0.0036
2b_reference,degraded_instruct,q8_k_m,tri_structural_65,0.3029,0.2269,0.1742,-0.0092,0.0333,-0.0065
2b_reference,instruct,base_f16,cognitive_25_structural_75,0.189,0.1367,0.11,0.0015,0.0067,0.0067
2b_reference,instruct,base_f16,cognitive_cyber_equal,0.168,0.0573,0.0962,0.0082,0.0627,0.0285
2b_reference,instruct,base_f16,cognitive_only,0.1169,0.039,0.0631,0.0075,0.0363,0.0356
2b_reference,instruct,base_f16,cognitive_structural_equal,0.1875,0.1204,0.1086,0.0011,0.0203,0.0115
2b_reference,instruct,base_f16,cyber_25_structural_75,0.1925,0.1398,0.1119,-0.0008,0.0167,-0.0008
2b_reference,instruct,base_f16,cyber_only,0.1117,0.0109,0.0644,0.0186,0.0671,0.0315
2b_reference,instruct,base_f16,cyber_structural_equal,0.1863,0.119,0.1085,0.003,0.0319,0.0004
2b_reference,instruct,base_f16,structural_only,0.1898,0.1594,0.1112,-0.0004,0.0021,-0.0121
2b_reference,instruct,base_f16,tri_equal,0.1857,0.0958,0.1083,0.0044,0.0452,0.0165
2b_reference,instruct,base_f16,tri_naive_all_fire,0.1444,-0.165,0.0688,0.03,0.294,0.0858
2b_reference,instruct,base_f16,tri_routed_68_20_12,0.1915,0.1342,0.111,-0.0012,0.0192,-0.0013
2b_reference,instruct,base_f16,tri_routed_72_18_10,0.188,0.1375,0.1096,0.0004,0.0146,0.0
2b_reference,instruct,base_f16,tri_stability_70,0.1923,0.1394,0.1106,-0.0025,0.0155,-0.0006
2b_reference,instruct,base_f16,tri_structural_65,0.1919,0.1211,0.1098,0.0002,0.0227,0.0127
2b_reference,instruct,collapsed_q2_edge,cognitive_25_structural_75,0.0417,0.0325,0.1959,-0.2917,0.0113,-0.1402
2b_reference,instruct,collapsed_q2_edge,cognitive_cyber_equal,0.0025,0.0015,0.0289,-0.0553,0.065,-0.0331
2b_reference,instruct,collapsed_q2_edge,cognitive_only,0.0008,0.0006,0.009,-0.0184,0.0492,0.0135
2b_reference,instruct,collapsed_q2_edge,cognitive_structural_equal,0.016,0.0119,0.1167,-0.2067,0.0248,-0.0981
2b_reference,instruct,collapsed_q2_edge,cyber_25_structural_75,0.049,0.0358,0.2138,-0.3019,0.02,-0.1635
2b_reference,instruct,collapsed_q2_edge,cyber_only,0.0015,0.001,0.0229,-0.048,0.0677,-0.0467
2b_reference,instruct,collapsed_q2_edge,cyber_structural_equal,0.026,0.019,0.1396,-0.2225,0.0384,-0.1573
2b_reference,instruct,collapsed_q2_edge,structural_only,0.0385,0.0277,0.1688,-0.2673,0.0067,-0.1242
2b_reference,instruct,collapsed_q2_edge,tri_equal,0.0219,0.0175,0.1415,-0.2305,0.0559,-0.1344
2b_reference,instruct,collapsed_q2_edge,tri_naive_all_fire,0.0365,0.0223,0.1836,-0.3119,0.2938,-0.0585
2b_reference,instruct,collapsed_q2_edge,tri_routed_68_20_12,0.0977,0.071,0.3139,-0.4013,0.0263,-0.1679
2b_reference,instruct,collapsed_q2_edge,tri_routed_72_18_10,0.109,0.0804,0.3299,-0.4146,0.0213,-0.1783
2b_reference,instruct,collapsed_q2_edge,tri_stability_70,0.1021,0.0779,0.3149,-0.4003,0.0267,-0.2038
2b_reference,instruct,collapsed_q2_edge,tri_structural_65,0.0848,0.0623,0.292,-0.3742,0.0325,-0.174
2b_reference,instruct,damaged_q2,cognitive_25_structural_75,0.1604,0.1219,0.3705,-0.3302,0.0042,-0.1108
2b_reference,instruct,damaged_q2,cognitive_cyber_equal,0.0156,0.0102,0.0798,-0.1154,0.0588,-0.0423
2b_reference,instruct,damaged_q2,cognitive_only,0.0067,0.0044,0.0366,-0.0519,0.0371,0.0094
2b_reference,instruct,damaged_q2,cognitive_structural_equal,0.0704,0.0515,0.2404,-0.2577,0.0159,-0.0715
2b_reference,instruct,damaged_q2,cyber_25_structural_75,0.1856,0.1371,0.3953,-0.3406,0.014,-0.1473
2b_reference,instruct,damaged_q2,cyber_only,0.0098,0.0054,0.0658,-0.1075,0.0632,-0.049
2b_reference,instruct,damaged_q2,cyber_structural_equal,0.1075,0.0811,0.2909,-0.2846,0.0304,-0.1094
2b_reference,instruct,damaged_q2,structural_only,0.1367,0.1056,0.3413,-0.3223,0.0019,-0.1213
2b_reference,instruct,damaged_q2,tri_equal,0.1056,0.0763,0.2965,-0.2954,0.0511,-0.1086
2b_reference,instruct,damaged_q2,tri_naive_all_fire,0.1415,0.0773,0.3452,-0.341,0.2932,-0.0273
2b_reference,instruct,damaged_q2,tri_routed_68_20_12,0.3008,0.2121,0.5098,-0.4083,0.0179,-0.1433
2b_reference,instruct,damaged_q2,tri_routed_72_18_10,0.3315,0.2379,0.5324,-0.3979,0.0209,-0.1558
2b_reference,instruct,damaged_q2,tri_stability_70,0.3125,0.2211,0.5219,-0.4112,0.0217,-0.1452
2b_reference,instruct,damaged_q2,tri_structural_65,0.2808,0.2004,0.4882,-0.3975,0.0236,-0.1465
2b_reference,instruct,damaged_q3,cognitive_25_structural_75,0.5677,0.4213,0.5211,-0.1633,0.011,-0.0589
2b_reference,instruct,damaged_q3,cognitive_cyber_equal,0.0925,0.0632,0.1566,-0.0481,0.0669,-0.0085
2b_reference,instruct,damaged_q3,cognitive_only,0.0386,0.0246,0.0744,-0.016,0.0421,0.0263
2b_reference,instruct,damaged_q3,cognitive_structural_equal,0.3607,0.2732,0.3917,-0.1429,0.019,-0.0377
2b_reference,instruct,damaged_q3,cyber_25_structural_75,0.6011,0.4488,0.5331,-0.1721,0.0119,-0.0791
2b_reference,instruct,damaged_q3,cyber_only,0.0859,0.0567,0.1396,-0.0579,0.07,-0.0137
2b_reference,instruct,damaged_q3,cyber_structural_equal,0.4288,0.309,0.4205,-0.1446,0.0408,-0.0587
2b_reference,instruct,damaged_q3,structural_only,0.5361,0.4055,0.4917,-0.1619,0.0081,-0.0752
2b_reference,instruct,damaged_q3,tri_equal,0.4371,0.3163,0.4381,-0.1487,0.0563,-0.0531
2b_reference,instruct,damaged_q3,tri_naive_all_fire,0.4715,0.238,0.4591,-0.1485,0.3146,0.0084
2b_reference,instruct,damaged_q3,tri_routed_68_20_12,0.735,0.5217,0.6164,-0.1952,0.0242,-0.0656
2b_reference,instruct,damaged_q3,tri_routed_72_18_10,0.7577,0.5413,0.6275,-0.2073,0.0185,-0.0737
2b_reference,instruct,damaged_q3,tri_stability_70,0.7352,0.5228,0.6176,-0.1937,0.0267,-0.0798
2b_reference,instruct,damaged_q3,tri_structural_65,0.7175,0.5111,0.6021,-0.1967,0.0304,-0.0733
2b_reference,instruct,damaged_q4,cognitive_25_structural_75,0.6871,0.5039,0.4725,-0.1023,-0.0017,-0.0163
2b_reference,instruct,damaged_q4,cognitive_cyber_equal,0.1632,0.1022,0.1662,-0.03,0.0591,0.0366
2b_reference,instruct,damaged_q4,cognitive_only,0.0575,0.0364,0.0754,-0.0142,0.0354,0.0437
2b_reference,instruct,damaged_q4,cognitive_structural_equal,0.5546,0.4066,0.3922,-0.0852,0.0141,-0.0003
2b_reference,instruct,damaged_q4,cyber_25_structural_75,0.6694,0.4958,0.4642,-0.0931,0.0087,-0.0317
2b_reference,instruct,damaged_q4,cyber_only,0.1494,0.0877,0.1366,-0.02,0.0581,0.017
2b_reference,instruct,damaged_q4,cyber_structural_equal,0.5538,0.405,0.3922,-0.081,0.0333,-0.0205
2b_reference,instruct,damaged_q4,structural_only,0.6682,0.4975,0.4555,-0.1002,-0.004,-0.0273
2b_reference,instruct,damaged_q4,tri_equal,0.5927,0.411,0.4169,-0.0833,0.0523,-0.0065
2b_reference,instruct,damaged_q4,tri_naive_all_fire,0.5752,0.246,0.3949,-0.0719,0.29,0.0612
2b_reference,instruct,damaged_q4,tri_routed_68_20_12,0.7125,0.5212,0.4862,-0.105,0.0183,-0.0275
2b_reference,instruct,damaged_q4,tri_routed_72_18_10,0.7088,0.5304,0.487,-0.1008,0.0129,-0.0438
2b_reference,instruct,damaged_q4,tri_stability_70,0.7154,0.5283,0.4887,-0.104,0.0123,-0.043
2b_reference,instruct,damaged_q4,tri_structural_65,0.699,0.4983,0.4811,-0.0973,0.0246,-0.0232
2b_reference,instruct,healthy_q6,cognitive_25_structural_75,0.4864,0.3735,0.2887,-0.0364,0.0081,-0.0162
2b_reference,instruct,healthy_q6,cognitive_cyber_equal,0.2635,0.1585,0.1647,-0.0071,0.0717,0.013
2b_reference,instruct,healthy_q6,cognitive_only,0.1231,0.0662,0.0881,-0.0039,0.0416,0.0363
2b_reference,instruct,healthy_q6,cognitive_structural_equal,0.4844,0.3529,0.288,-0.0367,0.0271,-0.0072
2b_reference,instruct,healthy_q6,cyber_25_structural_75,0.4912,0.3894,0.2905,-0.0379,0.0139,-0.0352
2b_reference,instruct,healthy_q6,cyber_only,0.201,0.1012,0.1226,-0.0081,0.0706,0.0263
2b_reference,instruct,healthy_q6,cyber_structural_equal,0.4679,0.3404,0.2789,-0.0333,0.0346,-0.0185
2b_reference,instruct,healthy_q6,structural_only,0.4985,0.3846,0.2924,-0.0456,0.005,-0.022
2b_reference,instruct,healthy_q6,tri_equal,0.4839,0.3296,0.288,-0.0325,0.0606,-0.0124
2b_reference,instruct,healthy_q6,tri_naive_all_fire,0.4325,0.0971,0.2447,-0.0075,0.2983,0.0565
2b_reference,instruct,healthy_q6,tri_routed_68_20_12,0.4964,0.3819,0.2926,-0.0406,0.0262,-0.0352
2b_reference,instruct,healthy_q6,tri_routed_72_18_10,0.4939,0.3692,0.2928,-0.041,0.0214,-0.0202
2b_reference,instruct,healthy_q6,tri_stability_70,0.4933,0.3594,0.2895,-0.0383,0.0239,-0.0095
2b_reference,instruct,healthy_q6,tri_structural_65,0.4964,0.3646,0.2918,-0.0444,0.0258,-0.0147
2b_reference,instruct,healthy_q8,cognitive_25_structural_75,0.3572,0.2804,0.2023,-0.0192,0.0079,-0.0116
2b_reference,instruct,healthy_q8,cognitive_cyber_equal,0.2381,0.1308,0.1363,0.0096,0.0629,0.0263
2b_reference,instruct,healthy_q8,cognitive_only,0.13,0.0645,0.0707,0.009,0.0398,0.0275
2b_reference,instruct,healthy_q8,cognitive_structural_equal,0.3497,0.2464,0.199,-0.014,0.02,0.0088
2b_reference,instruct,healthy_q8,cyber_25_structural_75,0.36,0.2889,0.2034,-0.0181,0.0104,-0.0206
2b_reference,instruct,healthy_q8,cyber_only,0.1818,0.0868,0.0967,0.0019,0.0698,0.0136
2b_reference,instruct,healthy_q8,cyber_structural_equal,0.3506,0.251,0.2003,-0.0163,0.0429,-0.0137
2b_reference,instruct,healthy_q8,structural_only,0.3554,0.2858,0.2025,-0.0165,0.0061,-0.0137
2b_reference,instruct,healthy_q8,tri_equal,0.3462,0.2233,0.1971,-0.005,0.0548,0.003
2b_reference,instruct,healthy_q8,tri_naive_all_fire,0.3156,-0.0042,0.1621,0.0117,0.2965,0.0534
2b_reference,instruct,healthy_q8,tri_routed_68_20_12,0.3516,0.2623,0.2004,-0.0163,0.0304,-0.0095
2b_reference,instruct,healthy_q8,tri_routed_72_18_10,0.3597,0.2806,0.2026,-0.0196,0.0221,-0.0164
2b_reference,instruct,healthy_q8,tri_stability_70,0.3629,0.2837,0.205,-0.0246,0.0219,-0.0208
2b_reference,instruct,healthy_q8,tri_structural_65,0.36,0.2764,0.2042,-0.0206,0.0265,-0.021
2b_reference,instruct,q1_k_m,cognitive_25_structural_75,0.0065,0.0044,0.0611,-0.1594,0.0034,-0.1508
2b_reference,instruct,q1_k_m,cognitive_cyber_equal,0.0,0.0,0.0033,-0.0246,0.0617,-0.0333
2b_reference,instruct,q1_k_m,cognitive_only,0.0,0.0,0.002,-0.0094,0.039,0.0002
2b_reference,instruct,q1_k_m,cognitive_structural_equal,0.0017,0.001,0.0279,-0.0994,0.0217,-0.1127
2b_reference,instruct,q1_k_m,cyber_25_structural_75,0.0077,0.006,0.0661,-0.1527,0.0111,-0.1992
2b_reference,instruct,q1_k_m,cyber_only,0.0,0.0,0.003,-0.0261,0.0665,-0.0739
