model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
9b,degraded_instruct,collapsed_q2_edge,cyber_only,planning,480,0.0208,0.0167,0.1012,0.3854,0.5125,0.075,0.4646,3.8188,-0.3802,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_only,rhetoric,480,0.0042,0.0021,0.0979,0.3979,0.5958,0.0833,0.6062,3.8937,-0.4365,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_only,spatial,480,0.0063,0.0063,0.0919,0.3604,0.5667,0.1062,0.4521,3.8958,-0.416,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,adversarial,480,0.225,0.15,0.5214,0.925,0.3604,0.0646,0.5333,1.8146,-0.1044,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,boundary,480,0.2771,0.1625,0.5525,0.9271,0.3208,0.05,0.5729,1.6687,-0.073,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,coding,480,0.0708,0.05,0.3317,0.5667,0.3667,0.0563,0.4,2.4312,-0.2248,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,epistemic,480,0.0958,0.0708,0.3093,0.5083,0.3854,0.0479,0.4979,2.1562,-0.202,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,forensic,480,0.1437,0.1083,0.4118,0.8521,0.35,0.0625,0.4521,2.1646,-0.1536,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,generalist,480,0.0417,0.0333,0.3084,0.5271,0.3771,0.0542,0.4833,2.2646,-0.2425,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,math,480,0.0542,0.0354,0.2665,0.5271,0.4104,0.0583,0.4938,2.9396,-0.2859,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,planning,480,0.1208,0.0854,0.3405,0.5208,0.3271,0.0604,0.3646,2.3312,-0.1705,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,rhetoric,480,0.0375,0.0292,0.2536,0.4979,0.4292,0.0375,0.4833,2.7542,-0.2835,cascade
9b,degraded_instruct,collapsed_q2_edge,cyber_structural_equal,spatial,480,0.0979,0.0792,0.2977,0.5208,0.3708,0.0583,0.4021,2.5271,-0.2023,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,adversarial,480,0.1812,0.1375,0.422,0.6646,0.3625,0.0187,0.5083,2.2167,-0.1265,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,boundary,480,0.1812,0.1271,0.4386,0.7083,0.3625,0.0187,0.5667,2.0,-0.1308,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,coding,480,0.1167,0.0958,0.3728,0.5708,0.3354,0.0271,0.4646,2.2333,-0.159,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,epistemic,480,0.1333,0.1062,0.3743,0.6021,0.3458,0.0021,0.5354,1.9542,-0.1385,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,forensic,480,0.1479,0.1083,0.3808,0.6875,0.3896,0.0167,0.5021,2.15,-0.1595,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,generalist,480,0.0896,0.0771,0.34,0.4854,0.3438,0.0354,0.4979,2.1125,-0.1786,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,math,480,0.0833,0.0625,0.3449,0.5563,0.3521,0.0146,0.5062,2.4604,-0.2096,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,planning,480,0.1708,0.1375,0.3926,0.5333,0.3375,0.0083,0.45,2.0771,-0.1053,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,rhetoric,480,0.0938,0.0688,0.3197,0.5271,0.3229,0.0167,0.5354,2.4562,-0.1971,cascade
9b,degraded_instruct,collapsed_q2_edge,structural_only,spatial,480,0.1375,0.1146,0.3641,0.5437,0.3125,0.0208,0.3958,2.2,-0.125,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,adversarial,480,0.1833,0.1271,0.4747,0.8854,0.3479,0.0646,0.5437,2.0979,-0.1386,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,boundary,480,0.2188,0.1229,0.4997,0.9042,0.35,0.1,0.6104,1.8604,-0.1439,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,coding,480,0.1,0.0771,0.3484,0.6458,0.3729,0.0917,0.4521,2.4312,-0.2109,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,epistemic,480,0.1229,0.0604,0.3733,0.6813,0.3542,0.0917,0.5333,1.9667,-0.2052,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,forensic,480,0.125,0.0833,0.3912,0.8792,0.3937,0.075,0.4958,2.2146,-0.2002,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,generalist,480,0.0771,0.0604,0.3511,0.6188,0.35,0.0792,0.4813,2.1604,-0.2069,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,math,480,0.0854,0.0583,0.3234,0.5833,0.3396,0.0563,0.5188,2.6792,-0.2303,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,planning,480,0.1271,0.1,0.3621,0.6104,0.3229,0.0646,0.3875,2.3,-0.1558,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,rhetoric,480,0.0771,0.0625,0.3354,0.6312,0.3771,0.0792,0.5104,2.4792,-0.2313,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_equal,spatial,480,0.0958,0.0729,0.3398,0.6312,0.3604,0.0854,0.4062,2.4375,-0.2067,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,adversarial,480,0.3479,0.1521,0.6334,0.9792,0.3042,0.3042,0.6042,1.1458,-0.1056,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,boundary,480,0.3979,0.1521,0.6634,0.9938,0.275,0.3854,0.6792,0.9521,-0.1094,distractor_capture
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,coding,480,0.1354,0.0896,0.4275,0.6646,0.2875,0.3167,0.5167,1.9021,-0.1964,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,epistemic,480,0.1542,0.0938,0.4403,0.6917,0.2917,0.3125,0.5583,1.575,-0.1797,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,forensic,480,0.1812,0.0979,0.4996,0.9563,0.2854,0.325,0.6354,1.6687,-0.187,primitive_gap
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,generalist,480,0.1354,0.0813,0.4228,0.6271,0.3146,0.3458,0.5167,1.6917,-0.2082,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,math,480,0.1187,0.0813,0.373,0.6104,0.3021,0.2687,0.5687,2.375,-0.2274,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,planning,480,0.1938,0.1292,0.4584,0.6792,0.3,0.3042,0.4375,1.7354,-0.1434,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,rhetoric,480,0.1021,0.0667,0.378,0.6583,0.3208,0.3333,0.5833,2.1,-0.2479,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_naive_all_fire,spatial,480,0.1229,0.0792,0.392,0.6104,0.3125,0.3375,0.4667,1.9458,-0.2167,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,adversarial,480,0.4146,0.2917,0.6752,0.9354,0.2604,0.0625,0.4667,1.1292,0.1073,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,boundary,480,0.4625,0.2729,0.6768,0.9229,0.2625,0.0542,0.5854,1.0396,0.0845,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,coding,480,0.2896,0.2021,0.5653,0.6937,0.2542,0.0437,0.3854,1.3771,0.0174,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,epistemic,480,0.2604,0.1854,0.5448,0.6958,0.25,0.0333,0.4938,1.3,-0.0008,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,forensic,480,0.3333,0.2396,0.6029,0.9,0.2667,0.0521,0.4792,1.3292,0.0444,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,generalist,480,0.2667,0.1875,0.5451,0.6667,0.2542,0.0646,0.4792,1.3042,-0.0052,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,math,480,0.2792,0.2125,0.547,0.7063,0.2542,0.0417,0.4208,1.5958,0.0145,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,planning,480,0.3812,0.2896,0.6103,0.7292,0.2188,0.0354,0.425,1.1917,0.1233,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,rhetoric,480,0.2313,0.1708,0.5143,0.6854,0.2854,0.0417,0.5083,1.5896,-0.0433,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_68_20_12,spatial,480,0.2958,0.2167,0.5459,0.6937,0.2646,0.0563,0.425,1.4208,0.021,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,adversarial,480,0.4854,0.3187,0.7099,0.9375,0.2458,0.0333,0.4667,0.9688,0.1526,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,boundary,480,0.5292,0.3458,0.7232,0.9271,0.2208,0.0521,0.5292,0.8688,0.1834,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,coding,480,0.3125,0.2188,0.5724,0.7167,0.2437,0.0312,0.4271,1.3625,0.0371,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,epistemic,480,0.3167,0.2437,0.5858,0.7167,0.1896,0.025,0.4562,1.2021,0.0853,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,forensic,480,0.35,0.2417,0.6165,0.8958,0.225,0.0458,0.475,1.3062,0.0617,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,generalist,480,0.3125,0.2146,0.5823,0.7083,0.2667,0.0604,0.4667,1.1333,0.0285,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,math,480,0.2917,0.2104,0.5686,0.7146,0.2313,0.05,0.4729,1.5042,0.018,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,planning,480,0.3833,0.2979,0.6156,0.7271,0.2208,0.0437,0.3792,1.2063,0.1323,none
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,rhetoric,480,0.2479,0.175,0.5476,0.7,0.2333,0.0458,0.4542,1.5042,-0.0157,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_routed_72_18_10,spatial,480,0.3271,0.2417,0.564,0.6729,0.225,0.0437,0.3604,1.3604,0.0686,none
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,adversarial,480,0.4708,0.2979,0.6876,0.9167,0.2687,0.0458,0.4833,1.0354,0.1177,none
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,boundary,480,0.4771,0.2917,0.6974,0.9271,0.2521,0.0688,0.5521,0.9646,0.1099,none
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,coding,480,0.3042,0.2146,0.5864,0.7396,0.2375,0.0417,0.3979,1.3542,0.0355,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,epistemic,480,0.3,0.2042,0.5756,0.7188,0.2396,0.0354,0.4958,1.1854,0.0263,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,forensic,480,0.3583,0.2458,0.6264,0.9125,0.275,0.0542,0.4479,1.2188,0.0557,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,generalist,480,0.2771,0.2,0.562,0.6646,0.2896,0.0688,0.4229,1.2021,0.0054,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,math,480,0.2604,0.1833,0.5277,0.7125,0.2333,0.0396,0.5271,1.7042,-0.022,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,planning,480,0.3583,0.2771,0.5855,0.7083,0.2437,0.05,0.4104,1.2979,0.0962,none
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,rhetoric,480,0.2542,0.1729,0.5444,0.7208,0.2583,0.0271,0.5458,1.4792,-0.0276,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_stability_70,spatial,480,0.2771,0.2104,0.5446,0.6562,0.2542,0.0396,0.3917,1.4062,0.0246,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,adversarial,480,0.4021,0.2542,0.6644,0.9208,0.2667,0.0688,0.5167,1.1646,0.0609,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,boundary,480,0.4479,0.2875,0.6728,0.9271,0.2729,0.0437,0.5271,1.0792,0.1008,none
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,coding,480,0.2604,0.1771,0.5201,0.7104,0.2938,0.0604,0.3958,1.5896,-0.0343,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,epistemic,480,0.2687,0.1792,0.5559,0.7146,0.2396,0.0417,0.4813,1.2771,-0.0034,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,forensic,480,0.3333,0.2375,0.5838,0.8833,0.2896,0.0417,0.475,1.3792,0.0353,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,generalist,480,0.2313,0.1667,0.5235,0.6937,0.2625,0.0583,0.4583,1.4312,-0.032,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,math,480,0.2271,0.1729,0.4979,0.6667,0.275,0.0417,0.4813,1.7896,-0.0459,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,planning,480,0.2854,0.2333,0.5394,0.6625,0.2833,0.05,0.3729,1.4083,0.0381,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,rhetoric,480,0.2313,0.1604,0.5026,0.675,0.2958,0.0396,0.4521,1.6354,-0.0542,cascade
9b,degraded_instruct,collapsed_q2_edge,tri_structural_65,spatial,480,0.2771,0.2,0.5192,0.6979,0.2625,0.0625,0.3771,1.5542,0.0009,cascade
9b,degraded_instruct,damaged_q2,baseline,adversarial,480,0.0104,0.0063,0.1266,0.4083,0.5458,0.0042,0.5646,4.1271,-0.4099,cascade
9b,degraded_instruct,damaged_q2,baseline,boundary,480,0.0083,0.0063,0.119,0.4188,0.4833,0.0167,0.5625,4.0042,-0.3873,cascade
9b,degraded_instruct,damaged_q2,baseline,coding,480,0.0125,0.0063,0.1294,0.4396,0.4646,0.0146,0.4313,3.6771,-0.3544,cascade
9b,degraded_instruct,damaged_q2,baseline,epistemic,480,0.0146,0.0083,0.1456,0.4229,0.4125,0.0,0.4854,3.15,-0.3117,cascade
9b,degraded_instruct,damaged_q2,baseline,forensic,480,0.0229,0.0167,0.1274,0.4729,0.5208,0.0125,0.5417,3.5438,-0.3626,cascade
9b,degraded_instruct,damaged_q2,baseline,generalist,480,0.0146,0.0063,0.1501,0.4667,0.4562,0.0208,0.5042,3.3292,-0.3416,cascade
9b,degraded_instruct,damaged_q2,baseline,math,480,0.0187,0.0187,0.1651,0.4688,0.3667,0.0229,0.5292,3.6729,-0.3218,cascade
9b,degraded_instruct,damaged_q2,baseline,planning,480,0.025,0.0187,0.1457,0.4188,0.4,0.0083,0.4083,3.5021,-0.3107,cascade
9b,degraded_instruct,damaged_q2,baseline,rhetoric,480,0.0146,0.0104,0.1365,0.4042,0.4146,0.0042,0.5333,3.7042,-0.3427,cascade
9b,degraded_instruct,damaged_q2,baseline,spatial,480,0.025,0.0146,0.1642,0.4521,0.4271,0.0229,0.4562,3.3646,-0.3229,cascade
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,adversarial,480,0.525,0.3625,0.7278,0.9104,0.2,0.0333,0.4229,0.9354,0.2152,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,boundary,480,0.5333,0.3458,0.7276,0.9125,0.1833,0.0375,0.4688,0.9021,0.2007,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,coding,480,0.4417,0.3271,0.6678,0.7604,0.1833,0.0271,0.3708,1.0208,0.186,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,epistemic,480,0.45,0.3229,0.6936,0.825,0.1812,0.0146,0.4437,0.825,0.1889,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,forensic,480,0.4354,0.3208,0.6637,0.8938,0.2354,0.0229,0.4,1.0771,0.1598,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,generalist,480,0.3937,0.2917,0.6682,0.7708,0.1792,0.0333,0.3979,0.9521,0.1518,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,math,480,0.3958,0.3063,0.6504,0.8063,0.1979,0.0146,0.475,1.2083,0.1455,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,planning,480,0.5104,0.3979,0.6977,0.7708,0.1792,0.0208,0.3333,0.8979,0.2684,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,rhetoric,480,0.3812,0.275,0.6292,0.7812,0.2104,0.0104,0.4333,1.1771,0.1163,none
9b,degraded_instruct,damaged_q2,cognitive_25_structural_75,spatial,480,0.4437,0.3229,0.6463,0.7562,0.1792,0.0354,0.3583,1.1542,0.1757,none
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,adversarial,480,0.1187,0.0896,0.4192,0.8792,0.3354,0.0792,0.5062,2.4708,-0.1909,primitive_gap
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,boundary,480,0.1354,0.0875,0.4271,0.8958,0.3729,0.0896,0.5771,2.2521,-0.2011,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,coding,480,0.0688,0.0521,0.3172,0.6708,0.3417,0.1042,0.4021,2.6625,-0.2365,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,epistemic,480,0.0833,0.0563,0.3523,0.6708,0.3208,0.0646,0.4979,2.1479,-0.2001,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,forensic,480,0.1125,0.0792,0.3583,0.8125,0.3521,0.0708,0.4646,2.4479,-0.2002,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,generalist,480,0.0625,0.0479,0.3291,0.6438,0.3479,0.0583,0.4688,2.3333,-0.2223,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,math,480,0.0688,0.0563,0.3009,0.6542,0.2958,0.0667,0.4875,2.9604,-0.2329,primitive_gap
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,planning,480,0.0896,0.0646,0.3234,0.6458,0.3229,0.0854,0.3667,2.5417,-0.2058,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,rhetoric,480,0.0833,0.0688,0.3063,0.65,0.3625,0.0688,0.4792,2.6562,-0.2249,cascade
9b,degraded_instruct,damaged_q2,cognitive_cyber_equal,spatial,480,0.0625,0.0458,0.2999,0.6375,0.3312,0.0625,0.3854,2.6333,-0.2285,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,adversarial,480,0.0229,0.0187,0.2116,0.6083,0.4354,0.0521,0.5458,3.5438,-0.3431,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,boundary,480,0.025,0.0208,0.2085,0.5563,0.4333,0.0667,0.55,3.4208,-0.3375,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,coding,480,0.0417,0.0396,0.2365,0.6104,0.4062,0.0521,0.4437,3.0667,-0.2815,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,epistemic,480,0.0625,0.05,0.2946,0.6687,0.3688,0.0542,0.4938,2.4312,-0.2325,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,forensic,480,0.0563,0.0479,0.2373,0.6125,0.4167,0.0354,0.4917,3.0063,-0.2738,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,generalist,480,0.05,0.0396,0.2803,0.6333,0.3625,0.0396,0.5125,2.65,-0.2506,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,math,480,0.0354,0.0271,0.2524,0.6083,0.3521,0.0333,0.5271,3.2146,-0.2881,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,planning,480,0.0646,0.0479,0.289,0.6917,0.3667,0.0625,0.4229,2.7313,-0.245,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,rhetoric,480,0.0583,0.0417,0.2904,0.6792,0.3729,0.0437,0.5146,2.8396,-0.2621,cascade
9b,degraded_instruct,damaged_q2,cognitive_only,spatial,480,0.05,0.0437,0.2765,0.6312,0.3604,0.0625,0.3979,2.7167,-0.2445,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,adversarial,480,0.275,0.1854,0.5451,0.8167,0.2458,0.0563,0.4646,1.7854,-0.026,primitive_gap
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,boundary,480,0.2833,0.1979,0.5584,0.8229,0.2479,0.05,0.4938,1.6354,-0.0077,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,coding,480,0.2625,0.1854,0.5436,0.7604,0.1938,0.0333,0.4167,1.65,0.0048,primitive_gap
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,epistemic,480,0.2771,0.2188,0.5575,0.8104,0.2667,0.0083,0.4667,1.3083,0.0343,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,forensic,480,0.2771,0.2104,0.5226,0.8187,0.2583,0.0521,0.4562,1.6542,0.0033,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,generalist,480,0.2708,0.1896,0.554,0.7708,0.2521,0.0437,0.4604,1.3917,-0.0012,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,math,480,0.2333,0.1646,0.5341,0.7458,0.2104,0.0396,0.4813,1.7708,-0.0335,primitive_gap
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,planning,480,0.3542,0.2667,0.5994,0.8042,0.2188,0.0312,0.3854,1.3458,0.0967,none
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,rhetoric,480,0.2583,0.2,0.5245,0.7375,0.2396,0.0333,0.4625,1.6771,0.0006,cascade
9b,degraded_instruct,damaged_q2,cognitive_structural_equal,spatial,480,0.3208,0.2521,0.5604,0.7812,0.2458,0.0396,0.3146,1.5229,0.0691,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,adversarial,480,0.6479,0.4271,0.8135,0.9917,0.1896,0.025,0.4354,0.55,0.3029,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,boundary,480,0.7604,0.4667,0.8562,0.9875,0.1667,0.0375,0.4479,0.3292,0.3569,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,coding,480,0.4167,0.3063,0.6533,0.7438,0.2146,0.0458,0.3354,1.05,0.1534,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,epistemic,480,0.4021,0.3146,0.6591,0.775,0.2104,0.0271,0.3896,0.9,0.1699,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,forensic,480,0.5312,0.3875,0.7215,0.9667,0.1833,0.0625,0.4104,0.9292,0.2407,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,generalist,480,0.3646,0.3,0.6253,0.6979,0.1917,0.0479,0.3646,1.0583,0.1508,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,math,480,0.3646,0.2687,0.6213,0.7125,0.1917,0.0208,0.4479,1.2729,0.1076,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,planning,480,0.4583,0.3271,0.6557,0.7271,0.1792,0.025,0.3521,1.0458,0.1879,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,rhetoric,480,0.3438,0.2771,0.6127,0.725,0.2146,0.025,0.3896,1.2167,0.1157,none
9b,degraded_instruct,damaged_q2,cyber_25_structural_75,spatial,480,0.4021,0.2917,0.6272,0.7521,0.1708,0.0479,0.3604,1.2083,0.1416,none
9b,degraded_instruct,damaged_q2,cyber_only,adversarial,480,0.175,0.1208,0.4732,0.9229,0.3292,0.0688,0.4875,2.225,-0.1419,primitive_gap
9b,degraded_instruct,damaged_q2,cyber_only,boundary,480,0.225,0.1604,0.5198,0.9208,0.2812,0.0958,0.4917,1.9104,-0.078,primitive_gap
9b,degraded_instruct,damaged_q2,cyber_only,coding,480,0.0396,0.0271,0.2492,0.5604,0.3521,0.0938,0.4146,2.9292,-0.2769,cascade
9b,degraded_instruct,damaged_q2,cyber_only,epistemic,480,0.0646,0.05,0.2723,0.5479,0.3292,0.0625,0.4875,2.4688,-0.2237,cascade
9b,degraded_instruct,damaged_q2,cyber_only,forensic,480,0.0896,0.0688,0.3714,0.8646,0.2938,0.0729,0.4479,2.4875,-0.1942,primitive_gap
9b,degraded_instruct,damaged_q2,cyber_only,generalist,480,0.0458,0.0354,0.2691,0.5208,0.3458,0.0896,0.4896,2.5792,-0.2544,cascade
9b,degraded_instruct,damaged_q2,cyber_only,math,480,0.0312,0.0271,0.233,0.5042,0.3417,0.1,0.4458,3.2729,-0.2947,cascade
9b,degraded_instruct,damaged_q2,cyber_only,planning,480,0.0542,0.0437,0.2394,0.4917,0.3583,0.0896,0.3917,2.8563,-0.2558,cascade
9b,degraded_instruct,damaged_q2,cyber_only,rhetoric,480,0.0458,0.0271,0.2469,0.5687,0.3646,0.0833,0.5083,2.9604,-0.2876,cascade
9b,degraded_instruct,damaged_q2,cyber_only,spatial,480,0.0479,0.0292,0.2352,0.5333,0.3438,0.0896,0.4021,2.9542,-0.2717,cascade
9b,degraded_instruct,damaged_q2,cyber_structural_equal,adversarial,480,0.5312,0.375,0.7536,0.9938,0.2021,0.0688,0.425,0.8562,0.2238,none
9b,degraded_instruct,damaged_q2,cyber_structural_equal,boundary,480,0.6188,0.3979,0.7748,0.9729,0.2,0.0771,0.4813,0.6937,0.2493,none
9b,degraded_instruct,damaged_q2,cyber_structural_equal,coding,480,0.2625,0.2146,0.5257,0.6833,0.2458,0.0646,0.3729,1.5688,0.0196,cascade
9b,degraded_instruct,damaged_q2,cyber_structural_equal,epistemic,480,0.2437,0.1792,0.5341,0.7146,0.2479,0.0437,0.4021,1.3667,-0.0045,cascade
9b,degraded_instruct,damaged_q2,cyber_structural_equal,forensic,480,0.4083,0.3083,0.6362,0.9792,0.2521,0.05,0.3937,1.2625,0.1281,none
9b,degraded_instruct,damaged_q2,cyber_structural_equal,generalist,480,0.2271,0.1667,0.5068,0.6417,0.2271,0.0646,0.4042,1.5208,-0.0228,classification_miss
9b,degraded_instruct,damaged_q2,cyber_structural_equal,math,480,0.1604,0.125,0.4628,0.6188,0.2375,0.0604,0.4479,2.0271,-0.0955,classification_miss
9b,degraded_instruct,damaged_q2,cyber_structural_equal,planning,480,0.3,0.2292,0.5379,0.6875,0.2271,0.0625,0.3771,1.5208,0.0423,none
9b,degraded_instruct,damaged_q2,cyber_structural_equal,rhetoric,480,0.2104,0.15,0.4915,0.6687,0.2458,0.0521,0.4229,1.7563,-0.0558,cascade
9b,degraded_instruct,damaged_q2,cyber_structural_equal,spatial,480,0.2792,0.2125,0.5095,0.6708,0.2417,0.0667,0.3479,1.6625,0.0157,cascade
9b,degraded_instruct,damaged_q2,structural_only,adversarial,480,0.4188,0.2938,0.6648,0.8438,0.2167,0.0208,0.4437,1.1854,0.1298,none
9b,degraded_instruct,damaged_q2,structural_only,boundary,480,0.4333,0.3063,0.6765,0.8354,0.2146,0.0312,0.475,1.0458,0.1453,none
9b,degraded_instruct,damaged_q2,structural_only,coding,480,0.3542,0.2729,0.5957,0.6979,0.2167,0.0271,0.3604,1.3021,0.1086,none
