model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
4b,instruct,healthy_q6,q3_stability_tri_72,boundary,560,0.925,0.7464,0.9577,0.9929,0.0643,0.0375,0.175,0.0411,0.7036,none
4b,instruct,healthy_q6,q3_stability_tri_72,coding,560,0.9196,0.7536,0.9571,0.9964,0.0589,0.0357,0.1589,0.0607,0.713,none
4b,instruct,healthy_q6,q3_stability_tri_72,epistemic,560,0.9339,0.7482,0.9614,0.9911,0.0464,0.0196,0.2,0.0321,0.7128,none
4b,instruct,healthy_q6,q3_stability_tri_72,forensic,560,0.9304,0.7679,0.9564,0.9768,0.0625,0.0321,0.1643,0.0357,0.7278,none
4b,instruct,healthy_q6,q3_stability_tri_72,generalist,560,0.9232,0.7643,0.9594,0.9911,0.0411,0.0321,0.1554,0.0625,0.73,none
4b,instruct,healthy_q6,q3_stability_tri_72,math,560,0.9446,0.7589,0.9645,0.9929,0.0429,0.0357,0.1875,0.0411,0.7219,none
4b,instruct,healthy_q6,q3_stability_tri_72,planning,560,0.9446,0.775,0.9622,0.9911,0.0357,0.0339,0.1732,0.0571,0.7408,none
4b,instruct,healthy_q6,q3_stability_tri_72,rhetoric,560,0.9393,0.7393,0.9625,0.9911,0.0411,0.0321,0.2,0.0429,0.7024,none
4b,instruct,healthy_q6,q3_stability_tri_72,spatial,560,0.9429,0.8036,0.9651,0.9911,0.0446,0.0268,0.1339,0.0464,0.7718,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,adversarial,560,0.9071,0.7393,0.9519,0.9929,0.075,0.0411,0.1589,0.0625,0.6927,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,boundary,560,0.9446,0.7625,0.963,0.9929,0.0446,0.0446,0.1589,0.0518,0.7249,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,coding,560,0.9321,0.775,0.9616,0.9893,0.0554,0.0321,0.1536,0.0393,0.7377,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,epistemic,560,0.9268,0.7732,0.9616,0.9857,0.0446,0.0143,0.1661,0.0411,0.7416,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,forensic,560,0.9089,0.7589,0.954,0.9875,0.075,0.0232,0.1571,0.0429,0.7171,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,generalist,560,0.9357,0.7571,0.9636,0.9911,0.0393,0.0393,0.1679,0.0446,0.7218,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,math,560,0.9554,0.7321,0.9615,0.9893,0.0321,0.0268,0.2411,0.0518,0.6953,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,planning,560,0.9429,0.7911,0.9625,0.9857,0.0482,0.0357,0.1357,0.0446,0.7564,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,rhetoric,560,0.9321,0.7732,0.9565,0.9893,0.0571,0.0196,0.1714,0.0589,0.7355,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,spatial,560,0.9554,0.7946,0.9665,0.9929,0.0304,0.0214,0.1571,0.0536,0.766,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,adversarial,560,0.9232,0.7518,0.9552,0.9875,0.0571,0.0179,0.1821,0.0607,0.7135,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,boundary,560,0.925,0.7589,0.9563,0.9964,0.0625,0.0196,0.1946,0.0482,0.7183,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,coding,560,0.9375,0.7732,0.9622,0.9946,0.05,0.0304,0.1518,0.05,0.7375,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,epistemic,560,0.9089,0.7036,0.9503,0.9893,0.0518,0.0054,0.2482,0.0589,0.6642,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,forensic,560,0.9393,0.7893,0.9641,0.9946,0.0518,0.0161,0.1679,0.0339,0.7554,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,generalist,560,0.9214,0.7464,0.958,0.9911,0.0554,0.0179,0.175,0.0464,0.7099,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,math,560,0.9304,0.7214,0.9541,0.9929,0.05,0.0143,0.2446,0.0607,0.681,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,planning,560,0.9536,0.8214,0.9724,0.9964,0.0357,0.0179,0.125,0.0304,0.7956,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,rhetoric,560,0.9179,0.7571,0.9547,0.9857,0.0607,0.0143,0.1768,0.0536,0.7192,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,spatial,560,0.9304,0.7411,0.9581,0.9929,0.0518,0.0286,0.1804,0.0518,0.7028,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,adversarial,560,0.9125,0.5714,0.9309,0.9929,0.0625,0.275,0.1732,0.0571,0.481,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,boundary,560,0.9036,0.525,0.9261,0.9964,0.0643,0.2964,0.2054,0.0625,0.4269,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,coding,560,0.9179,0.525,0.931,0.9857,0.0464,0.3143,0.1839,0.05,0.431,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,epistemic,560,0.9179,0.5786,0.9383,0.9946,0.0625,0.2518,0.1821,0.0375,0.493,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,forensic,560,0.9214,0.5482,0.9344,0.9911,0.0589,0.3071,0.1714,0.0446,0.4532,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,generalist,560,0.9143,0.5393,0.9294,0.9911,0.0571,0.2929,0.2,0.0429,0.4454,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,math,560,0.925,0.5304,0.9353,0.9911,0.0482,0.2571,0.2643,0.0464,0.441,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,planning,560,0.925,0.575,0.9343,0.9821,0.0536,0.2839,0.1518,0.0357,0.4882,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,rhetoric,560,0.9393,0.5679,0.9421,0.9911,0.0446,0.2607,0.2071,0.0339,0.4841,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,spatial,560,0.9143,0.5982,0.9365,0.9893,0.0696,0.2411,0.1679,0.0446,0.5134,none
4b,instruct,healthy_q8,q3_routed_tri_68,adversarial,560,0.95,0.7875,0.9648,0.9839,0.0357,0.0411,0.1482,0.0554,0.7539,none
4b,instruct,healthy_q8,q3_routed_tri_68,boundary,560,0.9482,0.7804,0.965,0.9911,0.0357,0.0393,0.1536,0.0554,0.7467,none
4b,instruct,healthy_q8,q3_routed_tri_68,coding,560,0.95,0.7875,0.9664,0.9857,0.0304,0.0321,0.1464,0.05,0.7578,none
4b,instruct,healthy_q8,q3_routed_tri_68,epistemic,560,0.9393,0.7786,0.9666,0.9946,0.0393,0.0357,0.1411,0.0446,0.7461,none
4b,instruct,healthy_q8,q3_routed_tri_68,forensic,560,0.9393,0.8089,0.9631,0.9839,0.0411,0.0375,0.1143,0.0554,0.7772,none
4b,instruct,healthy_q8,q3_routed_tri_68,generalist,560,0.9482,0.7804,0.9712,0.9964,0.0304,0.0464,0.1536,0.0321,0.7481,none
4b,instruct,healthy_q8,q3_routed_tri_68,math,560,0.9518,0.7661,0.9651,0.9946,0.0339,0.0286,0.1911,0.05,0.7324,none
4b,instruct,healthy_q8,q3_routed_tri_68,planning,560,0.9607,0.8071,0.9719,0.9929,0.0339,0.0375,0.1321,0.0286,0.7775,none
4b,instruct,healthy_q8,q3_routed_tri_68,rhetoric,560,0.9571,0.8071,0.969,0.9929,0.0304,0.025,0.1571,0.0464,0.7781,none
4b,instruct,healthy_q8,q3_routed_tri_68,spatial,560,0.9536,0.7893,0.9694,0.9893,0.0321,0.0536,0.1357,0.0411,0.756,none
4b,instruct,healthy_q8,q3_stability_tri_72,adversarial,560,0.95,0.775,0.9634,0.9929,0.0411,0.0375,0.1625,0.0554,0.7394,none
4b,instruct,healthy_q8,q3_stability_tri_72,boundary,560,0.925,0.7589,0.9585,0.9911,0.0518,0.0304,0.1625,0.0589,0.7214,none
4b,instruct,healthy_q8,q3_stability_tri_72,coding,560,0.9571,0.8107,0.9657,0.9911,0.0304,0.0429,0.1214,0.0696,0.7798,none
4b,instruct,healthy_q8,q3_stability_tri_72,epistemic,560,0.9554,0.8,0.9698,0.9911,0.025,0.0125,0.1714,0.0357,0.7745,none
4b,instruct,healthy_q8,q3_stability_tri_72,forensic,560,0.9518,0.8089,0.969,0.9929,0.0357,0.0339,0.1357,0.0429,0.7784,none
4b,instruct,healthy_q8,q3_stability_tri_72,generalist,560,0.9411,0.7893,0.9649,0.9911,0.0357,0.0393,0.1607,0.0464,0.7555,none
4b,instruct,healthy_q8,q3_stability_tri_72,math,560,0.9696,0.7964,0.9714,0.9929,0.0196,0.0304,0.1857,0.0429,0.7675,none
4b,instruct,healthy_q8,q3_stability_tri_72,planning,560,0.9482,0.8054,0.9649,0.9875,0.0393,0.0232,0.1375,0.0464,0.7756,none
4b,instruct,healthy_q8,q3_stability_tri_72,rhetoric,560,0.9357,0.7964,0.9598,0.9768,0.0464,0.0286,0.1321,0.0589,0.7633,none
4b,instruct,healthy_q8,q3_stability_tri_72,spatial,560,0.9429,0.8107,0.9632,0.9929,0.0482,0.0214,0.1339,0.0518,0.7787,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,adversarial,560,0.9607,0.8357,0.973,0.9982,0.0286,0.0321,0.1125,0.0518,0.8091,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,boundary,560,0.95,0.7929,0.9613,0.9821,0.0357,0.0357,0.1554,0.0643,0.7594,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,coding,560,0.95,0.8107,0.9697,0.9911,0.0339,0.0304,0.1232,0.0429,0.7825,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,epistemic,560,0.9429,0.8071,0.9636,0.9929,0.0375,0.0107,0.15,0.0554,0.779,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,forensic,560,0.9554,0.8161,0.9677,0.9893,0.0357,0.0143,0.1393,0.0429,0.7892,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,generalist,560,0.9464,0.7946,0.9703,0.9911,0.0375,0.0482,0.1232,0.0304,0.7624,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,math,560,0.9625,0.7857,0.9684,0.9964,0.025,0.0161,0.1875,0.0482,0.7576,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,planning,560,0.9571,0.8339,0.967,0.9804,0.0304,0.0232,0.1089,0.05,0.809,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,rhetoric,560,0.9339,0.7625,0.9593,0.9857,0.0518,0.0196,0.1804,0.0446,0.7264,none
4b,instruct,healthy_q8,q4_boundary_pair_72_28,spatial,560,0.9304,0.8,0.9619,0.9982,0.0607,0.0143,0.1339,0.0464,0.7659,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,adversarial,560,0.9482,0.8214,0.9669,0.9821,0.0375,0.0232,0.1268,0.0446,0.7932,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,boundary,560,0.9357,0.7732,0.9619,0.9964,0.0554,0.0196,0.1607,0.0446,0.7376,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,coding,560,0.9625,0.8036,0.972,0.9946,0.0339,0.0286,0.1411,0.0304,0.7749,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,epistemic,560,0.9321,0.7929,0.961,0.9857,0.0446,0.0036,0.1643,0.0446,0.7634,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,forensic,560,0.9357,0.8107,0.9611,0.9875,0.0464,0.0179,0.1411,0.0536,0.7793,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,generalist,560,0.9411,0.8286,0.9678,0.9893,0.0429,0.0125,0.1232,0.0357,0.8016,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,math,560,0.9661,0.7964,0.9678,0.9839,0.0268,0.0179,0.1679,0.0482,0.769,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,planning,560,0.9571,0.8464,0.9689,0.9893,0.0268,0.0161,0.1107,0.0589,0.8234,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,rhetoric,560,0.9357,0.7607,0.9606,0.9893,0.0411,0.0143,0.1893,0.0536,0.7277,none
4b,instruct,healthy_q8,q4_generalist_pair_72_28,spatial,560,0.9393,0.8357,0.9664,0.9893,0.0375,0.0196,0.1036,0.0571,0.8094,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,adversarial,560,0.9339,0.5732,0.9382,0.9929,0.0482,0.3036,0.1429,0.0321,0.485,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,boundary,560,0.8929,0.5179,0.9227,0.9911,0.075,0.3036,0.2161,0.0482,0.4149,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,coding,560,0.9161,0.5857,0.9357,0.9929,0.0536,0.2339,0.1911,0.0554,0.5048,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,epistemic,560,0.9054,0.5464,0.9354,0.9946,0.0536,0.2411,0.2321,0.0446,0.4613,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,forensic,560,0.9321,0.5714,0.9376,0.9911,0.0411,0.2875,0.2036,0.0482,0.4829,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,generalist,560,0.9125,0.5714,0.9334,0.9911,0.0589,0.2589,0.1982,0.0393,0.4841,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,math,560,0.9161,0.5125,0.9267,0.9911,0.0589,0.2768,0.2625,0.0661,0.4152,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,planning,560,0.9161,0.5536,0.9303,0.9875,0.0518,0.2946,0.1607,0.0589,0.4633,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,rhetoric,560,0.9071,0.5589,0.9332,0.9857,0.0446,0.2482,0.2179,0.075,0.4747,none
4b,instruct,q8_k_m,q2_amplifier_low_echo,spatial,560,0.9179,0.5768,0.9391,0.9875,0.0571,0.2839,0.1393,0.0375,0.4898,none
4b,instruct,q8_k_m,q3_routed_tri_68,adversarial,560,0.9589,0.7982,0.9695,0.9857,0.0286,0.0482,0.125,0.0482,0.7676,none
4b,instruct,q8_k_m,q3_routed_tri_68,boundary,560,0.9571,0.7911,0.9697,0.9946,0.0339,0.0429,0.1393,0.0446,0.7589,none
4b,instruct,q8_k_m,q3_routed_tri_68,coding,560,0.9571,0.8357,0.9709,0.9893,0.0268,0.0339,0.1036,0.05,0.8101,none
4b,instruct,q8_k_m,q3_routed_tri_68,epistemic,560,0.9429,0.8054,0.9674,0.9893,0.0357,0.0268,0.1375,0.0411,0.7762,none
4b,instruct,q8_k_m,q3_routed_tri_68,forensic,560,0.9518,0.8071,0.9669,0.9911,0.025,0.0375,0.1357,0.0625,0.7782,none
4b,instruct,q8_k_m,q3_routed_tri_68,generalist,560,0.95,0.7929,0.9691,0.9911,0.0286,0.0429,0.1286,0.0464,0.7631,none
4b,instruct,q8_k_m,q3_routed_tri_68,math,560,0.9375,0.7482,0.9619,0.9911,0.0393,0.0339,0.1964,0.0518,0.7113,none
4b,instruct,q8_k_m,q3_routed_tri_68,planning,560,0.9714,0.8446,0.9741,0.9929,0.0214,0.0196,0.1161,0.0446,0.8228,none
4b,instruct,q8_k_m,q3_routed_tri_68,rhetoric,560,0.9429,0.7929,0.9683,0.9929,0.0429,0.0286,0.1482,0.0321,0.7608,none
4b,instruct,q8_k_m,q3_routed_tri_68,spatial,560,0.9518,0.8089,0.9698,0.9911,0.0357,0.0375,0.1143,0.0393,0.7796,none
4b,instruct,q8_k_m,q3_stability_tri_72,adversarial,560,0.9464,0.8107,0.963,0.9857,0.0446,0.0304,0.1196,0.0643,0.7785,none
4b,instruct,q8_k_m,q3_stability_tri_72,boundary,560,0.95,0.7982,0.9659,0.9893,0.0393,0.05,0.125,0.0554,0.7637,none
4b,instruct,q8_k_m,q3_stability_tri_72,coding,560,0.9589,0.8214,0.9715,0.9946,0.0232,0.0268,0.1304,0.0518,0.7961,none
4b,instruct,q8_k_m,q3_stability_tri_72,epistemic,560,0.9661,0.8357,0.9764,0.9964,0.0143,0.0161,0.1304,0.0411,0.8157,none
4b,instruct,q8_k_m,q3_stability_tri_72,forensic,560,0.9554,0.8268,0.9695,0.9839,0.0357,0.0304,0.125,0.0321,0.7984,none
4b,instruct,q8_k_m,q3_stability_tri_72,generalist,560,0.9464,0.8054,0.9707,0.9911,0.0339,0.0393,0.1304,0.0304,0.7754,none
4b,instruct,q8_k_m,q3_stability_tri_72,math,560,0.9643,0.7839,0.9628,0.9786,0.025,0.0232,0.1893,0.0625,0.7535,none
4b,instruct,q8_k_m,q3_stability_tri_72,planning,560,0.9536,0.8,0.9689,0.9964,0.0321,0.0339,0.1429,0.0464,0.7698,none
4b,instruct,q8_k_m,q3_stability_tri_72,rhetoric,560,0.9589,0.8018,0.9696,0.9911,0.0268,0.0321,0.1446,0.0518,0.7732,none
4b,instruct,q8_k_m,q3_stability_tri_72,spatial,560,0.9429,0.8018,0.9633,0.9875,0.0429,0.0286,0.125,0.0536,0.7705,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,adversarial,560,0.9393,0.8107,0.9629,0.9821,0.0411,0.0357,0.1214,0.0571,0.7787,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,boundary,560,0.9518,0.7946,0.9693,0.9946,0.0304,0.0357,0.1446,0.0446,0.7646,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,coding,560,0.9446,0.7607,0.9623,0.9875,0.0321,0.0446,0.1679,0.0625,0.7256,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,epistemic,560,0.9554,0.7946,0.9679,0.9875,0.0286,0.0161,0.1589,0.0411,0.7681,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,forensic,560,0.9714,0.8446,0.978,0.9929,0.0196,0.0268,0.1107,0.0321,0.8229,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,generalist,560,0.9589,0.8196,0.9736,0.9911,0.0179,0.0286,0.1304,0.0411,0.7961,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,math,560,0.9464,0.7732,0.9629,0.9911,0.0321,0.0196,0.1911,0.0625,0.7412,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,planning,560,0.95,0.8232,0.9665,0.9911,0.0357,0.0268,0.1196,0.0536,0.7949,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,rhetoric,560,0.9607,0.7964,0.9715,0.9929,0.0304,0.0304,0.1554,0.0339,0.7671,none
4b,instruct,q8_k_m,q4_boundary_pair_72_28,spatial,560,0.9643,0.85,0.9711,0.9911,0.0268,0.025,0.1018,0.0536,0.8261,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,adversarial,560,0.9536,0.8107,0.9667,0.9893,0.0286,0.025,0.1393,0.0661,0.7827,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,boundary,560,0.9554,0.7964,0.9632,0.9911,0.0357,0.0143,0.1625,0.0643,0.7666,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,coding,560,0.9518,0.8232,0.9662,0.9875,0.0339,0.0179,0.1268,0.0554,0.7966,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,epistemic,560,0.9464,0.7911,0.9656,0.9821,0.0393,0.0018,0.1786,0.025,0.7634,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,forensic,560,0.9554,0.8143,0.9683,0.9804,0.0321,0.0268,0.1321,0.0375,0.7868,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,generalist,560,0.9411,0.8036,0.9651,0.9875,0.0357,0.0304,0.1339,0.0518,0.7735,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,math,560,0.9607,0.7679,0.9648,0.9982,0.025,0.0196,0.2,0.0714,0.7369,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,planning,560,0.9464,0.8268,0.9596,0.9679,0.0357,0.0161,0.1214,0.0625,0.8,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,rhetoric,560,0.9464,0.7964,0.9646,0.9875,0.0357,0.0036,0.175,0.0464,0.7687,none
4b,instruct,q8_k_m,q4_generalist_pair_72_28,spatial,560,0.9696,0.8411,0.9757,0.9929,0.0196,0.025,0.1161,0.0393,0.8189,none
9b,base,base_f16,q2_amplifier_low_echo,adversarial,560,0.9232,0.5679,0.9323,0.9911,0.0518,0.3179,0.1321,0.0536,0.4755,none
9b,base,base_f16,q2_amplifier_low_echo,boundary,560,0.9286,0.5429,0.9358,0.9893,0.0357,0.3214,0.1554,0.05,0.4529,none
9b,base,base_f16,q2_amplifier_low_echo,coding,560,0.9268,0.5661,0.9356,0.9893,0.0536,0.3036,0.1554,0.0375,0.475,none
9b,base,base_f16,q2_amplifier_low_echo,epistemic,560,0.925,0.6232,0.9451,0.9893,0.0429,0.2429,0.1375,0.0411,0.5487,none
9b,base,base_f16,q2_amplifier_low_echo,forensic,560,0.9214,0.5839,0.9381,0.9875,0.0571,0.2732,0.1661,0.0375,0.497,none
9b,base,base_f16,q2_amplifier_low_echo,generalist,560,0.9071,0.6,0.9356,0.9929,0.0571,0.2857,0.1518,0.0411,0.5115,none
9b,base,base_f16,q2_amplifier_low_echo,math,560,0.9357,0.5625,0.9375,0.9857,0.0375,0.2786,0.1875,0.0661,0.4772,none
9b,base,base_f16,q2_amplifier_low_echo,planning,560,0.95,0.5893,0.9433,0.9875,0.0286,0.2929,0.1357,0.0393,0.5093,none
9b,base,base_f16,q2_amplifier_low_echo,rhetoric,560,0.9393,0.5625,0.9408,0.9911,0.0393,0.2911,0.2089,0.0357,0.474,none
9b,base,base_f16,q2_amplifier_low_echo,spatial,560,0.9411,0.6089,0.9461,0.9911,0.0393,0.2607,0.1429,0.0411,0.5315,none
9b,base,base_f16,q3_routed_tri_68,adversarial,560,0.9643,0.8536,0.9759,0.9893,0.0232,0.0375,0.0839,0.0464,0.8301,none
9b,base,base_f16,q3_routed_tri_68,boundary,560,0.9661,0.8161,0.9726,0.9911,0.0232,0.0554,0.1089,0.0536,0.7866,none
9b,base,base_f16,q3_routed_tri_68,coding,560,0.9714,0.8446,0.9759,0.9893,0.0143,0.0357,0.1071,0.0446,0.8224,none
9b,base,base_f16,q3_routed_tri_68,epistemic,560,0.9625,0.8179,0.9754,0.9964,0.0161,0.0304,0.1321,0.0393,0.7944,none
9b,base,base_f16,q3_routed_tri_68,forensic,560,0.9696,0.8536,0.9771,0.9911,0.0232,0.0554,0.0768,0.0375,0.8275,none
9b,base,base_f16,q3_routed_tri_68,generalist,560,0.9571,0.8429,0.9756,0.9893,0.0161,0.0429,0.0875,0.0429,0.8203,none
9b,base,base_f16,q3_routed_tri_68,math,560,0.9571,0.7964,0.9688,0.9893,0.025,0.0304,0.1482,0.0571,0.7681,none
9b,base,base_f16,q3_routed_tri_68,planning,560,0.9714,0.8643,0.9791,0.9893,0.025,0.0464,0.075,0.0214,0.8404,none
9b,base,base_f16,q3_routed_tri_68,rhetoric,560,0.9732,0.8179,0.9753,0.9964,0.0125,0.0339,0.1411,0.05,0.7935,none
9b,base,base_f16,q3_routed_tri_68,spatial,560,0.9643,0.8589,0.9775,0.9911,0.0232,0.0429,0.0768,0.0357,0.8355,none
9b,base,base_f16,q3_stability_tri_72,adversarial,560,0.9625,0.8286,0.9718,0.9821,0.0232,0.0393,0.1071,0.0464,0.8029,none
9b,base,base_f16,q3_stability_tri_72,boundary,560,0.9589,0.8286,0.9695,0.9857,0.0268,0.0518,0.1107,0.0518,0.7987,none
9b,base,base_f16,q3_stability_tri_72,coding,560,0.9679,0.85,0.9747,0.9821,0.0143,0.0357,0.0946,0.0464,0.8287,none
9b,base,base_f16,q3_stability_tri_72,epistemic,560,0.9679,0.8464,0.9737,0.9839,0.0143,0.0286,0.1071,0.0464,0.8255,none
9b,base,base_f16,q3_stability_tri_72,forensic,560,0.9643,0.8464,0.9724,0.9875,0.0143,0.0214,0.1125,0.0589,0.8259,none
9b,base,base_f16,q3_stability_tri_72,generalist,560,0.9714,0.8125,0.9778,0.9964,0.0071,0.0554,0.1232,0.0429,0.7873,none
9b,base,base_f16,q3_stability_tri_72,math,560,0.9732,0.8071,0.9724,0.9875,0.0107,0.0411,0.1518,0.0589,0.7806,none
9b,base,base_f16,q3_stability_tri_72,planning,560,0.9679,0.8607,0.9778,0.9911,0.0214,0.0411,0.0732,0.0375,0.8383,none
9b,base,base_f16,q3_stability_tri_72,rhetoric,560,0.9732,0.8357,0.9754,0.9875,0.0143,0.0339,0.1232,0.0446,0.8126,none
9b,base,base_f16,q3_stability_tri_72,spatial,560,0.9679,0.8643,0.9752,0.9893,0.0232,0.0357,0.075,0.05,0.8417,none
9b,base,base_f16,q4_boundary_pair_72_28,adversarial,560,0.9714,0.8554,0.9749,0.9893,0.0125,0.0446,0.0821,0.0714,0.8325,none
9b,base,base_f16,q4_boundary_pair_72_28,boundary,560,0.9714,0.8411,0.9787,0.9929,0.0179,0.0393,0.1054,0.0321,0.8178,none
9b,base,base_f16,q4_boundary_pair_72_28,coding,560,0.9714,0.8661,0.9775,0.9893,0.0179,0.0286,0.0821,0.0429,0.8463,none
9b,base,base_f16,q4_boundary_pair_72_28,epistemic,560,0.9607,0.8357,0.9769,0.9964,0.0125,0.0179,0.1161,0.0446,0.8169,none
9b,base,base_f16,q4_boundary_pair_72_28,forensic,560,0.9661,0.8643,0.9725,0.9875,0.0196,0.0286,0.0893,0.0571,0.8427,none
9b,base,base_f16,q4_boundary_pair_72_28,generalist,560,0.9554,0.8232,0.9728,0.9893,0.0161,0.0393,0.1143,0.05,0.7989,none
9b,base,base_f16,q4_boundary_pair_72_28,math,560,0.9643,0.8393,0.9728,0.9875,0.0125,0.0339,0.1161,0.0661,0.8162,none
9b,base,base_f16,q4_boundary_pair_72_28,planning,560,0.9679,0.8857,0.9771,0.9804,0.0161,0.0286,0.0589,0.0375,0.8686,none
9b,base,base_f16,q4_boundary_pair_72_28,rhetoric,560,0.9607,0.825,0.9722,0.9911,0.0143,0.0304,0.1232,0.0625,0.8017,none
9b,base,base_f16,q4_boundary_pair_72_28,spatial,560,0.9661,0.8679,0.9751,0.9946,0.0214,0.0321,0.075,0.0536,0.8463,none
9b,base,base_f16,q4_generalist_pair_72_28,adversarial,560,0.9679,0.875,0.9746,0.9875,0.0268,0.0161,0.0857,0.0464,0.8546,none
9b,base,base_f16,q4_generalist_pair_72_28,boundary,560,0.975,0.8589,0.9772,0.9875,0.0161,0.025,0.1,0.0411,0.8391,none
9b,base,base_f16,q4_generalist_pair_72_28,coding,560,0.9607,0.8571,0.9721,0.9911,0.0232,0.0268,0.0946,0.0589,0.8343,none
9b,base,base_f16,q4_generalist_pair_72_28,epistemic,560,0.9661,0.85,0.9757,0.9804,0.0089,0.0071,0.1196,0.0339,0.8346,none
9b,base,base_f16,q4_generalist_pair_72_28,forensic,560,0.9732,0.9,0.9801,0.9929,0.0196,0.0161,0.0732,0.0339,0.8833,none
9b,base,base_f16,q4_generalist_pair_72_28,generalist,560,0.9625,0.8554,0.9764,0.9911,0.0107,0.0268,0.0964,0.0482,0.8367,none
9b,base,base_f16,q4_generalist_pair_72_28,math,560,0.9589,0.8179,0.9678,0.9893,0.0232,0.0107,0.15,0.0625,0.7936,none
9b,base,base_f16,q4_generalist_pair_72_28,planning,560,0.9714,0.8804,0.9769,0.9911,0.0232,0.0179,0.0786,0.0429,0.8614,none
9b,base,base_f16,q4_generalist_pair_72_28,rhetoric,560,0.9571,0.8268,0.9714,0.9929,0.0268,0.0232,0.1304,0.0482,0.8013,none
