model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
4b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,extreme,1400,0.9364,0.6993,0.9504,0.9871,0.0564,0.0464,0.2471,0.0657,0.65,none
4b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,high,1400,0.9329,0.7586,0.9575,0.9936,0.0579,0.0236,0.1836,0.0529,0.7192,none
4b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,low,1400,0.9329,0.825,0.9708,0.9907,0.0293,0.015,0.1021,0.0393,0.8031,none
4b,degraded_instruct,healthy_q6,q4_generalist_pair_72_28,medium,1400,0.9293,0.8043,0.9614,0.9879,0.0536,0.0179,0.1293,0.0486,0.7719,none
4b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,extreme,1400,0.8986,0.4379,0.9114,0.9893,0.0664,0.3664,0.2907,0.0493,0.3189,none
4b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,high,1400,0.93,0.5157,0.9343,0.9907,0.0443,0.3171,0.2121,0.0507,0.4195,none
4b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,low,1400,0.9243,0.615,0.9487,0.9914,0.0414,0.2257,0.135,0.0329,0.545,none
4b,degraded_instruct,healthy_q8,q2_amplifier_low_echo,medium,1400,0.9207,0.5921,0.9398,0.9921,0.0479,0.2571,0.1529,0.0579,0.5112,none
4b,degraded_instruct,healthy_q8,q3_routed_tri_68,extreme,1400,0.9379,0.6993,0.951,0.9871,0.0557,0.0686,0.2221,0.0707,0.6476,none
4b,degraded_instruct,healthy_q8,q3_routed_tri_68,high,1400,0.9579,0.785,0.9653,0.9871,0.0336,0.0436,0.1636,0.0514,0.7506,none
4b,degraded_instruct,healthy_q8,q3_routed_tri_68,low,1400,0.9543,0.84,0.9767,0.985,0.02,0.03,0.0921,0.0264,0.8193,none
4b,degraded_instruct,healthy_q8,q3_routed_tri_68,medium,1400,0.955,0.8279,0.973,0.9914,0.0286,0.0364,0.1093,0.0414,0.8012,none
4b,degraded_instruct,healthy_q8,q3_stability_tri_72,extreme,1400,0.9514,0.7336,0.9606,0.9907,0.0393,0.075,0.1893,0.0614,0.6886,none
4b,degraded_instruct,healthy_q8,q3_stability_tri_72,high,1400,0.9657,0.785,0.9702,0.9886,0.0257,0.035,0.1707,0.0386,0.7547,none
4b,degraded_instruct,healthy_q8,q3_stability_tri_72,low,1400,0.9464,0.845,0.9754,0.9879,0.0236,0.0264,0.0871,0.03,0.8242,none
4b,degraded_instruct,healthy_q8,q3_stability_tri_72,medium,1400,0.9671,0.8471,0.9741,0.9907,0.0207,0.0293,0.1057,0.0486,0.8242,none
4b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,extreme,1400,0.9421,0.7179,0.956,0.9879,0.05,0.0643,0.2,0.0614,0.6709,none
4b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,high,1400,0.955,0.7771,0.9649,0.9893,0.0414,0.0464,0.1564,0.0471,0.7406,none
4b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,low,1400,0.9379,0.8421,0.9725,0.9843,0.0186,0.0171,0.0914,0.0421,0.8237,none
4b,degraded_instruct,healthy_q8,q4_boundary_pair_72_28,medium,1400,0.9564,0.8414,0.9703,0.9886,0.0293,0.0321,0.0971,0.0543,0.8157,none
4b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,extreme,1400,0.935,0.7071,0.9531,0.9871,0.0536,0.0557,0.215,0.0657,0.6594,none
4b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,high,1400,0.9629,0.8079,0.9661,0.9893,0.03,0.0186,0.1557,0.0586,0.7798,none
4b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,low,1400,0.9443,0.8371,0.9747,0.9914,0.0286,0.0186,0.0971,0.0279,0.8157,none
4b,degraded_instruct,healthy_q8,q4_generalist_pair_72_28,medium,1400,0.9479,0.8414,0.9684,0.9864,0.0314,0.0179,0.1036,0.0543,0.8174,none
4b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,extreme,1400,0.9043,0.4593,0.9138,0.99,0.0629,0.345,0.2771,0.0629,0.3461,none
4b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,high,1400,0.9343,0.5536,0.9367,0.9929,0.0457,0.2957,0.1857,0.0571,0.463,none
4b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,low,1400,0.9207,0.6307,0.9482,0.9843,0.0386,0.225,0.1257,0.035,0.5623,none
4b,degraded_instruct,q8_k_m,q2_amplifier_low_echo,medium,1400,0.9257,0.6029,0.943,0.9886,0.0393,0.2521,0.1486,0.0557,0.526,none
4b,degraded_instruct,q8_k_m,q3_routed_tri_68,extreme,1400,0.9464,0.7107,0.9577,0.9864,0.0457,0.0686,0.2079,0.0543,0.6639,none
4b,degraded_instruct,q8_k_m,q3_routed_tri_68,high,1400,0.96,0.7993,0.9673,0.9857,0.03,0.0407,0.1457,0.0521,0.7679,none
4b,degraded_instruct,q8_k_m,q3_routed_tri_68,low,1400,0.9507,0.8543,0.9785,0.9907,0.0171,0.025,0.0764,0.0314,0.8365,none
4b,degraded_instruct,q8_k_m,q3_routed_tri_68,medium,1400,0.9607,0.8329,0.9706,0.9921,0.0243,0.0307,0.1186,0.0571,0.8071,none
4b,degraded_instruct,q8_k_m,q3_stability_tri_72,extreme,1400,0.9586,0.7329,0.9626,0.9929,0.0336,0.0707,0.195,0.06,0.69,none
4b,degraded_instruct,q8_k_m,q3_stability_tri_72,high,1400,0.9607,0.8014,0.968,0.9879,0.03,0.0343,0.1457,0.0514,0.7713,none
4b,degraded_instruct,q8_k_m,q3_stability_tri_72,low,1400,0.95,0.8429,0.9784,0.9943,0.0157,0.0307,0.0864,0.035,0.8233,none
4b,degraded_instruct,q8_k_m,q3_stability_tri_72,medium,1400,0.9671,0.8529,0.9751,0.9907,0.0221,0.0371,0.09,0.0464,0.8293,none
4b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,extreme,1400,0.9557,0.7143,0.9609,0.9936,0.0393,0.07,0.21,0.0564,0.6689,none
4b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,high,1400,0.9586,0.8193,0.9689,0.9871,0.0329,0.03,0.1321,0.0464,0.7905,none
4b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,low,1400,0.955,0.875,0.9787,0.9879,0.015,0.0186,0.0714,0.0307,0.8595,none
4b,degraded_instruct,q8_k_m,q4_boundary_pair_72_28,medium,1400,0.9614,0.8407,0.9737,0.9879,0.0236,0.0379,0.0957,0.0457,0.8161,none
4b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,extreme,1400,0.9486,0.7171,0.9557,0.9857,0.0443,0.0507,0.2229,0.0643,0.6727,none
4b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,high,1400,0.9607,0.805,0.9639,0.985,0.035,0.0207,0.1543,0.0579,0.7751,none
4b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,low,1400,0.9479,0.8614,0.9765,0.9864,0.015,0.0129,0.085,0.0357,0.8458,none
4b,degraded_instruct,q8_k_m,q4_generalist_pair_72_28,medium,1400,0.9629,0.85,0.9706,0.9893,0.0236,0.0179,0.11,0.0593,0.8276,none
4b,instruct,base_f16,q2_amplifier_low_echo,extreme,1400,0.9093,0.4921,0.9196,0.9914,0.0621,0.3221,0.2407,0.0614,0.3867,none
4b,instruct,base_f16,q2_amplifier_low_echo,high,1400,0.9257,0.565,0.9363,0.9914,0.0479,0.2729,0.1821,0.0643,0.4783,none
4b,instruct,base_f16,q2_amplifier_low_echo,low,1400,0.9279,0.6629,0.9535,0.9914,0.0357,0.1971,0.1114,0.0371,0.6019,none
4b,instruct,base_f16,q2_amplifier_low_echo,medium,1400,0.9421,0.6229,0.9482,0.9907,0.0386,0.2414,0.1457,0.0393,0.5494,none
4b,instruct,base_f16,q3_routed_tri_68,extreme,1400,0.9607,0.7636,0.9658,0.9929,0.035,0.06,0.1679,0.0543,0.7249,none
4b,instruct,base_f16,q3_routed_tri_68,high,1400,0.9636,0.8129,0.971,0.9886,0.0279,0.0436,0.1293,0.0457,0.7832,none
4b,instruct,base_f16,q3_routed_tri_68,low,1400,0.9536,0.8657,0.9792,0.9929,0.0186,0.0136,0.0821,0.0286,0.8494,none
4b,instruct,base_f16,q3_routed_tri_68,medium,1400,0.965,0.86,0.9744,0.9907,0.025,0.0314,0.0871,0.0471,0.8369,none
4b,instruct,base_f16,q3_stability_tri_72,extreme,1400,0.9564,0.7529,0.9621,0.9907,0.0364,0.0536,0.1814,0.0636,0.7135,none
4b,instruct,base_f16,q3_stability_tri_72,high,1400,0.965,0.815,0.9667,0.9886,0.0279,0.0321,0.1293,0.0679,0.7865,none
4b,instruct,base_f16,q3_stability_tri_72,low,1400,0.9507,0.8621,0.9787,0.9914,0.0179,0.0193,0.0807,0.03,0.845,none
4b,instruct,base_f16,q3_stability_tri_72,medium,1400,0.9671,0.8579,0.9745,0.99,0.0193,0.0314,0.0886,0.0529,0.8361,none
4b,instruct,base_f16,q4_boundary_pair_72_28,extreme,1400,0.9636,0.78,0.9659,0.9886,0.0329,0.0536,0.1564,0.0557,0.7441,none
4b,instruct,base_f16,q4_boundary_pair_72_28,high,1400,0.9686,0.8029,0.9688,0.985,0.025,0.0321,0.1521,0.0486,0.7743,none
4b,instruct,base_f16,q4_boundary_pair_72_28,low,1400,0.9471,0.87,0.9765,0.9886,0.0207,0.0086,0.0757,0.0329,0.8544,none
4b,instruct,base_f16,q4_boundary_pair_72_28,medium,1400,0.9664,0.8571,0.9769,0.9929,0.0221,0.0307,0.0864,0.0414,0.8354,none
4b,instruct,base_f16,q4_generalist_pair_72_28,extreme,1400,0.9714,0.7857,0.968,0.9886,0.0221,0.0443,0.1707,0.0571,0.7537,none
4b,instruct,base_f16,q4_generalist_pair_72_28,high,1400,0.9607,0.8193,0.9661,0.9921,0.0336,0.0136,0.1429,0.0607,0.792,none
4b,instruct,base_f16,q4_generalist_pair_72_28,low,1400,0.9486,0.8907,0.9789,0.9936,0.0121,0.0057,0.06,0.0429,0.879,none
4b,instruct,base_f16,q4_generalist_pair_72_28,medium,1400,0.9643,0.8629,0.9756,0.9921,0.0179,0.0164,0.0971,0.0493,0.844,none
4b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,extreme,1400,0.2879,0.0929,0.5353,0.6321,0.295,0.335,0.8386,1.2693,-0.1932,cascade
4b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,high,1400,0.375,0.1829,0.6077,0.7214,0.2729,0.285,0.5521,0.9743,-0.0489,cascade
4b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,low,1400,0.62,0.375,0.7873,0.7943,0.14,0.1836,0.3279,0.3193,0.2541,none
4b,instruct,collapsed_q2_edge,q2_amplifier_low_echo,medium,1400,0.4864,0.2693,0.6973,0.745,0.1871,0.2643,0.4143,0.675,0.0934,none
4b,instruct,collapsed_q2_edge,q3_routed_tri_68,extreme,1400,0.07,0.03,0.2614,0.535,0.5286,0.0664,0.8364,2.8957,-0.3536,cascade
4b,instruct,collapsed_q2_edge,q3_routed_tri_68,high,1400,0.1064,0.0729,0.3378,0.6071,0.4314,0.0321,0.5586,2.305,-0.2229,cascade
4b,instruct,collapsed_q2_edge,q3_routed_tri_68,low,1400,0.2457,0.1986,0.5753,0.7179,0.1807,0.0193,0.2507,1.0721,0.0668,classification_miss
4b,instruct,collapsed_q2_edge,q3_routed_tri_68,medium,1400,0.1836,0.1621,0.4554,0.6521,0.3043,0.0286,0.3814,1.7636,-0.0536,cascade
4b,instruct,collapsed_q2_edge,q3_stability_tri_72,extreme,1400,0.0714,0.0336,0.2727,0.5364,0.5179,0.0564,0.8443,2.7764,-0.3394,cascade
4b,instruct,collapsed_q2_edge,q3_stability_tri_72,high,1400,0.1221,0.0829,0.3634,0.5993,0.41,0.0286,0.5857,2.1679,-0.2011,cascade
4b,instruct,collapsed_q2_edge,q3_stability_tri_72,low,1400,0.2657,0.1907,0.5898,0.7479,0.1943,0.0179,0.3171,1.0057,0.0532,cascade
4b,instruct,collapsed_q2_edge,q3_stability_tri_72,medium,1400,0.1993,0.1557,0.4697,0.6643,0.3064,0.0329,0.4093,1.6807,-0.0596,cascade
4b,instruct,collapsed_q2_edge,q4_boundary_pair_72_28,extreme,1400,0.0264,0.0164,0.1455,0.4471,0.6779,0.0436,0.8193,3.6236,-0.4424,cascade
4b,instruct,collapsed_q2_edge,q4_boundary_pair_72_28,high,1400,0.0529,0.035,0.225,0.5243,0.5614,0.0207,0.5586,2.8443,-0.3245,cascade
4b,instruct,collapsed_q2_edge,q4_boundary_pair_72_28,low,1400,0.1436,0.1114,0.4535,0.6571,0.2443,0.015,0.2929,1.4364,-0.0601,cascade
4b,instruct,collapsed_q2_edge,q4_boundary_pair_72_28,medium,1400,0.1043,0.0893,0.3293,0.5671,0.38,0.0207,0.375,2.2921,-0.1735,cascade
4b,instruct,collapsed_q2_edge,q4_generalist_pair_72_28,extreme,1400,0.0221,0.0114,0.1381,0.44,0.6471,0.0386,0.9129,3.8,-0.4535,cascade
4b,instruct,collapsed_q2_edge,q4_generalist_pair_72_28,high,1400,0.035,0.0264,0.198,0.5193,0.5271,0.0143,0.5843,3.0657,-0.3346,cascade
4b,instruct,collapsed_q2_edge,q4_generalist_pair_72_28,low,1400,0.1286,0.0993,0.4313,0.6664,0.2429,0.0079,0.3186,1.5364,-0.0775,cascade
4b,instruct,collapsed_q2_edge,q4_generalist_pair_72_28,medium,1400,0.0786,0.0643,0.2994,0.5957,0.4071,0.0129,0.4157,2.4536,-0.2164,cascade
4b,instruct,damaged_q2,q2_amplifier_low_echo,extreme,1400,0.5814,0.21,0.7425,0.7807,0.2164,0.3529,0.6757,0.3593,0.0025,distractor_capture
4b,instruct,damaged_q2,q2_amplifier_low_echo,high,1400,0.6507,0.2836,0.7891,0.8243,0.1779,0.29,0.52,0.295,0.1159,distractor_capture
4b,instruct,damaged_q2,q2_amplifier_low_echo,low,1400,0.825,0.5171,0.8979,0.9057,0.0979,0.2071,0.26,0.0586,0.4226,none
4b,instruct,damaged_q2,q2_amplifier_low_echo,medium,1400,0.7557,0.4221,0.8538,0.8386,0.1329,0.2371,0.3393,0.13,0.3012,none
4b,instruct,damaged_q2,q3_routed_tri_68,extreme,1400,0.2829,0.135,0.532,0.7114,0.3143,0.0721,0.7007,1.6043,-0.11,cascade
4b,instruct,damaged_q2,q3_routed_tri_68,high,1400,0.355,0.2457,0.5966,0.77,0.2486,0.0271,0.4814,1.2679,0.0638,cascade
4b,instruct,damaged_q2,q3_routed_tri_68,low,1400,0.5836,0.4429,0.7997,0.86,0.1186,0.0179,0.2529,0.4243,0.3623,none
4b,instruct,damaged_q2,q3_routed_tri_68,medium,1400,0.4936,0.375,0.7015,0.8064,0.1793,0.0286,0.3429,0.8643,0.2449,none
4b,instruct,damaged_q2,q3_stability_tri_72,extreme,1400,0.345,0.1679,0.5755,0.7393,0.3021,0.0579,0.6993,1.3936,-0.06,cascade
4b,instruct,damaged_q2,q3_stability_tri_72,high,1400,0.4193,0.2871,0.6342,0.7786,0.2264,0.03,0.4729,1.1121,0.1198,none
4b,instruct,damaged_q2,q3_stability_tri_72,low,1400,0.6079,0.4593,0.8113,0.8557,0.1264,0.0129,0.2536,0.3664,0.3802,none
4b,instruct,damaged_q2,q3_stability_tri_72,medium,1400,0.5286,0.3964,0.7273,0.8143,0.1557,0.0329,0.3371,0.7836,0.277,none
4b,instruct,damaged_q2,q4_boundary_pair_72_28,extreme,1400,0.1543,0.0821,0.4036,0.645,0.3893,0.0471,0.6993,2.2236,-0.2112,cascade
4b,instruct,damaged_q2,q4_boundary_pair_72_28,high,1400,0.23,0.1729,0.4752,0.6971,0.315,0.0264,0.4621,1.79,-0.0534,cascade
4b,instruct,damaged_q2,q4_boundary_pair_72_28,low,1400,0.3607,0.2786,0.6754,0.8014,0.1307,0.0136,0.2479,0.8179,0.1759,none
4b,instruct,damaged_q2,q4_boundary_pair_72_28,medium,1400,0.3214,0.2686,0.5726,0.7307,0.2243,0.0257,0.345,1.3786,0.0996,none
4b,instruct,damaged_q2,q4_generalist_pair_72_28,extreme,1400,0.13,0.0686,0.3658,0.6264,0.4014,0.0379,0.7443,2.4764,-0.2428,cascade
4b,instruct,damaged_q2,q4_generalist_pair_72_28,high,1400,0.2043,0.1543,0.4624,0.695,0.3043,0.0186,0.4921,1.8607,-0.0731,cascade
4b,instruct,damaged_q2,q4_generalist_pair_72_28,low,1400,0.3386,0.2493,0.649,0.7821,0.1443,0.0036,0.2714,0.8893,0.1391,none
4b,instruct,damaged_q2,q4_generalist_pair_72_28,medium,1400,0.2764,0.2186,0.5432,0.7221,0.2164,0.0114,0.3671,1.5179,0.0461,none
4b,instruct,damaged_q3,q2_amplifier_low_echo,extreme,1400,0.8007,0.3329,0.8644,0.9321,0.1364,0.3186,0.5171,0.0586,0.1839,distractor_capture
4b,instruct,damaged_q3,q2_amplifier_low_echo,high,1400,0.8357,0.4471,0.8981,0.9729,0.1271,0.2757,0.3571,0.0493,0.3228,none
4b,instruct,damaged_q3,q2_amplifier_low_echo,low,1400,0.9014,0.5829,0.9376,0.9914,0.0679,0.2071,0.2057,0.0314,0.503,none
4b,instruct,damaged_q3,q2_amplifier_low_echo,medium,1400,0.875,0.4943,0.9176,0.9793,0.0914,0.2421,0.2993,0.0436,0.3923,none
4b,instruct,damaged_q3,q3_routed_tri_68,extreme,1400,0.7857,0.4793,0.8748,0.9121,0.1514,0.0643,0.4393,0.1593,0.3779,none
4b,instruct,damaged_q3,q3_routed_tri_68,high,1400,0.8343,0.5886,0.9058,0.9329,0.1157,0.0221,0.3193,0.11,0.5184,none
4b,instruct,damaged_q3,q3_routed_tri_68,low,1400,0.915,0.7621,0.9601,0.9843,0.055,0.0107,0.1643,0.0293,0.7289,none
4b,instruct,damaged_q3,q3_routed_tri_68,medium,1400,0.8693,0.6493,0.9307,0.9586,0.0979,0.0293,0.2514,0.0579,0.5911,none
4b,instruct,damaged_q3,q3_stability_tri_72,extreme,1400,0.8021,0.4764,0.8855,0.9121,0.1421,0.0543,0.4436,0.1136,0.3818,none
4b,instruct,damaged_q3,q3_stability_tri_72,high,1400,0.8386,0.5929,0.9114,0.9386,0.1129,0.0293,0.3193,0.09,0.5231,none
4b,instruct,damaged_q3,q3_stability_tri_72,low,1400,0.9064,0.75,0.9562,0.9864,0.0557,0.0121,0.1686,0.0421,0.7153,none
4b,instruct,damaged_q3,q3_stability_tri_72,medium,1400,0.8757,0.6857,0.9344,0.9579,0.0871,0.0257,0.2157,0.0686,0.6337,none
4b,instruct,damaged_q3,q4_boundary_pair_72_28,extreme,1400,0.685,0.4379,0.8028,0.8593,0.1721,0.04,0.4436,0.4921,0.3181,none
4b,instruct,damaged_q3,q4_boundary_pair_72_28,high,1400,0.7043,0.5364,0.8256,0.8871,0.1386,0.0271,0.2879,0.4386,0.4445,none
4b,instruct,damaged_q3,q4_boundary_pair_72_28,low,1400,0.8379,0.6943,0.918,0.9229,0.0757,0.0121,0.1757,0.1064,0.6498,none
4b,instruct,damaged_q3,q4_boundary_pair_72_28,medium,1400,0.7693,0.6279,0.8732,0.8943,0.1043,0.0243,0.2064,0.2729,0.5616,none
4b,instruct,damaged_q3,q4_generalist_pair_72_28,extreme,1400,0.6443,0.3814,0.7728,0.8771,0.1771,0.0471,0.4914,0.6636,0.2464,none
4b,instruct,damaged_q3,q4_generalist_pair_72_28,high,1400,0.7029,0.5207,0.8242,0.9057,0.1393,0.0207,0.3371,0.4529,0.4252,none
4b,instruct,damaged_q3,q4_generalist_pair_72_28,low,1400,0.8479,0.6964,0.9297,0.9586,0.07,0.0057,0.1757,0.0993,0.6553,none
4b,instruct,damaged_q3,q4_generalist_pair_72_28,medium,1400,0.795,0.6379,0.8859,0.935,0.0979,0.015,0.225,0.2564,0.5747,none
4b,instruct,damaged_q4,q2_amplifier_low_echo,extreme,1400,0.8557,0.3571,0.8875,0.99,0.11,0.3729,0.4093,0.0586,0.2139,none
4b,instruct,damaged_q4,q2_amplifier_low_echo,high,1400,0.885,0.4729,0.9192,0.9921,0.0886,0.2821,0.2829,0.0479,0.3648,none
4b,instruct,damaged_q4,q2_amplifier_low_echo,low,1400,0.9107,0.5907,0.9418,0.9943,0.0586,0.2086,0.1843,0.0329,0.515,none
4b,instruct,damaged_q4,q2_amplifier_low_echo,medium,1400,0.8929,0.5414,0.9269,0.9907,0.0786,0.2579,0.2057,0.0571,0.447,none
4b,instruct,damaged_q4,q3_routed_tri_68,extreme,1400,0.8993,0.5964,0.934,0.99,0.0929,0.0607,0.345,0.0557,0.526,none
4b,instruct,damaged_q4,q3_routed_tri_68,high,1400,0.9171,0.6821,0.9483,0.9914,0.0664,0.03,0.2664,0.055,0.6321,none
4b,instruct,damaged_q4,q3_routed_tri_68,low,1400,0.925,0.7793,0.9663,0.9921,0.0421,0.0236,0.1443,0.0321,0.7488,none
4b,instruct,damaged_q4,q3_routed_tri_68,medium,1400,0.9143,0.73,0.9541,0.9971,0.0736,0.03,0.1871,0.0457,0.6847,none
4b,instruct,damaged_q4,q3_stability_tri_72,extreme,1400,0.8921,0.5707,0.9307,0.9893,0.0986,0.06,0.36,0.0593,0.4974,none
4b,instruct,damaged_q4,q3_stability_tri_72,high,1400,0.9157,0.69,0.947,0.9886,0.0721,0.0193,0.2579,0.0529,0.6412,none
4b,instruct,damaged_q4,q3_stability_tri_72,low,1400,0.9257,0.7921,0.9673,0.9964,0.045,0.0186,0.1329,0.0307,0.7628,none
4b,instruct,damaged_q4,q3_stability_tri_72,medium,1400,0.9221,0.7543,0.9536,0.9857,0.0636,0.0293,0.1793,0.0543,0.7123,none
4b,instruct,damaged_q4,q4_boundary_pair_72_28,extreme,1400,0.8579,0.5693,0.9126,0.9421,0.1029,0.0486,0.3557,0.1007,0.4952,none
4b,instruct,damaged_q4,q4_boundary_pair_72_28,high,1400,0.8514,0.6486,0.9185,0.9457,0.1114,0.025,0.2471,0.0914,0.5858,none
4b,instruct,damaged_q4,q4_boundary_pair_72_28,low,1400,0.9129,0.7807,0.9605,0.9814,0.05,0.0107,0.1443,0.035,0.7503,none
4b,instruct,damaged_q4,q4_boundary_pair_72_28,medium,1400,0.9164,0.7429,0.9505,0.9693,0.0586,0.025,0.1864,0.055,0.7026,none
4b,instruct,damaged_q4,q4_generalist_pair_72_28,extreme,1400,0.8557,0.5543,0.915,0.9736,0.1171,0.035,0.395,0.0857,0.4763,none
4b,instruct,damaged_q4,q4_generalist_pair_72_28,high,1400,0.8936,0.6436,0.9382,0.9864,0.0864,0.0114,0.3014,0.0564,0.5884,none
4b,instruct,damaged_q4,q4_generalist_pair_72_28,low,1400,0.9179,0.7893,0.9642,0.9929,0.0429,0.005,0.145,0.04,0.7618,none
4b,instruct,damaged_q4,q4_generalist_pair_72_28,medium,1400,0.9179,0.73,0.9517,0.9936,0.0643,0.0129,0.2114,0.0593,0.6883,none
4b,instruct,healthy_q6,q2_amplifier_low_echo,extreme,1400,0.8829,0.415,0.904,0.9907,0.0921,0.3393,0.3214,0.0514,0.2912,none
4b,instruct,healthy_q6,q2_amplifier_low_echo,high,1400,0.9071,0.5393,0.9278,0.9921,0.0736,0.2743,0.2093,0.0579,0.4427,none
4b,instruct,healthy_q6,q2_amplifier_low_echo,low,1400,0.915,0.6271,0.9464,0.99,0.0507,0.1986,0.1607,0.0314,0.5578,none
4b,instruct,healthy_q6,q2_amplifier_low_echo,medium,1400,0.9171,0.5679,0.9361,0.99,0.0607,0.2564,0.1864,0.045,0.4812,none
4b,instruct,healthy_q6,q3_routed_tri_68,extreme,1400,0.9343,0.655,0.9487,0.9921,0.0621,0.0593,0.2757,0.0571,0.5996,none
4b,instruct,healthy_q6,q3_routed_tri_68,high,1400,0.9293,0.7636,0.9577,0.9936,0.0586,0.035,0.1743,0.0543,0.7223,none
4b,instruct,healthy_q6,q3_routed_tri_68,low,1400,0.9336,0.8307,0.972,0.9929,0.0307,0.0143,0.1043,0.0357,0.8085,none
4b,instruct,healthy_q6,q3_routed_tri_68,medium,1400,0.9321,0.7979,0.9617,0.9857,0.0486,0.0264,0.135,0.0514,0.7646,none
4b,instruct,healthy_q6,q3_stability_tri_72,extreme,1400,0.9314,0.6821,0.9497,0.9914,0.0636,0.0557,0.2521,0.0593,0.6288,none
4b,instruct,healthy_q6,q3_stability_tri_72,high,1400,0.9357,0.7529,0.9581,0.9914,0.055,0.0343,0.1843,0.0521,0.7122,none
4b,instruct,healthy_q6,q3_stability_tri_72,low,1400,0.9314,0.8314,0.971,0.9929,0.0286,0.015,0.0993,0.0421,0.8098,none
4b,instruct,healthy_q6,q3_stability_tri_72,medium,1400,0.9357,0.7907,0.9637,0.9871,0.05,0.0243,0.1407,0.0386,0.7577,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,extreme,1400,0.9193,0.6643,0.9457,0.9914,0.0721,0.0543,0.2643,0.0621,0.6075,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,high,1400,0.94,0.755,0.9573,0.9843,0.0507,0.0271,0.1807,0.0564,0.7171,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,low,1400,0.94,0.8336,0.9728,0.9907,0.0329,0.0179,0.0986,0.0286,0.8108,none
4b,instruct,healthy_q6,q4_boundary_pair_72_28,medium,1400,0.9371,0.81,0.9654,0.9921,0.045,0.02,0.1236,0.0493,0.7802,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,extreme,1400,0.9207,0.6736,0.9466,0.9964,0.0721,0.0386,0.2707,0.0614,0.6195,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,high,1400,0.9386,0.7471,0.9582,0.9914,0.0521,0.0157,0.2029,0.05,0.7096,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,low,1400,0.9236,0.8079,0.9676,0.9907,0.0336,0.0071,0.1186,0.0421,0.7848,none
4b,instruct,healthy_q6,q4_generalist_pair_72_28,medium,1400,0.9321,0.7971,0.9618,0.99,0.0529,0.0114,0.1464,0.0443,0.7651,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,extreme,1400,0.895,0.4443,0.9093,0.9936,0.0757,0.355,0.2786,0.0636,0.3251,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,high,1400,0.9279,0.5343,0.9342,0.99,0.055,0.2943,0.2114,0.0429,0.4399,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,low,1400,0.9329,0.6493,0.9512,0.9886,0.0393,0.22,0.1207,0.03,0.5823,none
4b,instruct,healthy_q8,q2_amplifier_low_echo,medium,1400,0.9207,0.5957,0.9406,0.99,0.0571,0.2429,0.1521,0.0457,0.5155,none
4b,instruct,healthy_q8,q3_routed_tri_68,extreme,1400,0.94,0.7064,0.9541,0.9914,0.0571,0.0586,0.2136,0.0607,0.6575,none
4b,instruct,healthy_q8,q3_routed_tri_68,high,1400,0.9629,0.795,0.9687,0.9893,0.0314,0.0379,0.1557,0.0436,0.7634,none
4b,instruct,healthy_q8,q3_routed_tri_68,low,1400,0.9364,0.8271,0.9725,0.9893,0.0236,0.0236,0.1043,0.0379,0.8051,none
4b,instruct,healthy_q8,q3_routed_tri_68,medium,1400,0.96,0.8286,0.9737,0.9921,0.025,0.0307,0.1157,0.0414,0.8036,none
4b,instruct,healthy_q8,q3_stability_tri_72,extreme,1400,0.9421,0.7186,0.9545,0.9886,0.0507,0.0571,0.22,0.0629,0.6712,none
4b,instruct,healthy_q8,q3_stability_tri_72,high,1400,0.9514,0.7864,0.9628,0.9907,0.0379,0.0221,0.1714,0.0593,0.754,none
