signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+GAIN_CLAMP,0.878,0.8928,0.7762,0.8236,0.0,0.0016,0.0475,0.5421,0.7336,0.9114,0.0191,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+CHECKSUM+GAIN_CLAMP,0.878,0.89,0.7693,0.8205,0.0,0.0002,0.0475,0.57,0.6426,1.1387,0.0163,0.8329
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+CHECKSUM+SUPPRESSION,0.8779,0.8929,0.7795,0.8246,0.0,0.0002,0.058,0.5216,0.6408,1.1271,0.0177,0.8643
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+SUPPRESSION+GAIN_CLAMP,0.8779,0.8896,0.7568,0.8052,0.0,0.0009,0.0484,0.5095,0.6813,0.9432,0.0152,0.8543
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+STATE_BUFFER+GAIN_CLAMP,0.8779,0.8891,0.7527,0.8213,0.0,0.0002,0.0454,0.5564,0.6556,1.4332,0.0211,0.8486
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+SUPPRESSION,0.8777,0.8905,0.7696,0.8127,0.0,0.0011,0.0537,0.5202,0.7913,0.7266,0.0175,0.8486
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+ECC+SUPPRESSION+GAIN_CLAMP,0.8777,0.8921,0.7636,0.8077,0.0,0.0004,0.0445,0.5095,0.652,1.4193,0.0218,0.8386
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.8775,0.8906,0.7604,0.8332,0.0,0.0002,0.0479,0.5687,0.6429,1.1577,0.0191,0.8586
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM,0.8775,0.8905,0.778,0.8107,0.0,0.0004,0.0482,0.5557,0.7367,0.9452,0.0195,0.8529
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+SUPPRESSION,0.8773,0.8888,0.7479,0.813,0.0,0.0009,0.0446,0.533,0.7451,1.1136,0.0209,0.8614
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+REDUNDANCY,0.8773,0.8902,0.7655,0.8282,0.0,0.0005,0.052,0.5609,0.6874,1.0816,0.0196,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8773,0.8904,0.7514,0.8121,0.0,0.0009,0.0432,0.5196,0.6499,1.3323,0.0236,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+GAIN_CLAMP,0.8773,0.8893,0.7496,0.8143,0.0,0.0002,0.0432,0.5413,0.6978,1.2854,0.0204,0.8486
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY+GAIN_CLAMP,0.8773,0.8878,0.7552,0.8079,0.0,0.0007,0.0457,0.5493,0.6802,0.9363,0.0168,0.8343
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+STATE_BUFFER+GAIN_CLAMP,0.8771,0.8904,0.7584,0.8279,0.0,0.0004,0.0441,0.5668,0.65,1.3321,0.0218,0.8657
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY,0.8771,0.8882,0.7588,0.8155,0.0,0.0009,0.0493,0.5546,0.7457,1.095,0.0238,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.8771,0.8881,0.7652,0.8098,0.0,0.0,0.0436,0.5813,0.6435,1.1462,0.0187,0.86
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+ECC+REDUNDANCY,0.8771,0.8911,0.7727,0.817,0.0,0.0,0.0448,0.5616,0.6959,1.2434,0.0195,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY+STATE_BUFFER,0.8771,0.8853,0.7559,0.8068,0.0,0.0009,0.0461,0.5818,0.6805,0.9616,0.0179,0.8371
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+ECC+GAIN_CLAMP,0.877,0.8897,0.7573,0.8148,0.0,0.0002,0.0445,0.5464,0.6546,1.45,0.0243,0.8614
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.877,0.8868,0.7495,0.8116,0.0,0.0011,0.0429,0.5679,0.6811,0.9866,0.0159,0.8557
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+REDUNDANCY+GAIN_CLAMP,0.877,0.8886,0.7516,0.8187,0.0,0.0,0.0461,0.5554,0.6541,1.4196,0.0205,0.8457
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.877,0.8911,0.748,0.8187,0.0,0.0002,0.0468,0.5095,0.6476,1.3018,0.0241,0.8429
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+GAIN_CLAMP,0.8768,0.8887,0.7662,0.8082,0.0,0.0,0.0489,0.5534,0.6856,1.0214,0.0154,0.8486
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.8768,0.8884,0.76,0.8143,0.0,0.0013,0.0457,0.5596,0.6369,1.0055,0.0175,0.8486
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC,0.8768,0.8898,0.7696,0.8173,0.0,0.0004,0.0475,0.5652,0.8065,1.0007,0.0243,0.8457
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+STATE_BUFFER+GAIN_CLAMP,0.8768,0.8901,0.7573,0.8198,0.0,0.0005,0.0421,0.5582,0.6795,0.9314,0.018,0.8429
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY+SUPPRESSION,0.8766,0.8911,0.7655,0.815,0.0,0.0004,0.0484,0.533,0.6786,0.9264,0.0148,0.8629
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+GAIN_CLAMP,0.8766,0.8896,0.7693,0.8064,0.0,0.0011,0.0461,0.5457,0.6943,1.2423,0.0189,0.8614
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+SUPPRESSION+STATE_BUFFER,0.8766,0.8904,0.7575,0.8186,0.0,0.0002,0.0504,0.5273,0.6822,0.9714,0.0187,0.86
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+SUPPRESSION+STATE_BUFFER,0.8766,0.8906,0.7509,0.8209,0.0,0.0005,0.0504,0.5143,0.7298,0.847,0.0179,0.8529
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.8764,0.8912,0.758,0.8159,0.0,0.0009,0.0441,0.5261,0.638,1.0157,0.0152,0.8614
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+REDUNDANCY+SUPPRESSION,0.8764,0.8884,0.752,0.8064,0.0,0.0005,0.0443,0.5379,0.6831,0.9911,0.0193,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.8764,0.8895,0.7673,0.8154,0.0,0.0004,0.0511,0.55,0.6428,1.1395,0.0141,0.8514
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8764,0.8883,0.7402,0.8113,0.0,0.0002,0.0498,0.5075,0.6385,1.0791,0.0187,0.8486
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+CHECKSUM+REDUNDANCY,0.8764,0.8884,0.7718,0.8109,0.0,0.0005,0.05,0.568,0.6414,1.1266,0.017,0.8357
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+GAIN_CLAMP,0.8761,0.8906,0.7675,0.8161,0.0,0.0004,0.0477,0.5461,0.7323,0.8995,0.017,0.8629
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+SUPPRESSION,0.8761,0.8911,0.7718,0.8164,0.0,0.0002,0.0507,0.5391,0.7302,0.8634,0.018,0.8486
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+STATE_BUFFER,0.8755,0.8876,0.7545,0.8202,0.0,0.0,0.0446,0.5846,0.7331,0.9168,0.0191,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+SUPPRESSION+STATE_BUFFER,0.8755,0.8919,0.765,0.8054,0.0,0.0004,0.045,0.5095,0.6502,1.3461,0.0213,0.8571
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.8755,0.8894,0.7634,0.8213,0.0,0.0,0.0502,0.5596,0.6424,1.1675,0.0171,0.8543
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.8755,0.8897,0.7445,0.8123,0.0,0.0005,0.0473,0.5068,0.6789,0.935,0.0159,0.85
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+SUPPRESSION+GAIN_CLAMP,0.8755,0.8894,0.7516,0.8098,0.0,0.0011,0.0498,0.507,0.7303,0.873,0.0173,0.8371
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CARRIER+REDUNDANCY,0.8755,0.8906,0.7768,0.818,0.0,0.0009,0.0493,0.5616,0.6828,0.9959,0.0175,0.8186
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CLOCK+REDUNDANCY+GAIN_CLAMP,0.8754,0.8914,0.7859,0.8191,0.0,0.0004,0.0529,0.5618,0.6404,1.1105,0.0154,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+GAIN_CLAMP,0.8754,0.8883,0.7721,0.8095,0.0,0.0,0.0509,0.5643,0.682,0.9677,0.0143,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+REDUNDANCY+GAIN_CLAMP,0.8754,0.8883,0.7695,0.8189,0.0,0.0009,0.055,0.5648,0.68,0.9948,0.0143,0.8514
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER,0.8754,0.8908,0.7754,0.8145,0.0,0.0002,0.045,0.5648,0.732,0.8757,0.0164,0.8457
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+ECC+REDUNDANCY,0.8754,0.8886,0.7796,0.8041,0.0,0.0,0.045,0.5845,0.6549,1.4707,0.0202,0.8457
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.8752,0.8875,0.7571,0.8157,0.0,0.0004,0.0443,0.5804,0.6422,1.0886,0.0195,0.8586
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM,0.8752,0.8882,0.7712,0.8111,0.0,0.0004,0.0505,0.5687,0.735,0.9182,0.0196,0.8443
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY,0.8752,0.8875,0.7695,0.803,0.0,0.0007,0.0462,0.5702,0.7291,0.8432,0.0138,0.8443
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION,0.8752,0.8897,0.7486,0.8073,0.0,0.0007,0.0429,0.5166,0.6525,1.4071,0.0184,0.8429
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+FRAME+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.875,0.8898,0.762,0.8279,0.0,0.0,0.0477,0.5736,0.6449,1.1771,0.0171,0.86
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.8748,0.8902,0.7454,0.8129,0.0,0.0002,0.0445,0.5127,0.6528,1.4327,0.0186,0.8443
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+REDUNDANCY+SUPPRESSION,0.8748,0.8877,0.7543,0.7986,0.0,0.0002,0.0441,0.5354,0.6415,1.1287,0.0177,0.8414
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.8746,0.8876,0.7505,0.8125,0.0,0.0002,0.0441,0.5613,0.6517,1.4204,0.0218,0.86
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+CHECKSUM,0.8746,0.8896,0.7764,0.8168,0.0,0.0,0.0498,0.572,0.6858,1.0355,0.0168,0.8514
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY+GAIN_CLAMP,0.8745,0.8885,0.7604,0.813,0.0,0.0007,0.0473,0.5545,0.6951,1.2323,0.0213,0.8414
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+STATE_BUFFER,0.8743,0.889,0.7502,0.8248,0.0,0.0004,0.0446,0.563,0.7298,0.8398,0.0171,0.8629
lora_candidate_repeat,0.78,12,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY,0.8743,0.887,0.7636,0.8068,0.0,0.0009,0.0511,0.5559,0.79,0.7414,0.0168,0.8614
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CHECKSUM+GAIN_CLAMP,0.8743,0.8891,0.7591,0.8164,0.0,0.0004,0.0488,0.5475,0.7355,0.9086,0.0161,0.8286
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+REDUNDANCY,0.8743,0.8881,0.7661,0.8125,0.0,0.0018,0.048,0.5621,0.6931,1.2034,0.0207,0.8271
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8741,0.8892,0.757,0.8041,0.0,0.002,0.0491,0.5077,0.6383,1.0288,0.0157,0.8443
lora_candidate_repeat,0.78,13,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+STATE_BUFFER+GAIN_CLAMP,0.8738,0.8883,0.7473,0.8273,0.0,0.0002,0.0495,0.5568,0.7301,0.8557,0.0145,0.8586
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.8736,0.8885,0.7579,0.8036,0.0,0.0004,0.0512,0.5196,0.6403,1.1087,0.0138,0.8543
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8734,0.8906,0.7482,0.8143,0.0,0.0013,0.0441,0.5112,0.6489,1.3145,0.0213,0.8614
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.8734,0.889,0.7584,0.8182,0.0,0.0002,0.0455,0.5639,0.6398,1.0957,0.0184,0.8586
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.8734,0.8883,0.7486,0.8025,0.0,0.0007,0.0479,0.5086,0.6799,0.962,0.0168,0.8414
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+REDUNDANCY+STATE_BUFFER,0.8734,0.8883,0.7712,0.8123,0.0,0.0002,0.0457,0.5852,0.6408,1.0589,0.0159,0.8414
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+SUPPRESSION+GAIN_CLAMP,0.8732,0.8909,0.7598,0.8143,0.0,0.0009,0.0509,0.5082,0.6814,0.9857,0.0204,0.86
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+REDUNDANCY+SUPPRESSION,0.8732,0.8894,0.7718,0.7991,0.0,0.0005,0.0477,0.5354,0.6825,0.9864,0.0184,0.85
lora_candidate_repeat,0.78,15,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.873,0.8904,0.7545,0.8163,0.0,0.0002,0.0554,0.5,0.6426,1.1252,0.0202,0.8471
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+CHECKSUM+STATE_BUFFER,0.873,0.8888,0.7638,0.8202,0.0,0.0004,0.0518,0.5598,0.6841,1.0055,0.0184,0.8286
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CLOCK+CARRIER+REDUNDANCY,0.8729,0.8879,0.7741,0.812,0.0,0.0007,0.0529,0.5702,0.683,0.9648,0.0138,0.85
lora_candidate_repeat,0.78,14,FRAME+CLOCK+CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP+CARRIER+ECC+SUPPRESSION,0.8729,0.8889,0.7686,0.8054,0.0,0.0014,0.0493,0.5393,0.6939,1.2218,0.0229,0.8457
