signal,signal_strength,combo_size,combo,pass_rate,mean_score,packet_received_rate,classified_rate,route_rate,cascade_rate,avg_missing,avg_distractors,structural_survival,avg_structural_repairs,avg_functional_repairs,worst_task_rate
lora_candidate,0.78,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.6667,0.7909,0.6667,0.7694,0.5472,0.0583,0.4417,0.3528,0.7819,0.3361,0.0694,0.5111
lora_candidate,0.78,4,CARRIER+PARITY+COMPRESSION+STATE_BUFFER,0.6667,0.7904,0.5889,0.6917,0.0,0.1,0.0389,0.9306,0.5757,0.0,0.0,0.5111
rag_like,0.48,6,FRAME+CLOCK+ROUTER+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.6667,0.7896,0.6139,0.7611,0.5278,0.0417,0.3778,0.5222,0.7444,0.0,0.0,0.5111
kv_packet,0.64,5,FRAME+CARRIER+CHECKSUM+ECC+COMPRESSION,0.6667,0.7885,0.6111,0.6417,0.0,0.0778,0.0639,0.9083,0.635,0.1583,0.0083,0.5111
lora_candidate,0.78,4,CARRIER+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.6667,0.788,0.5139,0.6722,0.0,0.0667,0.0556,0.8722,0.6007,0.0,0.0,0.5111
lora_candidate,0.78,5,CLOCK+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.6667,0.7878,0.5667,0.6611,0.0,0.0583,0.0861,0.8861,0.7406,0.0,0.0,0.5111
kv_packet,0.64,8,FRAME+CARRIER+ROUTER+PARITY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6667,0.7843,0.5778,0.7667,0.4111,0.0889,0.35,0.3833,0.609,0.0,0.0,0.5111
lora_candidate,0.78,6,CLOCK+CARRIER+ROUTER+PARITY+STATE_BUFFER+GAIN_CLAMP,0.6667,0.7823,0.6194,0.7222,0.425,0.0306,0.3778,0.6056,0.6361,0.0,0.0,0.5111
lora_candidate,0.78,4,REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6667,0.7795,0.5111,0.7056,0.0,0.0944,0.0639,0.9056,0.6604,0.0,0.0,0.5111
lora_candidate,0.78,8,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION,0.6667,0.7772,0.6639,0.7167,0.4778,0.0417,0.4611,0.4139,0.7288,0.0,0.0,0.5111
kv_packet,0.64,3,FRAME+CLOCK+CHECKSUM,0.6667,0.7764,0.5611,0.6444,0.0,0.0389,0.1333,0.95,0.6241,0.0,0.0,0.5111
rag_like,0.48,6,FRAME+CLOCK+CARRIER+ROUTER+COMPRESSION+GAIN_CLAMP,0.6667,0.7734,0.6278,0.7583,0.4528,0.0528,0.4444,0.5278,0.6745,0.0,0.0,0.5111
rag_like,0.48,7,CLOCK+CARRIER+PARITY+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6667,0.7719,0.5028,0.6639,0.0,0.0333,0.1944,0.775,0.5698,0.0,0.0,0.5111
rag_like,0.48,7,CLOCK+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6667,0.7667,0.5694,0.5917,0.0,0.0694,0.1861,0.6944,0.6639,0.0,0.0,0.5111
rag_like,0.48,6,FRAME+CLOCK+PARITY+ECC+COMPRESSION+STATE_BUFFER,0.6667,0.7644,0.5972,0.7667,0.0,0.0722,0.2583,0.9,0.6162,0.2361,0.0167,0.5111
lora_candidate,0.78,4,FRAME+ECC+SUPPRESSION+STATE_BUFFER,0.6667,0.799,0.5889,0.7028,0.0,0.1056,0.05,0.7667,0.5729,0.0,0.0,0.4889
kv_packet,0.64,8,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.6667,0.7931,0.5778,0.7889,0.4611,0.0167,0.3806,0.5667,0.7302,0.0,0.0,0.4889
kv_packet,0.64,6,FRAME+CARRIER+PARITY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6667,0.7906,0.6,0.6444,0.0,0.1139,0.0889,0.6139,0.6269,0.0,0.0,0.4889
rag_like,0.48,7,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6667,0.7884,0.5972,0.6611,0.0,0.1111,0.1444,0.5333,0.7464,0.2556,0.0167,0.4889
kv_packet,0.64,10,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6667,0.7884,0.6417,0.6917,0.45,0.0417,0.4167,0.2778,0.7803,0.6028,0.0694,0.4889
lora_candidate,0.78,5,FRAME+CLOCK+ROUTER+REDUNDANCY+GAIN_CLAMP,0.6667,0.7863,0.675,0.7611,0.5694,0.0306,0.4583,0.525,0.8,0.0,0.0,0.4889
kv_packet,0.64,5,CLOCK+PARITY+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.6667,0.7813,0.5167,0.6667,0.0,0.0417,0.1194,0.8694,0.5533,0.0,0.0,0.4667
lora_candidate,0.78,6,FRAME+CARRIER+ROUTER+ECC+REDUNDANCY+STATE_BUFFER,0.6667,0.7717,0.6361,0.8306,0.5194,0.0861,0.4389,0.6167,0.7505,0.0,0.0,0.4667
kv_packet,0.64,9,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7988,0.5417,0.6917,0.45,0.0222,0.35,0.2694,0.7108,0.5056,0.0472,0.6444
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6639,0.7928,0.6306,0.7556,0.5194,0.025,0.4667,0.2639,0.7813,0.0,0.0,0.6222
rag_like,0.48,6,FRAME+CLOCK+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6639,0.7833,0.5611,0.625,0.0,0.025,0.25,0.4917,0.7463,0.0,0.0,0.6222
lora_candidate,0.78,3,CLOCK+CARRIER+GAIN_CLAMP,0.6639,0.7974,0.6028,0.6694,0.0,0.0528,0.0917,0.8528,0.6426,0.0,0.0,0.6
rag_like,0.48,8,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.6639,0.7936,0.6528,0.7278,0.4833,0.0389,0.4194,0.3056,0.7052,0.3667,0.0389,0.6
kv_packet,0.64,5,FRAME+CARRIER+PARITY+CHECKSUM+REDUNDANCY,0.6639,0.7914,0.5972,0.6639,0.0,0.0667,0.075,0.9111,0.75,0.0,0.0,0.6
kv_packet,0.64,5,CLOCK+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7914,0.5083,0.6861,0.0,0.0639,0.1083,0.675,0.57,0.0,0.0,0.6
lora_candidate,0.78,5,CHECKSUM+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7888,0.4472,0.5944,0.0,0.0389,0.0639,0.6639,0.6472,0.0,0.0,0.6
lora_candidate,0.78,3,FRAME+CARRIER+SUPPRESSION,0.6639,0.7885,0.6306,0.6556,0.0,0.1361,0.0611,0.7222,0.6111,0.0,0.0,0.6
kv_packet,0.64,5,CLOCK+PARITY+CHECKSUM+SUPPRESSION+GAIN_CLAMP,0.6639,0.7879,0.5278,0.5972,0.0,0.0417,0.1417,0.5667,0.5833,0.0,0.0,0.6
kv_packet,0.64,5,CLOCK+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7873,0.4861,0.6694,0.0,0.0361,0.1,0.8056,0.5711,0.0,0.0,0.6
kv_packet,0.64,9,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.7858,0.6,0.7722,0.4861,0.0556,0.3889,0.45,0.738,0.4528,0.0667,0.6
kv_packet,0.64,4,CLOCK+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7843,0.4917,0.65,0.0,0.0778,0.0917,0.6611,0.5868,0.0,0.0,0.6
kv_packet,0.64,9,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7823,0.5611,0.7222,0.4694,0.0194,0.3694,0.5889,0.716,0.4861,0.0889,0.6
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+PARITY+ECC+SUPPRESSION+GAIN_CLAMP,0.6639,0.7819,0.6806,0.7306,0.4694,0.0639,0.4611,0.3361,0.6865,0.3083,0.05,0.6
kv_packet,0.64,4,FRAME+PARITY+CHECKSUM+GAIN_CLAMP,0.6639,0.7793,0.55,0.625,0.0,0.0611,0.1,0.8556,0.5729,0.0,0.0,0.6
kv_packet,0.64,6,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+COMPRESSION,0.6639,0.7776,0.6833,0.7667,0.4306,0.05,0.4139,0.7333,0.663,0.0,0.0,0.6
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+REDUNDANCY,0.6639,0.7744,0.6389,0.7806,0.5,0.0361,0.4444,0.6472,0.7384,0.0,0.0,0.6
lora_candidate,0.78,6,FRAME+ROUTER+PARITY+CHECKSUM+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7736,0.5722,0.7667,0.3694,0.0417,0.3667,0.6694,0.5819,0.0,0.0,0.6
kv_packet,0.64,4,FRAME+PARITY+STATE_BUFFER+GAIN_CLAMP,0.6639,0.772,0.5306,0.6583,0.0,0.0889,0.0917,0.8806,0.6007,0.0,0.0,0.6
lora_candidate,0.78,9,CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.8001,0.5639,0.775,0.4444,0.0194,0.3722,0.3389,0.7336,0.4111,0.1,0.5778
kv_packet,0.64,10,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7987,0.5528,0.7167,0.4722,0.0167,0.3778,0.2806,0.7108,0.5972,0.0528,0.5778
kv_packet,0.64,9,CLOCK+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.7956,0.5861,0.7139,0.4333,0.025,0.3639,0.3528,0.7086,0.3306,0.0639,0.5778
kv_packet,0.64,5,FRAME+CHECKSUM+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.6639,0.7946,0.5333,0.6611,0.0,0.0417,0.0583,0.8944,0.6928,0.0,0.0,0.5778
kv_packet,0.64,7,CLOCK+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7938,0.4778,0.6222,0.0,0.0528,0.0639,0.6361,0.6671,0.0,0.0,0.5778
lora_candidate,0.78,8,CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7925,0.6167,0.7667,0.4556,0.0111,0.4056,0.5222,0.7552,0.3639,0.0778,0.5778
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.6639,0.7889,0.65,0.7278,0.4361,0.0556,0.4222,0.3278,0.6655,0.2444,0.0611,0.5778
rag_like,0.48,6,FRAME+CLOCK+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.6639,0.7878,0.5944,0.6389,0.0,0.0194,0.15,0.8694,0.7556,0.2528,0.0194,0.5778
lora_candidate,0.78,8,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6639,0.7872,0.6556,0.7528,0.4889,0.025,0.4861,0.3194,0.7517,0.0,0.0,0.5778
lora_candidate,0.78,5,FRAME+PARITY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.786,0.5444,0.725,0.0,0.0861,0.0722,0.9306,0.5789,0.0,0.0,0.5778
kv_packet,0.64,8,CLOCK+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7844,0.6139,0.7361,0.4722,0.0167,0.4,0.5861,0.7219,0.0,0.0,0.5778
lora_candidate,0.78,4,CARRIER+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6639,0.7816,0.5111,0.6556,0.0,0.125,0.0667,0.6083,0.7,0.0,0.0,0.5778
kv_packet,0.64,8,FRAME+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7814,0.4944,0.7444,0.5028,0.0833,0.3417,0.3194,0.7264,0.3333,0.0472,0.5778
kv_packet,0.64,7,CLOCK+CARRIER+ROUTER+CHECKSUM+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7806,0.625,0.7417,0.3722,0.0306,0.3639,0.65,0.6052,0.0,0.0,0.5778
kv_packet,0.64,6,FRAME+CLOCK+PARITY+CHECKSUM+ECC+COMPRESSION,0.6639,0.7788,0.6028,0.6361,0.0,0.0611,0.1167,0.9472,0.6579,0.3861,0.0056,0.5778
kv_packet,0.64,3,FRAME+CARRIER+CHECKSUM,0.6639,0.7753,0.6056,0.6667,0.0,0.0861,0.1028,0.9667,0.6398,0.0,0.0,0.5778
lora_candidate,0.78,7,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+SUPPRESSION+STATE_BUFFER,0.6639,0.7733,0.5889,0.75,0.3361,0.0611,0.3889,0.5556,0.6024,0.0,0.0,0.5778
lora_candidate,0.78,7,CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.6639,0.7704,0.5417,0.7028,0.4861,0.0389,0.3583,0.6278,0.725,0.4333,0.075,0.5778
kv_packet,0.64,4,FRAME+CLOCK+CHECKSUM+COMPRESSION,0.6639,0.7696,0.6361,0.6028,0.0,0.0611,0.1528,0.9611,0.6104,0.0,0.0,0.5778
rag_like,0.48,7,CLOCK+CARRIER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.6639,0.7643,0.5361,0.5611,0.0,0.0361,0.2194,0.6306,0.7306,0.2667,0.0306,0.5778
rag_like,0.48,10,CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.8023,0.5667,0.7167,0.4778,0.0167,0.3778,0.2472,0.7461,0.525,0.0556,0.5556
lora_candidate,0.78,7,CLOCK+CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6639,0.8003,0.5917,0.7194,0.0,0.0528,0.0694,0.9639,0.7611,0.2694,0.0028,0.5556
lora_candidate,0.78,8,CLOCK+CARRIER+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7989,0.6,0.8028,0.4333,0.0361,0.4333,0.3139,0.7528,0.0,0.0,0.5556
kv_packet,0.64,5,FRAME+PARITY+CHECKSUM+REDUNDANCY+GAIN_CLAMP,0.6639,0.792,0.5667,0.6361,0.0,0.0528,0.0667,0.8639,0.7083,0.0,0.0,0.5556
lora_candidate,0.78,6,FRAME+CARRIER+PARITY+ECC+COMPRESSION+GAIN_CLAMP,0.6639,0.7919,0.6389,0.7167,0.0,0.1083,0.0833,0.8667,0.6898,0.2361,0.0056,0.5556
lora_candidate,0.78,8,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.7913,0.6194,0.7806,0.3861,0.0389,0.3722,0.5389,0.6243,0.3028,0.0361,0.5556
kv_packet,0.64,4,FRAME+CARRIER+SUPPRESSION+STATE_BUFFER,0.6639,0.7895,0.5583,0.6861,0.0,0.1028,0.0694,0.7667,0.6194,0.0,0.0,0.5556
kv_packet,0.64,5,CLOCK+CARRIER+PARITY+CHECKSUM+GAIN_CLAMP,0.6639,0.7889,0.5778,0.6194,0.0,0.0444,0.0861,0.8722,0.6222,0.0,0.0,0.5556
lora_candidate,0.78,3,CLOCK+CHECKSUM+REDUNDANCY,0.6639,0.787,0.5111,0.6444,0.0,0.0333,0.05,0.9861,0.7083,0.0,0.0,0.5556
lora_candidate,0.78,5,FRAME+PARITY+CHECKSUM+COMPRESSION+GAIN_CLAMP,0.6639,0.7863,0.6,0.6583,0.0,0.0778,0.0833,0.8889,0.6178,0.0,0.0,0.5556
lora_candidate,0.78,5,FRAME+CARRIER+ECC+SUPPRESSION+COMPRESSION,0.6639,0.786,0.6139,0.6972,0.0,0.1472,0.0583,0.775,0.615,0.0,0.0,0.5556
rag_like,0.48,7,CLOCK+CARRIER+PARITY+CHECKSUM+ECC+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7844,0.5556,0.6556,0.0,0.0139,0.1806,0.8167,0.6254,0.3639,0.0222,0.5556
lora_candidate,0.78,8,FRAME+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6639,0.7838,0.6667,0.8028,0.4833,0.075,0.3806,0.6222,0.7743,0.3472,0.0583,0.5556
kv_packet,0.64,4,CLOCK+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6639,0.7836,0.4806,0.6917,0.0,0.0556,0.0611,0.9389,0.6667,0.0,0.0,0.5556
rag_like,0.48,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+GAIN_CLAMP,0.6639,0.7822,0.6,0.6889,0.5139,0.0194,0.4694,0.2056,0.759,0.3194,0.0583,0.5556
rag_like,0.48,9,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+SUPPRESSION+GAIN_CLAMP,0.6639,0.7804,0.6472,0.725,0.4556,0.0278,0.4944,0.3,0.7182,0.6528,0.0611,0.5556
rag_like,0.48,4,FRAME+CLOCK+CARRIER+REDUNDANCY,0.6639,0.7769,0.6694,0.6361,0.0,0.0556,0.175,0.9139,0.7889,0.0,0.0,0.5556
rag_like,0.48,8,FRAME+CARRIER+ROUTER+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7734,0.5639,0.7056,0.475,0.0333,0.4056,0.5333,0.7406,0.2583,0.0667,0.5556
rag_like,0.48,9,FRAME+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+STATE_BUFFER,0.6639,0.7708,0.6083,0.7306,0.4972,0.05,0.3917,0.7028,0.7244,0.4889,0.0639,0.5556
rag_like,0.48,6,CLOCK+CARRIER+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7706,0.5944,0.6167,0.0,0.0639,0.2389,0.6222,0.587,0.0,0.0,0.5556
lora_candidate,0.78,7,CLOCK+PARITY+CHECKSUM+ECC+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.801,0.5306,0.6417,0.0,0.05,0.05,0.7472,0.6028,0.4139,0.0028,0.5333
kv_packet,0.64,6,CLOCK+CARRIER+PARITY+ECC+SUPPRESSION+GAIN_CLAMP,0.6639,0.7898,0.5778,0.6139,0.0,0.075,0.1,0.6778,0.6278,0.1944,0.0,0.5333
rag_like,0.48,8,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY,0.6639,0.7898,0.7139,0.7444,0.5111,0.0222,0.4361,0.6417,0.8101,0.4694,0.075,0.5333
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC,0.6639,0.7838,0.6722,0.7556,0.4778,0.0528,0.3639,0.6972,0.6921,0.4,0.0611,0.5333
kv_packet,0.64,4,CLOCK+CARRIER+PARITY+REDUNDANCY,0.6639,0.7829,0.6139,0.6361,0.0,0.0833,0.0639,0.9722,0.7215,0.0,0.0,0.5333
kv_packet,0.64,7,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+COMPRESSION+GAIN_CLAMP,0.6639,0.7814,0.6611,0.7139,0.4389,0.0333,0.3944,0.6139,0.6679,0.2833,0.025,0.5333
lora_candidate,0.78,7,FRAME+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY+STATE_BUFFER,0.6639,0.7771,0.6,0.7389,0.5222,0.0556,0.3722,0.6417,0.719,0.4306,0.0528,0.5333
rag_like,0.48,8,FRAME+CLOCK+ROUTER+CHECKSUM+ECC+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.6639,0.7747,0.6333,0.7306,0.4889,0.025,0.475,0.5056,0.7618,0.3528,0.0528,0.5333
rag_like,0.48,9,FRAME+CARRIER+ROUTER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7736,0.625,0.7417,0.425,0.075,0.4472,0.3472,0.6883,0.0,0.0,0.5333
kv_packet,0.64,7,FRAME+ROUTER+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7686,0.5833,0.7583,0.4444,0.0778,0.4444,0.3361,0.7044,0.0,0.0,0.5333
rag_like,0.48,6,FRAME+CLOCK+CHECKSUM+ECC+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7675,0.5972,0.625,0.0,0.0333,0.2556,0.7556,0.6389,0.1944,0.0111,0.5333
rag_like,0.48,5,FRAME+CLOCK+CARRIER+ROUTER+STATE_BUFFER,0.6639,0.7582,0.6583,0.7889,0.45,0.0694,0.4806,0.675,0.645,0.0,0.0,0.5333
lora_candidate,0.78,5,CLOCK+CARRIER+CHECKSUM+ECC+GAIN_CLAMP,0.6639,0.8046,0.5778,0.675,0.0,0.0306,0.0667,0.8972,0.6944,0.1833,0.0028,0.5111
lora_candidate,0.78,4,CLOCK+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.7961,0.5611,0.6833,0.0,0.0667,0.0806,0.7861,0.5743,0.0,0.0,0.5111
kv_packet,0.64,6,CLOCK+CARRIER+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION,0.6639,0.7945,0.5917,0.6278,0.0,0.0972,0.0694,0.6694,0.7023,0.0,0.0,0.5111
kv_packet,0.64,6,FRAME+PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+GAIN_CLAMP,0.6639,0.7922,0.5139,0.7,0.0,0.0528,0.0722,0.8806,0.6907,0.0,0.0,0.5111
lora_candidate,0.78,7,CLOCK+CARRIER+ROUTER+PARITY+SUPPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7916,0.6222,0.7222,0.3806,0.0333,0.3722,0.3944,0.6333,0.0,0.0,0.5111
kv_packet,0.64,9,FRAME+CARRIER+ROUTER+PARITY+ECC+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.7916,0.6278,0.7389,0.4778,0.0806,0.3611,0.3444,0.7448,0.3611,0.0417,0.5111
kv_packet,0.64,6,PARITY+CHECKSUM+REDUNDANCY+COMPRESSION+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7903,0.4417,0.6778,0.0,0.0389,0.05,0.8528,0.6292,0.0,0.0,0.5111
kv_packet,0.64,7,CARRIER+PARITY+CHECKSUM+REDUNDANCY+SUPPRESSION+COMPRESSION+STATE_BUFFER,0.6639,0.79,0.4889,0.6417,0.0,0.0667,0.0722,0.6694,0.6393,0.0,0.0,0.5111
kv_packet,0.64,5,CLOCK+CARRIER+PARITY+SUPPRESSION+STATE_BUFFER,0.6639,0.7898,0.5472,0.6722,0.0,0.0806,0.0944,0.725,0.5739,0.0,0.0,0.5111
rag_like,0.48,6,FRAME+CLOCK+CARRIER+CHECKSUM+ECC+STATE_BUFFER,0.6639,0.7854,0.6583,0.6722,0.0,0.0361,0.1722,0.9583,0.6792,0.1917,0.0083,0.5111
kv_packet,0.64,4,CLOCK+PARITY+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7838,0.5361,0.6556,0.0,0.0639,0.0944,0.8139,0.5958,0.0,0.0,0.5111
kv_packet,0.64,5,FRAME+CHECKSUM+ECC+COMPRESSION+GAIN_CLAMP,0.6639,0.7833,0.5389,0.65,0.0,0.0417,0.1,0.9083,0.6089,0.175,0.0083,0.5111
lora_candidate,0.78,6,FRAME+CARRIER+PARITY+REDUNDANCY+SUPPRESSION+COMPRESSION,0.6639,0.7819,0.6361,0.6639,0.0,0.1694,0.0556,0.7083,0.7343,0.0,0.0,0.5111
lora_candidate,0.78,6,FRAME+CARRIER+PARITY+ECC+REDUNDANCY+COMPRESSION,0.6639,0.7816,0.6361,0.7167,0.0,0.15,0.0556,0.9083,0.794,0.2333,0.0167,0.5111
lora_candidate,0.78,7,FRAME+CLOCK+CARRIER+ROUTER+PARITY+CHECKSUM+COMPRESSION,0.6639,0.7805,0.7056,0.7528,0.4361,0.0333,0.4056,0.7361,0.675,0.0,0.0,0.5111
kv_packet,0.64,7,FRAME+CLOCK+CARRIER+ROUTER+ECC+SUPPRESSION+COMPRESSION,0.6639,0.7749,0.7111,0.7306,0.4306,0.1083,0.425,0.4056,0.6563,0.0,0.0,0.5111
kv_packet,0.64,4,CLOCK+PARITY+REDUNDANCY+SUPPRESSION,0.6639,0.7726,0.5111,0.6194,0.0,0.0917,0.1139,0.6583,0.6674,0.0,0.0,0.5111
lora_candidate,0.78,6,FRAME+CLOCK+ROUTER+SUPPRESSION+COMPRESSION+GAIN_CLAMP,0.6639,0.7721,0.6583,0.7889,0.4194,0.0944,0.4611,0.3778,0.6593,0.0,0.0,0.5111
kv_packet,0.64,7,CLOCK+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.6639,0.7964,0.5,0.6111,0.0,0.0417,0.0806,0.6167,0.694,0.4056,0.0083,0.4889
lora_candidate,0.78,7,FRAME+CLOCK+ROUTER+PARITY+CHECKSUM+ECC+REDUNDANCY,0.6639,0.7909,0.6667,0.7556,0.5167,0.0306,0.4,0.5972,0.7897,0.4611,0.1222,0.4889
rag_like,0.48,6,FRAME+CLOCK+CARRIER+ECC+COMPRESSION+GAIN_CLAMP,0.6639,0.7756,0.6278,0.6444,0.0,0.05,0.225,0.7611,0.6657,0.0,0.0,0.4889
rag_like,0.48,7,FRAME+CARRIER+ROUTER+PARITY+ECC+STATE_BUFFER+GAIN_CLAMP,0.6639,0.7716,0.575,0.7833,0.4194,0.0639,0.4083,0.6222,0.6115,0.2139,0.0361,0.4889
rag_like,0.48,7,FRAME+CLOCK+ROUTER+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.6639,0.7699,0.5944,0.7028,0.4722,0.0778,0.4278,0.375,0.6881,0.0,0.0,0.4889
rag_like,0.48,5,FRAME+CLOCK+PARITY+REDUNDANCY+GAIN_CLAMP,0.6639,0.7693,0.6472,0.6278,0.0,0.0389,0.2417,0.8194,0.7444,0.0,0.0,0.4889
kv_packet,0.64,7,CARRIER+PARITY+CHECKSUM+ECC+REDUNDANCY+SUPPRESSION+STATE_BUFFER,0.6639,0.7966,0.5389,0.6056,0.0,0.0417,0.0639,0.7333,0.6643,0.2944,0.0028,0.4667
rag_like,0.48,7,FRAME+CLOCK+CARRIER+ROUTER+CHECKSUM+REDUNDANCY+STATE_BUFFER,0.6639,0.7899,0.6722,0.7639,0.5278,0.0278,0.425,0.6,0.7603,0.0,0.0,0.4667
