model,substrate,quant,stack,pressure_band,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
35b_a3b_moe,degraded_instruct,damaged_q3,cyber_structural_25_75,low,1400,0.9364,0.8043,0.9704,0.9921,0.0286,0.0136,0.1314,0.035,0.7807,none
35b_a3b_moe,degraded_instruct,damaged_q3,cyber_structural_25_75,medium,1400,0.9329,0.7793,0.9579,0.9886,0.0557,0.0293,0.15,0.0579,0.7418,none
35b_a3b_moe,degraded_instruct,damaged_q3,q2_structural_amplifier,extreme,1400,0.8714,0.365,0.8942,0.9929,0.1,0.3829,0.3671,0.055,0.2263,none
35b_a3b_moe,degraded_instruct,damaged_q3,q2_structural_amplifier,high,1400,0.895,0.485,0.9211,0.9907,0.0836,0.3136,0.2379,0.0479,0.3758,none
35b_a3b_moe,degraded_instruct,damaged_q3,q2_structural_amplifier,low,1400,0.9107,0.59,0.9416,0.9936,0.0543,0.2264,0.1736,0.0357,0.5128,none
35b_a3b_moe,degraded_instruct,damaged_q3,q2_structural_amplifier,medium,1400,0.9093,0.5271,0.9298,0.9914,0.0636,0.2693,0.2207,0.0557,0.4338,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_60,extreme,1400,0.8914,0.5886,0.9304,0.9871,0.0943,0.075,0.3257,0.0757,0.5154,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_60,high,1400,0.9171,0.6943,0.9503,0.9879,0.0707,0.0571,0.2229,0.05,0.6413,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_60,low,1400,0.9257,0.7914,0.9669,0.9871,0.0414,0.0321,0.12,0.0336,0.7613,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_60,medium,1400,0.9457,0.7614,0.9629,0.9893,0.045,0.0286,0.1807,0.0393,0.7258,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_65,extreme,1400,0.9057,0.5986,0.9357,0.9921,0.0871,0.0714,0.3379,0.0621,0.528,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_65,high,1400,0.9157,0.6829,0.9485,0.9936,0.075,0.0493,0.2393,0.0521,0.6288,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_65,low,1400,0.94,0.8064,0.9714,0.9921,0.035,0.0307,0.1193,0.0271,0.7789,none
35b_a3b_moe,degraded_instruct,damaged_q3,routed_tri_structural_65,medium,1400,0.9236,0.7493,0.9572,0.99,0.0614,0.0421,0.1679,0.0471,0.7066,none
35b_a3b_moe,degraded_instruct,damaged_q3,stability_first_tri_70,extreme,1400,0.905,0.6007,0.9373,0.9907,0.0793,0.0743,0.3307,0.065,0.5324,none
35b_a3b_moe,degraded_instruct,damaged_q3,stability_first_tri_70,high,1400,0.9279,0.6793,0.9496,0.985,0.0607,0.045,0.2543,0.055,0.629,none
35b_a3b_moe,degraded_instruct,damaged_q3,stability_first_tri_70,low,1400,0.9314,0.8,0.9684,0.99,0.03,0.02,0.1293,0.0393,0.7747,none
35b_a3b_moe,degraded_instruct,damaged_q3,stability_first_tri_70,medium,1400,0.9207,0.7736,0.9564,0.9921,0.0614,0.0343,0.145,0.0614,0.7336,none
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_structural_25_75,extreme,1400,0.9314,0.655,0.9497,0.9893,0.0579,0.0514,0.285,0.0529,0.6019,none
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_structural_25_75,high,1400,0.9357,0.755,0.9574,0.9893,0.0536,0.0157,0.1979,0.0514,0.7174,none
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_structural_25_75,low,1400,0.9329,0.8343,0.97,0.99,0.0286,0.0121,0.1014,0.0429,0.813,none
35b_a3b_moe,degraded_instruct,damaged_q4,cognitive_structural_25_75,medium,1400,0.9371,0.7871,0.9624,0.9893,0.0493,0.0214,0.1514,0.045,0.7537,none
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_structural_25_75,extreme,1400,0.93,0.6621,0.9507,0.9929,0.0643,0.0586,0.2636,0.0471,0.6077,none
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_structural_25_75,high,1400,0.9414,0.7586,0.9603,0.9893,0.0471,0.0421,0.1764,0.0543,0.7192,none
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_structural_25_75,low,1400,0.9364,0.815,0.9713,0.9907,0.0329,0.0229,0.1107,0.0329,0.7901,none
35b_a3b_moe,degraded_instruct,damaged_q4,cyber_structural_25_75,medium,1400,0.9407,0.7986,0.9643,0.9879,0.0436,0.03,0.1336,0.0493,0.7663,none
35b_a3b_moe,degraded_instruct,damaged_q4,q2_structural_amplifier,extreme,1400,0.8843,0.3936,0.9011,0.9857,0.0857,0.3729,0.3336,0.0471,0.2642,none
35b_a3b_moe,degraded_instruct,damaged_q4,q2_structural_amplifier,high,1400,0.9014,0.5014,0.9261,0.9921,0.0636,0.2943,0.2371,0.065,0.4013,none
35b_a3b_moe,degraded_instruct,damaged_q4,q2_structural_amplifier,low,1400,0.9057,0.625,0.9439,0.9886,0.0464,0.2071,0.145,0.045,0.5558,none
35b_a3b_moe,degraded_instruct,damaged_q4,q2_structural_amplifier,medium,1400,0.9264,0.5521,0.9385,0.9914,0.0493,0.2821,0.1843,0.0421,0.4641,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_60,extreme,1400,0.9214,0.645,0.9448,0.9929,0.0679,0.0743,0.2757,0.0693,0.5843,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_60,high,1400,0.9293,0.7229,0.9557,0.9943,0.0643,0.0514,0.1914,0.0507,0.6754,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_60,low,1400,0.9343,0.8164,0.9719,0.9943,0.0293,0.03,0.1014,0.0386,0.7916,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_60,medium,1400,0.9379,0.7764,0.9614,0.9886,0.045,0.0493,0.1421,0.0586,0.7388,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,extreme,1400,0.9343,0.6664,0.9502,0.99,0.0579,0.0729,0.2643,0.0564,0.6105,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,high,1400,0.9414,0.745,0.9583,0.9857,0.0507,0.0407,0.1857,0.0507,0.7042,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,low,1400,0.9429,0.8379,0.9737,0.9886,0.0257,0.02,0.0986,0.0321,0.8167,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,medium,1400,0.9507,0.7993,0.9676,0.99,0.0393,0.0393,0.1329,0.0429,0.7669,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,extreme,1400,0.9243,0.6414,0.9468,0.9907,0.0679,0.085,0.2643,0.0593,0.58,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,high,1400,0.9279,0.7236,0.9557,0.9879,0.06,0.0421,0.2007,0.0471,0.6787,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,low,1400,0.9314,0.8243,0.9717,0.9929,0.035,0.0307,0.0929,0.035,0.7985,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,medium,1400,0.9521,0.7957,0.9664,0.9871,0.0364,0.0371,0.1379,0.0479,0.7639,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,extreme,1400,0.9464,0.7293,0.9571,0.9936,0.0471,0.0436,0.2157,0.0629,0.686,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,high,1400,0.9621,0.81,0.9711,0.995,0.035,0.0257,0.1379,0.0379,0.7814,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,low,1400,0.9329,0.8443,0.9711,0.9921,0.0271,0.0086,0.0886,0.0443,0.8251,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,medium,1400,0.9593,0.8579,0.9728,0.99,0.0314,0.0157,0.095,0.0414,0.8356,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,extreme,1400,0.9421,0.7429,0.9581,0.9893,0.0514,0.0536,0.1921,0.055,0.6986,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,high,1400,0.955,0.805,0.966,0.99,0.0393,0.0307,0.1407,0.0507,0.7733,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,low,1400,0.9493,0.8393,0.9764,0.9943,0.0243,0.0236,0.0971,0.0271,0.8182,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,medium,1400,0.9536,0.8479,0.9714,0.99,0.0264,0.0293,0.095,0.055,0.8237,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,extreme,1400,0.9107,0.44,0.9117,0.9921,0.0614,0.3779,0.2743,0.06,0.3211,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,high,1400,0.9243,0.5193,0.931,0.9886,0.0536,0.3136,0.2093,0.0529,0.4211,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,low,1400,0.9143,0.6321,0.947,0.9914,0.0429,0.2121,0.1271,0.0436,0.5645,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,medium,1400,0.9236,0.5886,0.9401,0.9914,0.045,0.27,0.1421,0.06,0.5067,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,extreme,1400,0.9507,0.6921,0.9573,0.995,0.0464,0.0779,0.2171,0.0629,0.6421,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,high,1400,0.9571,0.7879,0.9682,0.9943,0.0357,0.0614,0.1371,0.0514,0.7513,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,low,1400,0.9443,0.835,0.9759,0.9879,0.0164,0.0371,0.085,0.0386,0.8139,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,medium,1400,0.9621,0.8286,0.9723,0.9921,0.0307,0.0371,0.11,0.0421,0.801,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,extreme,1400,0.9507,0.7036,0.9557,0.99,0.0443,0.0829,0.2064,0.07,0.6537,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,high,1400,0.96,0.7743,0.969,0.99,0.0336,0.0543,0.1571,0.0379,0.7389,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,low,1400,0.9486,0.8471,0.9765,0.9886,0.0157,0.025,0.0886,0.0357,0.8286,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,medium,1400,0.9507,0.8136,0.9705,0.9936,0.0321,0.0443,0.1114,0.0493,0.7837,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,extreme,1400,0.9493,0.7186,0.9578,0.9864,0.0371,0.0714,0.2064,0.07,0.6731,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,high,1400,0.9514,0.7843,0.9663,0.9929,0.04,0.0543,0.1386,0.0521,0.7477,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,low,1400,0.9486,0.8571,0.9765,0.9893,0.0193,0.0229,0.0779,0.0343,0.8388,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,medium,1400,0.9621,0.8286,0.9729,0.99,0.0214,0.04,0.1107,0.05,0.8028,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,extreme,1400,0.9579,0.7743,0.9644,0.9921,0.0357,0.0464,0.1671,0.0607,0.7379,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,high,1400,0.97,0.8314,0.9719,0.9936,0.0243,0.0236,0.1257,0.0536,0.8067,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,low,1400,0.9493,0.8736,0.9796,0.9929,0.0114,0.0171,0.0643,0.0386,0.8596,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,medium,1400,0.9707,0.8707,0.9756,0.9879,0.0143,0.0214,0.0929,0.0521,0.8521,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,extreme,1400,0.9564,0.7629,0.9627,0.9843,0.035,0.06,0.1629,0.0621,0.7242,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,high,1400,0.9693,0.8193,0.9705,0.9871,0.0221,0.0293,0.1386,0.0529,0.7931,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,low,1400,0.9507,0.8686,0.9782,0.9879,0.0114,0.0221,0.0693,0.0379,0.8533,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,medium,1400,0.9786,0.8714,0.9775,0.9886,0.0114,0.0279,0.0893,0.0493,0.8528,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,extreme,1400,0.8993,0.4743,0.9152,0.9929,0.0714,0.3457,0.2379,0.0579,0.3618,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,high,1400,0.9321,0.5629,0.938,0.9914,0.0457,0.2936,0.1829,0.05,0.4733,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,low,1400,0.9236,0.6279,0.9503,0.9907,0.04,0.22,0.1264,0.0329,0.5601,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,medium,1400,0.9343,0.5921,0.9433,0.9929,0.035,0.2664,0.1514,0.0586,0.5133,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,extreme,1400,0.96,0.7329,0.9614,0.9936,0.0364,0.0743,0.195,0.0607,0.6884,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,high,1400,0.9614,0.8186,0.9709,0.9879,0.03,0.0471,0.1243,0.0436,0.788,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,low,1400,0.9521,0.8493,0.9786,0.9871,0.0129,0.0407,0.0686,0.0357,0.83,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,medium,1400,0.9707,0.8507,0.976,0.9921,0.0193,0.0343,0.1,0.0457,0.8278,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,extreme,1400,0.965,0.7521,0.9648,0.99,0.03,0.0779,0.1707,0.0607,0.7109,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,high,1400,0.9621,0.8157,0.9701,0.99,0.0329,0.0421,0.1193,0.0479,0.7855,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,low,1400,0.95,0.8536,0.9786,0.99,0.015,0.0236,0.0843,0.0314,0.836,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,medium,1400,0.96,0.825,0.9738,0.9914,0.0257,0.0593,0.0886,0.0493,0.7959,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,extreme,1400,0.9571,0.7607,0.9627,0.9914,0.035,0.0657,0.1679,0.0679,0.7202,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,high,1400,0.96,0.8179,0.9684,0.99,0.0343,0.0479,0.1136,0.0564,0.7861,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,low,1400,0.9679,0.8779,0.9832,0.9886,0.0086,0.0236,0.07,0.0243,0.8638,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,medium,1400,0.9721,0.8671,0.9784,0.9907,0.0157,0.0371,0.0793,0.0436,0.8465,none
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,extreme,1400,0.1536,0.0943,0.4048,0.6443,0.3121,0.0371,0.6021,2.415,-0.1757,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,high,1400,0.1914,0.1514,0.4617,0.6957,0.2314,0.0121,0.4271,2.0029,-0.0547,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,low,1400,0.3371,0.2636,0.6503,0.7871,0.11,0.005,0.2114,0.9393,0.1657,none
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,medium,1400,0.285,0.2471,0.5481,0.7371,0.1921,0.0136,0.2829,1.5543,0.0864,none
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,extreme,1400,0.1907,0.1086,0.4514,0.6671,0.2907,0.045,0.5914,2.1771,-0.1438,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,high,1400,0.2407,0.1893,0.4869,0.725,0.2514,0.0207,0.3843,1.8629,-0.0142,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,low,1400,0.335,0.2693,0.6556,0.815,0.11,0.0121,0.2129,0.9329,0.1702,none
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,medium,1400,0.3307,0.2721,0.5695,0.7357,0.1786,0.0221,0.2836,1.4657,0.1182,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,extreme,1400,0.5957,0.2207,0.7432,0.7771,0.1736,0.3471,0.6421,0.4457,0.0256,distractor_capture
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,high,1400,0.6364,0.3407,0.7772,0.8121,0.1486,0.2907,0.4057,0.4236,0.1844,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,low,1400,0.8186,0.4929,0.8915,0.8993,0.0821,0.2029,0.2636,0.0964,0.4017,none
35b_a3b_moe,instruct,collapsed_q2_edge,q2_structural_amplifier,medium,1400,0.6936,0.4064,0.8251,0.8329,0.1264,0.2336,0.3393,0.2721,0.281,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,extreme,1400,0.24,0.1279,0.5047,0.7036,0.2521,0.0693,0.595,1.9243,-0.1055,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,high,1400,0.3243,0.2386,0.5529,0.7457,0.2229,0.0393,0.4143,1.5757,0.0519,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,low,1400,0.4114,0.32,0.7059,0.8221,0.1057,0.0257,0.2271,0.7564,0.2272,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_60,medium,1400,0.3879,0.3086,0.6252,0.7893,0.1771,0.04,0.2864,1.2457,0.1622,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,extreme,1400,0.285,0.1614,0.5306,0.7321,0.2686,0.0714,0.5893,1.7507,-0.0681,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,high,1400,0.3571,0.2636,0.5837,0.7629,0.2043,0.0379,0.3879,1.4386,0.0918,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,low,1400,0.4571,0.3671,0.742,0.8443,0.0979,0.025,0.2257,0.6379,0.2828,none
35b_a3b_moe,instruct,collapsed_q2_edge,routed_tri_structural_65,medium,1400,0.4364,0.345,0.6646,0.8071,0.1493,0.0329,0.2921,1.1014,0.2152,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,extreme,1400,0.3136,0.1764,0.567,0.7357,0.2443,0.0593,0.5986,1.5679,-0.035,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,high,1400,0.3693,0.2807,0.6134,0.7857,0.2129,0.0343,0.4,1.2907,0.1135,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,low,1400,0.5114,0.4057,0.772,0.8664,0.0986,0.0171,0.2079,0.56,0.3281,none
35b_a3b_moe,instruct,collapsed_q2_edge,stability_first_tri_70,medium,1400,0.505,0.4014,0.7078,0.8257,0.1407,0.0264,0.3064,0.9164,0.2836,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,extreme,1400,0.465,0.2729,0.6623,0.8107,0.1814,0.0507,0.5286,1.2307,0.1045,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,high,1400,0.5193,0.39,0.7027,0.8343,0.1514,0.0207,0.3664,0.9779,0.2622,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,low,1400,0.6021,0.4971,0.8291,0.9143,0.0779,0.0086,0.1829,0.4214,0.4364,none
35b_a3b_moe,instruct,damaged_q2,cognitive_structural_25_75,medium,1400,0.6036,0.505,0.7713,0.8843,0.1129,0.01,0.2564,0.7236,0.4124,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,extreme,1400,0.4886,0.2843,0.6844,0.8,0.1914,0.0514,0.4836,1.0729,0.1242,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,high,1400,0.5179,0.39,0.7073,0.8279,0.16,0.025,0.3264,0.9357,0.2641,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,low,1400,0.6136,0.5107,0.824,0.8729,0.0743,0.0107,0.1771,0.4093,0.4516,none
35b_a3b_moe,instruct,damaged_q2,cyber_structural_25_75,medium,1400,0.6086,0.4893,0.7815,0.8564,0.13,0.0186,0.2557,0.6229,0.395,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,extreme,1400,0.765,0.2843,0.8421,0.88,0.1379,0.3543,0.5457,0.0886,0.124,distractor_capture
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,high,1400,0.8243,0.3843,0.8818,0.9164,0.1043,0.2893,0.4171,0.0771,0.2579,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,low,1400,0.89,0.6,0.9309,0.9664,0.0643,0.1929,0.2121,0.0407,0.5231,none
35b_a3b_moe,instruct,damaged_q2,q2_structural_amplifier,medium,1400,0.8564,0.51,0.9085,0.94,0.0929,0.24,0.26,0.0579,0.4105,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,extreme,1400,0.5914,0.3593,0.7457,0.8571,0.1914,0.0636,0.5164,0.7543,0.2101,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,high,1400,0.6386,0.4614,0.7756,0.8771,0.1464,0.0479,0.3479,0.6536,0.3474,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,low,1400,0.745,0.6079,0.8899,0.9193,0.0629,0.025,0.185,0.2164,0.5584,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_60,medium,1400,0.7157,0.5571,0.8408,0.8964,0.0986,0.0293,0.2679,0.4186,0.4794,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,extreme,1400,0.6721,0.3964,0.792,0.8671,0.1557,0.0579,0.4857,0.5714,0.2707,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,high,1400,0.6771,0.4957,0.8045,0.875,0.1271,0.0371,0.3364,0.53,0.3967,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,low,1400,0.7893,0.6614,0.9031,0.9186,0.0586,0.0179,0.175,0.1764,0.6175,none
35b_a3b_moe,instruct,damaged_q2,routed_tri_structural_65,medium,1400,0.7407,0.5679,0.8547,0.9021,0.1057,0.0364,0.2614,0.3493,0.4905,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,extreme,1400,0.705,0.3993,0.8088,0.8729,0.1564,0.0643,0.5,0.4693,0.276,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,high,1400,0.735,0.5371,0.8337,0.8929,0.1129,0.0286,0.3379,0.4257,0.4493,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,low,1400,0.825,0.6679,0.9201,0.9357,0.0679,0.02,0.1836,0.1143,0.6231,none
35b_a3b_moe,instruct,damaged_q2,stability_first_tri_70,medium,1400,0.7864,0.6064,0.8787,0.9157,0.0979,0.0286,0.2486,0.2657,0.5382,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,extreme,1400,0.8807,0.5864,0.9259,0.9864,0.1029,0.045,0.3586,0.08,0.5139,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,high,1400,0.9071,0.7029,0.9464,0.9907,0.08,0.015,0.23,0.0557,0.6547,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,low,1400,0.9221,0.7836,0.9642,0.9921,0.0421,0.0093,0.1471,0.0379,0.7554,none
35b_a3b_moe,instruct,damaged_q3,cognitive_structural_25_75,medium,1400,0.9164,0.7557,0.9543,0.9921,0.0679,0.0086,0.1864,0.0471,0.7164,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,extreme,1400,0.8657,0.5707,0.9147,0.9479,0.1,0.0543,0.345,0.105,0.497,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,high,1400,0.8743,0.6486,0.9289,0.965,0.0921,0.0214,0.28,0.0779,0.5903,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,low,1400,0.9121,0.7829,0.9616,0.9886,0.0471,0.0086,0.1371,0.0429,0.7539,none
35b_a3b_moe,instruct,damaged_q3,cyber_structural_25_75,medium,1400,0.9086,0.7579,0.9487,0.9729,0.0664,0.0157,0.1679,0.0629,0.7182,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,extreme,1400,0.86,0.3814,0.8919,0.99,0.1043,0.3514,0.3871,0.065,0.2456,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,high,1400,0.8971,0.4821,0.9227,0.99,0.0786,0.2957,0.2643,0.045,0.376,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,low,1400,0.9029,0.575,0.9371,0.9921,0.0579,0.2286,0.1886,0.0414,0.4948,none
35b_a3b_moe,instruct,damaged_q3,q2_structural_amplifier,medium,1400,0.9236,0.5593,0.9384,0.9871,0.0557,0.2507,0.2064,0.0336,0.4742,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,extreme,1400,0.8871,0.5964,0.9301,0.9843,0.0964,0.0607,0.3371,0.0693,0.5249,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,high,1400,0.8993,0.675,0.9408,0.9879,0.0871,0.0393,0.245,0.0643,0.6182,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,low,1400,0.9114,0.775,0.9609,0.9857,0.0486,0.0314,0.13,0.0421,0.7416,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_60,medium,1400,0.9357,0.7464,0.9566,0.9879,0.0507,0.0343,0.19,0.0571,0.7063,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,extreme,1400,0.8964,0.5707,0.9342,0.9893,0.0921,0.065,0.355,0.0521,0.4991,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,high,1400,0.9071,0.7136,0.9457,0.9886,0.0829,0.0264,0.2093,0.0593,0.6637,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,low,1400,0.9193,0.7821,0.9643,0.99,0.0436,0.0171,0.1457,0.0364,0.7522,none
35b_a3b_moe,instruct,damaged_q3,routed_tri_structural_65,medium,1400,0.9321,0.7486,0.958,0.9886,0.0543,0.0364,0.1814,0.0479,0.7081,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,extreme,1400,0.9007,0.5993,0.9337,0.9921,0.0886,0.055,0.3357,0.075,0.5311,none
35b_a3b_moe,instruct,damaged_q3,stability_first_tri_70,high,1400,0.9114,0.6814,0.9462,0.9921,0.0743,0.0271,0.2543,0.0586,0.6304,none
