model,substrate,quant,stack,family,trials,pass_rate,clean_pass_rate,mean_score,classified_rate,cascade_rate,echo_rate,avg_distractors,avg_missing_required,stability_score,top_failure
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,epistemic,560,0.9304,0.7482,0.9586,0.9857,0.05,0.0304,0.2054,0.0393,0.7087,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,forensic,560,0.95,0.7732,0.9627,0.9893,0.0411,0.0339,0.175,0.0482,0.7377,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,generalist,560,0.9375,0.7411,0.9608,0.9804,0.0464,0.0554,0.175,0.0321,0.7005,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,math,560,0.9554,0.75,0.9633,0.9929,0.0304,0.0375,0.2089,0.0607,0.7136,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,planning,560,0.9571,0.7768,0.9674,0.9893,0.0357,0.0518,0.1393,0.0411,0.7425,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,rhetoric,560,0.9214,0.7839,0.9591,0.9857,0.0554,0.0357,0.1482,0.05,0.7458,none
35b_a3b_moe,degraded_instruct,damaged_q4,routed_tri_structural_65,spatial,560,0.9661,0.8214,0.9731,0.9929,0.0196,0.0321,0.1214,0.0464,0.7971,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,adversarial,560,0.9268,0.7518,0.9568,0.9946,0.0625,0.0393,0.1661,0.0589,0.7089,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,boundary,560,0.9339,0.725,0.9564,0.9893,0.0518,0.0554,0.1839,0.0607,0.6806,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,coding,560,0.9357,0.7482,0.9611,0.9839,0.0464,0.0554,0.1607,0.0411,0.7083,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,epistemic,560,0.9375,0.75,0.9647,0.9893,0.0482,0.0411,0.1857,0.0232,0.7113,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,forensic,560,0.9321,0.7625,0.9591,0.9893,0.0554,0.0571,0.1625,0.0464,0.7191,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,generalist,560,0.9214,0.7232,0.9578,0.9839,0.0571,0.0696,0.1625,0.0375,0.6773,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,math,560,0.9446,0.7304,0.9621,0.9929,0.0304,0.0375,0.2232,0.0589,0.6929,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,planning,560,0.9375,0.7536,0.9603,0.9946,0.0518,0.0518,0.1625,0.0518,0.7121,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,rhetoric,560,0.9214,0.7571,0.956,0.9857,0.0554,0.0268,0.175,0.0571,0.7183,none
35b_a3b_moe,degraded_instruct,damaged_q4,stability_first_tri_70,spatial,560,0.9482,0.7607,0.967,0.9929,0.0393,0.0536,0.1571,0.0375,0.7238,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,adversarial,560,0.9482,0.8214,0.9674,0.9839,0.0393,0.0304,0.1214,0.0429,0.7917,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,boundary,560,0.9589,0.7946,0.9697,0.9946,0.0339,0.0375,0.1464,0.0411,0.7632,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,coding,560,0.9554,0.7804,0.9684,0.9964,0.0339,0.0393,0.1536,0.0446,0.7478,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,epistemic,560,0.9339,0.8089,0.9636,0.9946,0.0446,0.0071,0.1464,0.0446,0.7802,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,forensic,560,0.9482,0.8304,0.9698,0.9911,0.0375,0.0179,0.1143,0.0357,0.8046,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,generalist,560,0.9482,0.8321,0.9715,0.9982,0.0286,0.0286,0.1071,0.05,0.8068,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,math,560,0.9482,0.7786,0.9636,0.9911,0.0321,0.0214,0.1679,0.0661,0.7479,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,planning,560,0.9607,0.8286,0.9698,0.9893,0.0339,0.0268,0.1125,0.0446,0.8018,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,rhetoric,560,0.9482,0.8018,0.9662,0.9929,0.0304,0.0125,0.1518,0.0607,0.775,none
35b_a3b_moe,degraded_instruct,healthy_q6,cognitive_structural_25_75,spatial,560,0.9518,0.8268,0.9699,0.9946,0.0375,0.0125,0.1214,0.0357,0.8015,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,adversarial,560,0.9518,0.8393,0.9681,0.9875,0.0411,0.0339,0.1089,0.05,0.809,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,boundary,560,0.9375,0.7732,0.9644,0.9857,0.0482,0.0554,0.1393,0.0375,0.7347,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,coding,560,0.9482,0.8268,0.9692,0.9911,0.0357,0.0304,0.1071,0.05,0.7989,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,epistemic,560,0.9393,0.7857,0.9641,0.9911,0.0304,0.0196,0.1607,0.0554,0.7571,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,forensic,560,0.9554,0.8321,0.9676,0.9893,0.0357,0.0286,0.1179,0.05,0.8038,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,generalist,560,0.9464,0.8071,0.971,0.9946,0.0375,0.0321,0.1268,0.0304,0.7778,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,math,560,0.9625,0.7804,0.9682,0.9875,0.0232,0.0321,0.1696,0.0536,0.7507,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,planning,560,0.9607,0.8286,0.973,0.9964,0.0286,0.0339,0.1268,0.0375,0.8012,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,rhetoric,560,0.9446,0.7857,0.9643,0.9946,0.0357,0.0304,0.1643,0.0607,0.7528,none
35b_a3b_moe,degraded_instruct,healthy_q6,cyber_structural_25_75,spatial,560,0.9536,0.8286,0.97,0.9911,0.0375,0.0464,0.0911,0.0446,0.7985,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,adversarial,560,0.9089,0.5429,0.929,0.9875,0.0554,0.3071,0.1643,0.0554,0.4489,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,boundary,560,0.9143,0.5286,0.9282,0.9982,0.0554,0.2982,0.2161,0.0571,0.4322,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,coding,560,0.9196,0.5429,0.9309,0.9911,0.0554,0.2839,0.1929,0.05,0.4515,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,epistemic,560,0.9054,0.5286,0.9313,0.9929,0.0518,0.275,0.2143,0.0589,0.4379,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,forensic,560,0.9179,0.5446,0.9335,0.9911,0.0536,0.3107,0.1946,0.0482,0.4484,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,generalist,560,0.9214,0.5464,0.9334,0.9929,0.0411,0.2911,0.1821,0.0536,0.4586,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,math,560,0.9339,0.5536,0.9379,0.9893,0.0482,0.2804,0.2071,0.0411,0.4644,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,planning,560,0.9393,0.5607,0.9369,0.9857,0.0375,0.3161,0.1339,0.0482,0.4731,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,rhetoric,560,0.9,0.525,0.9234,0.9911,0.0661,0.3036,0.2054,0.0768,0.4242,none
35b_a3b_moe,degraded_instruct,healthy_q6,q2_structural_amplifier,spatial,560,0.9214,0.5768,0.9401,0.9893,0.0429,0.2679,0.1714,0.0518,0.4941,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,adversarial,560,0.9589,0.8089,0.9692,0.9929,0.0339,0.0464,0.1286,0.0536,0.7765,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,boundary,560,0.9536,0.7821,0.9662,0.9911,0.0286,0.0589,0.1375,0.0661,0.7475,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,coding,560,0.9464,0.7696,0.9672,0.9929,0.0304,0.0607,0.1339,0.0554,0.7349,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,epistemic,560,0.9393,0.775,0.9666,0.9929,0.0446,0.0446,0.15,0.0321,0.7391,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,forensic,560,0.9482,0.7982,0.9661,0.9929,0.0411,0.0482,0.1232,0.0518,0.7638,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,generalist,560,0.9518,0.7893,0.9711,0.9911,0.0268,0.0607,0.125,0.0411,0.7571,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,math,560,0.9393,0.7411,0.9612,0.9911,0.0357,0.0375,0.2,0.0589,0.7039,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,planning,560,0.9607,0.7929,0.9695,0.9929,0.0357,0.0554,0.1321,0.0393,0.7585,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,rhetoric,560,0.9714,0.8107,0.9767,0.9982,0.0196,0.0571,0.1179,0.0429,0.7818,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_60,spatial,560,0.9661,0.7911,0.9709,0.9875,0.0268,0.0643,0.125,0.0464,0.7579,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,adversarial,560,0.9446,0.8018,0.9673,0.9857,0.0393,0.0554,0.1089,0.0464,0.7679,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,boundary,560,0.9589,0.7696,0.9667,0.9964,0.0357,0.0607,0.1554,0.05,0.7319,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,coding,560,0.9482,0.7696,0.9664,0.9893,0.0321,0.0607,0.1411,0.0518,0.734,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,epistemic,560,0.9464,0.7893,0.9654,0.9804,0.0286,0.0571,0.1339,0.0536,0.7559,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,forensic,560,0.9554,0.8161,0.9734,0.9964,0.0357,0.0482,0.1125,0.0339,0.785,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,generalist,560,0.9482,0.7857,0.9698,0.9893,0.0232,0.0411,0.1375,0.0446,0.7573,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,math,560,0.9518,0.7536,0.9661,0.9893,0.0232,0.0536,0.1857,0.0554,0.7183,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,planning,560,0.9661,0.8018,0.9714,0.9929,0.0196,0.0554,0.1232,0.05,0.7725,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,rhetoric,560,0.9554,0.7625,0.9669,0.9946,0.0393,0.0357,0.1857,0.0375,0.7268,none
35b_a3b_moe,degraded_instruct,healthy_q6,routed_tri_structural_65,spatial,560,0.95,0.7964,0.9658,0.9911,0.0375,0.0482,0.125,0.0589,0.7626,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,adversarial,560,0.9554,0.8071,0.9707,0.9929,0.0375,0.05,0.1125,0.0411,0.7748,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,boundary,560,0.95,0.7786,0.9661,0.9875,0.0304,0.0554,0.1446,0.0589,0.7439,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,coding,560,0.9339,0.7911,0.9611,0.9857,0.0446,0.05,0.1232,0.0607,0.7548,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,epistemic,560,0.9411,0.8179,0.9692,0.9911,0.0232,0.0268,0.1161,0.0554,0.7935,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,forensic,560,0.9607,0.8107,0.9698,0.9857,0.0214,0.0464,0.1268,0.0518,0.7823,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,generalist,560,0.9589,0.7964,0.9758,1.0,0.0125,0.0625,0.1321,0.0482,0.7672,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,math,560,0.9464,0.7375,0.9628,0.9929,0.0393,0.0625,0.1893,0.0554,0.6953,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,planning,560,0.9679,0.8196,0.9699,0.9911,0.025,0.0411,0.1286,0.0554,0.7909,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,rhetoric,560,0.9607,0.8107,0.9688,0.9786,0.0286,0.0321,0.1411,0.0411,0.7824,none
35b_a3b_moe,degraded_instruct,healthy_q6,stability_first_tri_70,spatial,560,0.9536,0.8018,0.9695,0.9911,0.0321,0.0446,0.1196,0.0482,0.7712,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,adversarial,560,0.9661,0.8661,0.9768,0.9982,0.0214,0.0268,0.0911,0.0518,0.8444,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,boundary,560,0.95,0.8107,0.9694,0.9946,0.0321,0.0375,0.1161,0.0536,0.7816,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,coding,560,0.9714,0.8607,0.9766,0.9964,0.0179,0.0375,0.0804,0.0554,0.8387,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,epistemic,560,0.9536,0.8161,0.9704,0.9964,0.0179,0.0125,0.1393,0.0554,0.7943,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,forensic,560,0.9714,0.8607,0.979,0.9875,0.0214,0.025,0.0982,0.025,0.8402,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,generalist,560,0.9518,0.8411,0.9725,0.9857,0.0214,0.0304,0.0964,0.0464,0.8185,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,math,560,0.9804,0.8125,0.9742,0.9893,0.0089,0.0268,0.1589,0.0536,0.7891,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,planning,560,0.9464,0.8339,0.965,0.9821,0.0286,0.0321,0.1036,0.0643,0.8074,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,rhetoric,560,0.9607,0.8214,0.9717,0.9946,0.0214,0.0179,0.1393,0.0536,0.7976,none
35b_a3b_moe,degraded_instruct,healthy_q8,cognitive_structural_25_75,spatial,560,0.9679,0.8518,0.973,0.9911,0.0232,0.025,0.1018,0.0536,0.829,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,adversarial,560,0.9536,0.8268,0.9681,0.9839,0.0304,0.0429,0.1054,0.0589,0.7977,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,boundary,560,0.9536,0.8089,0.968,0.9893,0.0321,0.0429,0.1179,0.0571,0.7784,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,coding,560,0.975,0.8518,0.9769,0.9875,0.0107,0.025,0.1089,0.0446,0.8326,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,epistemic,560,0.95,0.8179,0.9703,0.9893,0.0214,0.0143,0.1357,0.0446,0.7955,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,forensic,560,0.9679,0.8464,0.973,0.9839,0.0232,0.0393,0.1018,0.0446,0.8212,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,generalist,560,0.9536,0.8232,0.9728,0.9875,0.0196,0.0339,0.1161,0.0429,0.7991,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,math,560,0.9768,0.8,0.9723,0.9875,0.0125,0.0429,0.1518,0.0554,0.7728,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,planning,560,0.9661,0.8393,0.9711,0.9982,0.025,0.0357,0.1018,0.0679,0.8131,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,rhetoric,560,0.9696,0.825,0.9745,0.9732,0.0107,0.0446,0.1214,0.0375,0.8013,none
35b_a3b_moe,degraded_instruct,healthy_q8,cyber_structural_25_75,spatial,560,0.9714,0.8661,0.9751,0.9893,0.0143,0.0268,0.0893,0.0518,0.8467,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,adversarial,560,0.9089,0.5589,0.9308,0.9982,0.0714,0.2893,0.1554,0.0482,0.4648,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,boundary,560,0.9125,0.5536,0.9312,0.9911,0.0607,0.3214,0.1554,0.0393,0.4567,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,coding,560,0.9161,0.5589,0.9339,0.9964,0.0464,0.2982,0.1536,0.0625,0.4699,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,epistemic,560,0.9089,0.5411,0.9342,0.9929,0.0607,0.275,0.2,0.0393,0.4499,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,forensic,560,0.9464,0.6071,0.9492,0.9929,0.0321,0.25,0.1607,0.0411,0.5326,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,generalist,560,0.9179,0.5643,0.935,0.9893,0.05,0.2893,0.1661,0.0393,0.4762,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,math,560,0.9321,0.5393,0.9358,0.9911,0.0357,0.2875,0.2125,0.0696,0.4506,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,planning,560,0.9375,0.6089,0.9428,0.9804,0.0357,0.2625,0.1429,0.0411,0.5322,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,rhetoric,560,0.9321,0.5429,0.9383,0.9929,0.0375,0.2964,0.1893,0.0554,0.4544,none
35b_a3b_moe,degraded_instruct,healthy_q8,q2_structural_amplifier,spatial,560,0.9107,0.5679,0.936,0.9946,0.05,0.2446,0.2107,0.0625,0.4839,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,adversarial,560,0.95,0.8107,0.9711,0.9911,0.0339,0.0589,0.1018,0.0411,0.7786,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,boundary,560,0.9679,0.7786,0.9703,0.9911,0.0268,0.0679,0.1375,0.0464,0.7436,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,coding,560,0.9536,0.8321,0.9686,0.9875,0.0304,0.0375,0.1107,0.0518,0.8041,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,epistemic,560,0.9554,0.8107,0.969,0.9804,0.0232,0.0268,0.1429,0.0429,0.7848,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,forensic,560,0.9786,0.8554,0.9772,0.9911,0.0161,0.0357,0.1,0.0429,0.8333,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,generalist,560,0.9625,0.7839,0.9739,0.9929,0.0214,0.0643,0.1357,0.0339,0.7521,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,math,560,0.9607,0.7804,0.97,0.9911,0.0214,0.0589,0.1571,0.0571,0.7467,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,planning,560,0.9518,0.8125,0.9685,0.9929,0.0304,0.0536,0.1161,0.0518,0.7808,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,rhetoric,560,0.9625,0.8161,0.9735,0.9893,0.0179,0.0554,0.1107,0.0536,0.7881,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_60,spatial,560,0.9679,0.8482,0.9751,0.9946,0.025,0.0321,0.1071,0.0429,0.8236,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,adversarial,560,0.95,0.8339,0.9705,0.9893,0.0321,0.0375,0.0964,0.0536,0.8064,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,boundary,560,0.9518,0.7911,0.9708,0.9964,0.0339,0.075,0.1054,0.0482,0.7551,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,coding,560,0.9571,0.8304,0.9712,0.9875,0.0321,0.0536,0.0964,0.0429,0.8001,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,epistemic,560,0.9625,0.8107,0.9749,0.9929,0.0196,0.025,0.1446,0.0321,0.7866,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,forensic,560,0.9643,0.8036,0.9714,0.9875,0.0268,0.0625,0.1089,0.0482,0.7719,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,generalist,560,0.9536,0.8071,0.9703,0.9857,0.025,0.0589,0.1161,0.0446,0.7763,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,math,560,0.9679,0.7964,0.9721,0.9857,0.0143,0.0536,0.1446,0.0571,0.767,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,planning,560,0.9696,0.8554,0.9731,0.9964,0.0196,0.0375,0.0893,0.0661,0.8315,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,rhetoric,560,0.9661,0.7821,0.9736,0.9875,0.0214,0.0554,0.1464,0.0321,0.7513,none
35b_a3b_moe,degraded_instruct,healthy_q8,routed_tri_structural_65,spatial,560,0.95,0.8054,0.9701,0.9946,0.0339,0.0482,0.1089,0.0482,0.7744,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,adversarial,560,0.9571,0.8143,0.9695,0.9911,0.0357,0.0518,0.1071,0.0536,0.782,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,boundary,560,0.9607,0.825,0.9733,0.9875,0.0232,0.0625,0.1071,0.0446,0.7947,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,coding,560,0.9732,0.8339,0.9744,0.9929,0.0179,0.0536,0.0946,0.0554,0.8075,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,epistemic,560,0.9464,0.8321,0.9711,0.9857,0.0268,0.025,0.1143,0.0393,0.808,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,forensic,560,0.9679,0.8286,0.972,0.9893,0.025,0.0393,0.1339,0.0446,0.8003,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,generalist,560,0.975,0.8411,0.9808,0.9964,0.0107,0.0482,0.0964,0.0357,0.8187,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,math,560,0.9679,0.8143,0.9744,0.9929,0.0179,0.0446,0.1214,0.0536,0.7876,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,planning,560,0.9661,0.8464,0.9725,0.9857,0.0232,0.0357,0.0946,0.0482,0.8223,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,rhetoric,560,0.9625,0.8196,0.9711,0.9929,0.0286,0.0357,0.1214,0.0518,0.7916,none
35b_a3b_moe,degraded_instruct,healthy_q8,stability_first_tri_70,spatial,560,0.9661,0.8536,0.9727,0.9875,0.025,0.0393,0.0857,0.0536,0.8287,none
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,adversarial,560,0.2804,0.2232,0.5554,0.7714,0.2268,0.0179,0.3982,1.7589,0.0318,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,boundary,560,0.3161,0.2214,0.5771,0.8089,0.1875,0.0286,0.4625,1.6446,0.0402,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,coding,560,0.2214,0.1804,0.5105,0.7071,0.2196,0.0179,0.3625,1.7446,-0.0053,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,epistemic,560,0.2,0.1661,0.4713,0.6607,0.2446,0.0071,0.3625,1.6321,-0.0194,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,forensic,560,0.2589,0.1964,0.5168,0.7821,0.2143,0.0179,0.3768,1.7679,0.01,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,generalist,560,0.175,0.1375,0.4959,0.6804,0.2357,0.0089,0.4,1.6054,-0.0473,cascade
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,math,560,0.2071,0.1607,0.4958,0.6875,0.175,0.0196,0.4196,1.9393,-0.0262,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,planning,560,0.3071,0.2536,0.5509,0.7,0.1929,0.0214,0.3125,1.5946,0.0867,none
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,rhetoric,560,0.1839,0.1429,0.4697,0.6696,0.2268,0.0107,0.4054,1.9054,-0.055,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cognitive_structural_25_75,spatial,560,0.2679,0.2089,0.5186,0.6929,0.1911,0.0196,0.3089,1.6857,0.0387,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,adversarial,560,0.3804,0.2929,0.6681,0.9179,0.1982,0.0304,0.3768,1.2875,0.1328,none
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,boundary,560,0.4589,0.3232,0.6866,0.9268,0.1857,0.0357,0.4268,1.1518,0.1686,none
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,coding,560,0.2304,0.1875,0.4985,0.6482,0.2107,0.0268,0.2929,1.7768,0.0067,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,epistemic,560,0.2321,0.1857,0.5028,0.6821,0.2161,0.0214,0.3982,1.5107,0.0092,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,forensic,560,0.3,0.2089,0.5725,0.8946,0.2268,0.0214,0.3893,1.5357,0.0287,primitive_gap
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,generalist,560,0.2089,0.1589,0.5113,0.6661,0.2,0.0339,0.375,1.5714,-0.0164,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,math,560,0.2089,0.1554,0.4737,0.6518,0.2286,0.0143,0.4018,2.0054,-0.0485,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,planning,560,0.2714,0.2125,0.5182,0.6464,0.1875,0.0161,0.3429,1.6321,0.044,classification_miss
35b_a3b_moe,instruct,collapsed_q2_edge,cyber_structural_25_75,rhetoric,560,0.2196,0.1732,0.4988,0.7,0.2161,0.025,0.3768,1.8161,-0.0176,primitive_gap
